kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,278165,26030,21555,19220,4183,30213,835837,434448,"174136,643","0,110","2,495",N
I Q 2023,PLN,281600,28672,24967,20266,4196,32868,840122,452948,"174136,643","0,116","2,601",N
II Q 2023,PLN,225710,11020,7212,5128,4155,15175,776077,437302,"174136,643","0,029","2,511",N
III Q 2023,PLN,227427,19520,15283,13344,4168,23688,832598,454485,"174136,643","0,077","2,610",N
IV Q 2021,PLN,232235,27122,26911,22803,3888,31010,721229,330476,"173475,735","0,131","1,905",N
I Q 2022,PLN,297600,49213,47913,39036,3933,53146,824431,371194,"173475,735","0,225","2,140",N
II Q 2022,PLN,310170,45846,43213,33658,3987,49833,823885,388698,"173475,735","0,194","2,241",N
III Q 2022,PLN,294976,38972,34772,27720,4131,43103,832853,424113,"174136,643","0,159","2,436",N
IV Q 2020,PLN,167990,13186,11639,9282,2726,15912,641620,298391,"172649,601","0,054","1,728",N
I Q 2021,PLN,187355,15247,14174,11367,2878,18125,644414,311581,"172649,601","0,066","1,805",N
II Q 2021,PLN,187712,15080,13842,10244,3264,18344,642876,290140,"172649,601","0,059","1,681",N
III Q 2021,PLN,199770,18853,17389,13632,3918,22771,675705,307220,"173475,735","0,079","1,771",N
IV Q 2019,PLN,151207,7588,5566,4442,2704,10292,570044,266196,"172649,601","0,026","1,542",N
I Q 2020,PLN,178040,17885,14145,12232,2777,20662,620195,283417,"172649,601","0,071","1,642",N
II Q 2020,PLN,145634,14165,11801,9483,2785,16950,604040,282246,"172649,601","0,055","1,635",N
III Q 2020,PLN,154265,13264,11806,9219,2765,16029,625465,290179,"172649,601","0,053","1,681",N
IV Q 2018,PLN,137293,6414,1312,3092,2530,8944,556991,251415,"172484,374","0,018","1,458",N
I Q 2019,PLN,174029,15983,13315,11785,2558,18541,579272,264370,"172484,374","0,068","1,533",N
II Q 2019,PLN,154491,6834,6097,5992,2578,9412,552992,254060,"172649,601","0,035","1,472",N
III Q 2019,PLN,158885,10616,7825,6076,2649,13265,577354,264111,"172649,601","0,035","1,530",N
IV Q 2017,PLN,148562,5737,3100,3068,2691,8428,547460,243202,"172484,374","0,018","1,410",N
I Q 2018,PLN,160690,7322,4458,3544,2390,9712,553086,245899,"172484,374","0,021","1,426",N
II Q 2018,PLN,169289,10046,7509,5913,2427,12473,554234,240669,"172484,374","0,034","1,395",N
III Q 2018,PLN,168780,10832,8349,6938,2554,13386,556312,246853,"172484,374","0,040","1,431",N
IV Q 2016,PLN,135198,2706,1873,4533,2658,5364,541668,256819,"172484,374","0,026","1,489",N
I Q 2017,PLN,173014,6993,4492,3405,2674,9667,545276,257298,"172484,374","0,020","1,492",N
II Q 2017,PLN,151967,7307,4400,5053,2651,9958,539674,236420,"172484,374","0,029","1,371",N
III Q 2017,PLN,151810,10141,8082,6691,2671,12812,533158,242215,"172484,374","0,039","1,404",N
IV Q 2015,PLN,126312,7972,5704,4223,2462,10434,522594,238769,"172484,374","0,024","1,384",N
I Q 2016,PLN,132980,8926,6623,5175,2524,11450,515143,240629,"172484,374","0,030","1,395",N
II Q 2016,PLN,132905,10122,8289,7233,2588,12710,528175,244666,"172484,374","0,042","1,418",N
III Q 2016,PLN,138702,7497,5374,4531,2665,10162,539451,247677,"172484,374","0,026","1,436",N
IV Q 2014,PLN,121078,4323,1085,508,2420,6743,521980,220380,"172484,374","0,003","1,278",N
I Q 2015,PLN,131545,7946,4030,3134,2473,10419,512527,229718,"172484,374","0,018","1,332",N
II Q 2015,PLN,121218,5046,2890,2402,2479,7525,518419,228498,"172484,374","0,014","1,325",N
III Q 2015,PLN,135773,8439,6356,4987,2430,10869,520007,233111,"172484,374","0,029","1,351",N
IV Q 2013,PLN,121154,10404,6406,4840,506,10910,501773,216628,"172484,374","0,028","1,256",N
I Q 2014,PLN,122080,5482,2601,1945,2318,7800,511343,218401,"172484,374","0,011","1,266",N
II Q 2014,PLN,129495,4149,902,646,2365,6514,511936,214250,"172484,374","0,004","1,242",N
III Q 2014,PLN,138380,4971,1210,927,2393,7364,522939,218062,"172484,374","0,005","1,264",N
IV Q 2012,PLN,92094,1983,-2049,-926,2444,4427,445364,172100,"161227,231","-0,006","1,067",N
I Q 2013,PLN,119941,6973,3724,2707,2842,9815,509407,214520,"172484,374","0,016","1,244",N
II Q 2013,PLN,108678,3559,678,414,2845,6404,501209,211133,"172484,374","0,002","1,224",N
III Q 2013,PLN,116897,5733,1527,1146,2855,8588,491694,211907,"172484,374","0,007","1,229",N
I Q 2012,PLN,102770,7475,1695,1318,2399,9874,434532,157074,"151300,000","0,009","1,038",N
II Q 2012,PLN,111501,7557,3439,2549,2395,9952,0,0,"151300,000","0,017","0,000",N
III Q 2012,,100532,6437,1137,505,2426,8863,0,0,"161227,231","0,003","0,000",N
