kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2018,PLN,69202,-1160,-241,-12936,2578,1418,255700,191913,"15971,229","-0,810","12,016",N
I Q 2019,PLN,20664,-7603,-7135,-7548,4304,-3299,263175,184377,"15971,229","-0,473","11,544",N
II Q 2019,PLN,22824,-8780,-9039,-8992,1830,-6950,278779,175745,"15971,229","-0,563","11,004",N
III Q 2019,PLN,-40339,-17937,-17940,-9971,3482,-14455,270514,168663,"15971,229","-0,624","10,560",N
IV Q 2017,PLN,19256,1429,74,-2528,1577,3006,103574,62298,"13771,229","-0,184","4,524",N
I Q 2018,PLN,17878,-874,19961,19963,1695,821,251727,211985,"15971,229","1,250","13,273",N
II Q 2018,PLN,19374,-1205,85,-4034,1923,718,260192,207823,"15971,229","-0,253","13,012",N
III Q 2018,PLN,-29248,-10372,-10820,-3099,2029,-8343,261125,204696,"15971,229","-0,194","12,817",N
IV Q 2016,PLN,13860,64,-66,3583,998,1062,89121,55375,"13115,457","0,273","4,222",N
I Q 2017,PLN,14350,7566,5930,5244,995,8561,95390,61529,"13115,457","0,400","4,691",N
II Q 2017,PLN,16961,2966,2645,2771,1432,4398,100904,64303,"13115,457","0,211","4,903",N
III Q 2017,PLN,16969,678,951,921,1236,1914,103315,65506,"13771,229","0,067","4,757",N
IV Q 2015,PLN,13467,-2373,-2121,1356,772,-1601,65242,46448,"13115,457","0,103","3,542",N
I Q 2016,PLN,11391,-2563,-2522,-2339,851,-1712,64870,47235,"13115,457","-0,178","3,601",N
II Q 2016,PLN,11273,-1692,-1112,-1127,810,-882,67007,47246,"13115,457","-0,086","3,602",N
III Q 2016,PLN,11609,2977,2416,2604,959,3936,73643,50176,"13115,457","0,199","3,826",N
IV Q 2014,PLN,8751,1368,1439,1869,771,2139,26803,9254,"10463,566","0,179","0,884",N
I Q 2015,PLN,8399,1121,1281,1276,772,1893,51717,36728,"13115,457","0,097","2,800",N
II Q 2015,PLN,8841,1879,2086,2056,878,2757,59131,38930,"13115,457","0,157","2,968",N
III Q 2015,PLN,10318,1446,1575,1582,1011,2457,58879,40890,"13115,457","0,121","3,118",N
IV Q 2013,PLN,5125,441,333,335,644,1085,18258,3403,"10463,566","0,032","0,325",N
I Q 2014,PLN,4919,568,603,582,486,1054,20405,4086,"10463,566","0,056","0,390",N
II Q 2014,PLN,7356,1552,1541,1504,717,2269,22560,5295,"10463,566","0,144","0,506",N
III Q 2014,PLN,7595,1550,1611,1630,665,2215,25014,7385,"10463,566","0,156","0,706",N
IV Q 2012,PLN,2227,-1920,-1993,-1993,417,-1503,15348,5533,"10463,566","-0,190","0,529",N
I Q 2013,PLN,2368,-972,-996,-996,485,-487,14346,5189,"10463,566","-0,095","0,496",N
II Q 2013,PLN,2660,-906,-957,-957,515,-391,14865,3655,"10463,566","-0,091","0,349",N
III Q 2013,PLN,3101,-682,-737,-756,439,-243,17100,2805,"10463,566","-0,072","0,268",N
IV Q 2011,PLN,1994,0,-2561,-2561,371,371,17504,11961,"10463,566","-0,245","1,143",N
I Q 2012,PLN,2059,0,-1659,-1659,394,394,11736,9725,"10463,566","-0,159","0,929",N
II Q 2012,PLN,2275,0,-1837,-1837,430,430,10992,8715,"10463,566","-0,176","0,833",N
III Q 2012,PLN,2837,-851,-939,-940,0,-851,14846,7619,"10463,566","-0,090","0,728",N
IV Q 2010,PLN,2735,0,-1233,-905,0,0,10269,1502,"10463,566","-0,086","0,144",N
I Q 2011,PLN,1974,0,-1494,-1269,0,0,6028,561,"10463,566","-0,121","0,054",N
II Q 2011,PLN,2185,0,474,420,0,0,16537,15493,"10463,566","0,040","1,481",N
III Q 2011,PLN,2865,0,-871,-871,0,0,16875,14521,"10463,566","-0,083","1,388",N
IV Q 2009,PLN,0,0,0,0,0,0,5415,0,"10463,566","0,000","0,000",N
I Q 2010,PLN,1070,0,-1347,-281,0,0,5070,3195,"10463,566","-0,027","0,305",N
II Q 2010,PLN,2024,0,-756,-590,0,0,2604,2604,"10463,566","-0,056","0,249",N
III Q 2010,PLN,3018,0,-62,-197,0,0,2408,2408,"10463,566","-0,019","0,230",N
IV Q 2008,PLN,0,0,0,0,0,0,4638,3110,"10463,566","0,000","0,297",N
