kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2021,EUR,0,0,0,0,0,0,271945,193280,"44698,844","0,000","4,324",N
II Q 2022,EUR,0,0,0,0,0,0,268056,178302,"44698,844","0,000","3,989",N
IV Q 2022,EUR,0,0,0,0,0,0,278678,194607,"111989,820","0,000","1,738",N
II Q 2023,EUR,0,0,0,0,0,0,275676,199640,"111989,820","0,000","1,783",N
IV Q 2019,EUR,0,0,0,0,0,0,324396,93514,"28338,654","0,000","3,300",N
II Q 2020,EUR,0,0,0,0,0,0,317926,92379,"28338,654","0,000","3,260",N
IV Q 2020,EUR,0,0,0,0,0,0,269192,66020,"44698,844","0,000","1,477",N
II Q 2021,EUR,0,0,0,0,0,0,268350,168241,"44698,844","0,000","3,764",N
IV Q 2016,EUR,0,0,0,0,0,0,474359,238526,"3560,615","0,000","66,990",N
II Q 2017,EUR,0,0,0,0,0,0,462775,233775,"3560,615","0,000","65,656",N
IV Q 2017,EUR,0,0,0,0,0,0,423326,163875,"3560,615","0,000","46,024",N
IV Q 2018,EUR,0,0,0,0,0,0,360076,103347,"28338,654","0,000","3,647",N
IV Q 2014,EUR,0,0,0,0,0,0,495272,188817,"3560,615","0,000","53,029",N
II Q 2015,EUR,0,0,0,0,0,0,465078,185264,"3560,615","0,000","52,031",N
IV Q 2015,EUR,0,0,0,0,0,0,477366,204333,"3560,615","0,000","57,387",N
II Q 2016,EUR,0,0,0,0,0,0,469577,211234,"3560,615","0,000","59,325",N
IV Q 2012,EUR,0,0,0,0,0,0,566172,-306803,"3199,038","0,000","-95,905",N
II Q 2013,EUR,0,0,0,0,0,0,549544,138665,"3560,615","0,000","38,944",N
IV Q 2013,EUR,0,0,0,0,0,0,533059,211479,"3560,615","0,000","59,394",N
II Q 2014,EUR,0,0,0,0,0,0,473877,202362,"3560,615","0,000","56,833",N
IV Q 2010,EUR,0,0,0,0,0,0,716443,-195209,"2985,390","0,000","-65,388",N
II Q 2011,EUR,0,0,0,0,0,0,702529,-184776,"2985,390","0,000","-61,893",N
IV Q 2011,EUR,0,0,0,0,0,0,715850,-206309,"3199,038","0,000","-64,491",N
II Q 2012,EUR,0,0,0,0,0,0,648483,-251532,"3199,038","0,000","-78,627",N
IV Q 2008,EUR,0,0,0,0,0,0,883133,945,"2509,990","0,000","0,376",N
II Q 2009,EUR,0,0,0,0,0,0,817000,-25700,"2509,990","0,000","-10,239",N
IV Q 2009,EUR,0,0,0,0,0,0,697921,-177032,"2509,990","0,000","-70,531",N
II Q 2010,EUR,0,0,0,0,0,0,678689,-206886,"2509,990","0,000","-82,425",N
I Q 2007,EUR,126700,2300,-8200,-4500,2400,4700,0,0,"2509,990","-1,793","0,000",N
III Q 2007,EUR,0,0,0,0,0,0,0,0,"2509,990","0,000","0,000",N
IV Q 2007,EUR,173000,10400,1500,3400,2600,13000,1015100,109700,"2509,990","1,355","43,705",N
I Q 2008,EUR,151900,3100,-15000,-14700,4900,8000,960900,88900,"2509,990","-5,857","35,418",N
IV Q 2006,EUR,400970,13856,7858,7103,0,13856,1001267,146417,"2509,990","2,830","58,334",N
