kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,1511,-642,-1585,-983,937,295,43835,31699,"2573,132","-0,382","12,319",N
I Q 2023,PLN,1521,-1586,-2041,-1622,678,-908,43120,30114,"2573,132","-0,630","11,703",N
II Q 2023,PLN,235,-907,2386,1950,296,-611,45152,32091,"2573,132","0,758","12,472",N
III Q 2023,PLN,1382,-4411,-4351,-1947,591,-3820,46040,32149,"2573,132","-0,757","12,494",N
IV Q 2021,PLN,3367,-254,-3678,-2159,432,178,39091,29310,"2573,132","-0,839","11,391",N
I Q 2022,PLN,1779,-1145,5289,4509,396,-749,43223,33589,"2573,132","1,752","13,054",N
II Q 2022,PLN,2019,-446,2562,2079,341,-105,44846,33885,"2573,132","0,808","13,169",N
III Q 2022,PLN,1167,-699,-2093,-2517,325,-374,44068,32894,"2573,132","-0,978","12,784",N
IV Q 2020,PLN,2831,-40,6056,5417,6,-34,18303,15123,"2573,132","2,105","5,877",N
I Q 2021,PLN,2845,1455,5106,4546,77,1532,29875,23420,"2573,132","1,767","9,102",N
II Q 2021,PLN,2781,221,476,-357,447,668,32779,24916,"2573,132","-0,139","9,683",N
III Q 2021,PLN,2320,375,6998,6376,500,875,41101,31235,"2573,132","2,478","12,139",N
IV Q 2019,PLN,942,-134,-136,-98,5,-129,7143,6959,"2573,132","-0,038","2,704",N
I Q 2020,PLN,820,136,144,131,4,140,7204,7090,"2573,132","0,051","2,755",N
II Q 2020,PLN,6141,4930,4833,3897,4,4934,12343,10987,"2573,132","1,514","4,270",N
III Q 2020,PLN,1095,-944,38,-457,6,-938,15963,13955,"2573,132","-0,178","5,423",N
III Q 2019,PLN,1094,321,298,257,3,324,7554,7057,"2573,132","0,100","2,743",N
