kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,31938,9286,8835,8108,241,9527,248913,92665,"19755,064","0,410","4,691",N
I Q 2023,PLN,16481,2150,1500,1484,273,2423,254477,94149,"19755,064","0,075","4,766",N
II Q 2023,PLN,5749,1014,277,224,269,1283,268177,89435,"19755,064","0,011","4,527",N
III Q 2023,PLN,38002,9715,8879,7549,218,9933,278374,96572,"19755,064","0,382","4,888",N
IV Q 2021,PLN,16969,4728,3429,2372,307,5035,223651,81120,"19755,064","0,120","4,106",N
I Q 2022,PLN,18310,4783,4228,3445,385,5168,219539,84565,"19755,064","0,174","4,281",N
II Q 2022,PLN,21140,6748,6480,5486,177,6925,246102,86582,"19755,064","0,278","4,383",N
III Q 2022,PLN,4162,335,-979,-954,241,576,255525,84435,"19755,064","-0,048","4,274",N
IV Q 2020,PLN,15059,2599,1509,1132,328,2927,252115,47758,"19765,064","0,057","2,416",N
I Q 2021,PLN,64028,20811,19787,15222,298,21109,206562,62981,"19765,064","0,770","3,186",N
II Q 2021,PLN,35862,15155,14531,14000,323,15478,213884,74017,"19765,064","0,708","3,745",N
III Q 2021,PLN,21365,6505,5583,4730,314,6819,211272,78747,"19755,064","0,239","3,986",N
IV Q 2019,PLN,8534,-3578,-4583,-4482,314,-3264,235443,42740,"20014,797","-0,224","2,135",N
I Q 2020,PLN,29243,7154,5596,5498,322,7476,229427,48178,"20014,797","0,275","2,407",N
II Q 2020,PLN,7770,-1586,-2468,-2962,191,-1395,230303,45216,"20014,797","-0,148","2,259",N
III Q 2020,PLN,19776,2467,1439,1411,456,2923,230006,46627,"19765,064","0,071","2,359",N
IV Q 2018,PLN,7971,-1800,-3168,-3177,845,-955,230686,42121,"20014,797","-0,159","2,104",N
I Q 2019,PLN,46575,7729,6288,6181,829,8558,208873,48302,"20014,797","0,309","2,413",N
II Q 2019,PLN,13514,1793,575,12,69,1862,205520,48314,"20014,797","0,001","2,414",N
III Q 2019,PLN,8428,646,-686,-826,182,828,219525,47487,"20014,797","-0,041","2,373",N
IV Q 2017,PLN,21747,260,-1366,-971,430,690,198666,46456,"20014,797","-0,049","2,321",N
I Q 2018,PLN,14865,1906,283,263,398,2304,197563,46719,"20014,797","0,013","2,334",N
II Q 2018,PLN,13946,1560,-492,-479,207,1767,204711,46240,"20014,797","-0,024","2,310",N
III Q 2018,PLN,6997,294,-835,-943,751,1045,207063,45298,"20014,797","-0,047","2,263",N
IV Q 2016,PLN,41452,9708,7547,7409,-32,9676,203731,45328,"20014,797","0,370","2,265",N
I Q 2017,PLN,21462,5381,3664,3452,490,5871,196845,48779,"20014,797","0,172","2,437",N
II Q 2017,PLN,14835,1799,64,-44,494,2293,192248,48736,"20014,797","-0,002","2,435",N
III Q 2017,PLN,10886,367,-1223,-1308,533,900,199464,47428,"20014,797","-0,065","2,370",N
IV Q 2015,PLN,28230,4462,2772,2101,601,5063,194645,42440,"20014,797","0,105","2,120",N
I Q 2016,PLN,13277,702,-825,-1187,746,1448,201371,41260,"20014,797","-0,059","2,061",N
II Q 2016,PLN,9186,-323,-4355,-4480,754,431,206348,36785,"20014,797","-0,224","1,838",N
III Q 2016,PLN,9341,1979,1236,965,703,2682,220697,37932,"20014,797","0,048","1,895",N
IV Q 2014,PLN,30572,-1929,-3550,-3383,592,-1337,226574,42315,"20014,797","-0,169","2,114",N
I Q 2015,PLN,10956,54,-2057,-2201,640,694,229698,40133,"20014,797","-0,110","2,005",N
II Q 2015,PLN,18412,-43,-2261,-2325,297,254,228644,37795,"20014,797","-0,116","1,888",N
III Q 2015,PLN,35537,5093,2670,2548,922,6015,213868,40330,"20014,797","0,127","2,015",N
IV Q 2013,PLN,41212,-5495,-10311,-10374,977,-4518,273060,60848,"16766,560","-0,619","3,629",N
I Q 2014,PLN,22958,-1855,-3900,-4378,625,-1230,267604,56470,"16766,560","-0,261","3,368",N
II Q 2014,PLN,7504,-9177,-14453,-14359,484,-8693,242116,42111,"16766,560","-0,856","2,512",N
III Q 2014,PLN,11912,-6632,-8641,-8752,638,-5994,242398,45703,"20014,798","-0,437","2,283",N
IV Q 2012,PLN,46010,7968,8752,7604,903,8871,293037,80088,"16766,560","0,454","4,777",N
I Q 2013,PLN,14527,551,-845,-1010,586,1137,340851,107507,"16766,560","-0,060","6,412",N
II Q 2013,PLN,14407,-3789,-7279,-6749,1071,-2718,320546,95860,"16766,560","-0,403","5,717",N
III Q 2013,PLN,8769,741,-824,-1107,461,1202,331848,94802,"16766,560","-0,066","5,654",N
IV Q 2011,PLN,82202,24850,25695,23909,283,25133,272335,107377,"0,000",,,N
I Q 2012,PLN,17969,-582,-1544,-1739,410,-172,277638,105637,"0,000",,,N
II Q 2012,PLN,17878,1519,-334,-114,762,2281,342515,118030,"16766,560","-0,007","7,040",N
III Q 2012,PLN,11994,-628,-2646,-2618,776,148,345167,112200,"16766,560","-0,156","6,692",N
IV Q 2010,PLN,48807,21273,17794,16603,436,21709,209758,100399,"16805,587","0,988","5,974",N
I Q 2011,PLN,9263,-2002,-2436,-2409,317,-1685,211359,97499,"16805,587","-0,143","5,802",N
II Q 2011,PLN,14403,1052,414,136,158,1210,243223,101730,"16805,587","0,008","6,053",N
III Q 2011,PLN,9430,-3131,-3689,-3685,257,-2874,0,0,"16805,587","-0,219","0,000",N
