kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,57,-1741,-1744,-1744,106,-1635,41898,37127,"6272,575","-0,278","5,919",N
I Q 2023,PLN,59,-1416,-1105,-1105,100,-1316,40543,36398,"6285,075","-0,176","5,791",N
II Q 2023,PLN,58,-1624,-1596,-1596,84,-1540,40383,35412,"6285,075","-0,254","5,634",N
III Q 2023,PLN,59,-1375,-1296,-1296,109,-1266,39662,34298,"6462,291","-0,201","5,307",N
IV Q 2021,PLN,153,-844,-439,-447,95,-749,49115,40512,"6191,775","-0,072","6,543",N
I Q 2022,PLN,69,-1001,-1007,-1007,59,-942,44761,39955,"6191,775","-0,163","6,453",N
II Q 2022,PLN,60,-1070,-1039,-1039,73,-997,43521,39307,"6272,575","-0,166","6,266",N
III Q 2022,PLN,60,-1187,-1135,-1135,76,-1111,43108,38555,"6272,575","-0,181","6,147",N
IV Q 2020,PLN,30,-1199,-1642,-1642,93,-1106,20919,16983,"5362,009","-0,306","3,167",N
I Q 2021,PLN,63,-409,-402,-402,87,-322,21012,16581,"5362,009","-0,075","3,092",N
II Q 2021,PLN,9,-1061,-1081,-1081,88,-973,23677,18022,"5362,009","-0,202","3,361",N
III Q 2021,PLN,60,-971,-954,-953,92,-879,44400,40751,"6191,775","-0,154","6,581",N
IV Q 2019,PLN,97,-607,-612,-474,47,-560,12036,8183,"4362,009","-0,109","1,876",N
I Q 2020,PLN,31,-452,-479,-478,90,-362,10272,7706,"4362,009","-0,110","1,767",N
II Q 2020,PLN,282,-153,-175,-175,111,-42,10606,7533,"4362,009","-0,040","1,727",N
III Q 2020,PLN,31,-474,-487,-487,107,-367,9784,7065,"5362,009","-0,091","1,318",N
IV Q 2018,PLN,1,-413,-411,-364,0,-413,7551,2915,"3336,880","-0,109","0,874",N
I Q 2019,PLN,110,-222,-222,-222,0,-222,4878,3162,"3375,342","-0,066","0,937",N
II Q 2019,PLN,-66,-364,-365,-365,0,-364,5501,2798,"3375,342","-0,108","0,829",N
III Q 2019,PLN,25,-570,-574,-574,44,-526,11804,9331,"4362,009","-0,132","2,139",N
IV Q 2017,PLN,180,-277,-296,-158,0,-277,4903,3265,"3336,880","-0,047","0,978",N
I Q 2018,PLN,9,-257,-260,-260,0,-257,6171,4309,"3336,880","-0,078","1,291",N
II Q 2018,PLN,0,-425,-422,-422,2,-423,5346,3884,"3336,880","-0,126","1,164",N
III Q 2018,PLN,0,-292,-295,-295,2,-290,7735,3588,"3336,880","-0,089","1,075",N
IV Q 2016,PLN,0,0,0,0,0,0,1456,152,"3336,880","0,000","0,046",N
II Q 2017,PLN,21,-155,-155,-155,0,-155,2743,936,"3336,880","-0,046","0,280",N
III Q 2017,PLN,21,-133,-142,-142,1,-132,5041,3530,"3336,880","-0,042","1,058",N
