kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,81375,15171,18119,15638,3231,18402,586944,356039,"22223,785","0,704","16,021",N
I Q 2023,PLN,74863,13966,11860,9537,3499,17465,580285,357494,"22223,785","0,429","16,086",N
II Q 2023,PLN,81099,17156,20479,17577,3817,20973,576677,335924,"22223,785","0,791","15,116",N
III Q 2023,PLN,84928,18341,11545,12965,3877,22218,580957,368689,"22223,785","0,583","16,590",N
IV Q 2021,PLN,56470,8028,7855,6470,1560,9588,295948,206048,"18470,700","0,350","11,155",N
I Q 2022,PLN,49504,6834,7977,6626,1567,8401,297759,213054,"18470,700","0,359","11,535",N
II Q 2022,PLN,53419,7772,5573,4819,1592,9364,571757,336841,"18470,700","0,261","18,237",N
III Q 2022,PLN,76020,12656,5798,4366,3280,15936,581784,341584,"22223,785","0,196","15,370",N
IV Q 2020,PLN,43390,7741,7159,5860,965,8706,104452,25741,"723535,000","0,008","0,036",N
I Q 2021,PLN,38518,6825,6244,5844,923,7748,109864,31766,"723535,000","0,008","0,044",N
II Q 2021,PLN,39634,7325,6863,5658,951,8276,267470,192864,"18470,700","0,306","10,442",N
III Q 2021,PLN,44297,6173,5816,4787,1244,7417,283416,198456,"18470,700","0,259","10,744",N
IV Q 2019,PLN,0,0,0,0,0,0,63983,17314,"723535,000","0,000","0,024",N
I Q 2020,PLN,23033,4951,4768,4571,645,5596,0,0,"723535,000","0,006","0,000",N
II Q 2020,PLN,27330,5165,4898,4173,543,5708,0,0,"723535,000","0,006","0,000",N
III Q 2020,PLN,22842,5407,5261,4812,593,6000,0,0,"723535,000","0,007","0,000",N
IV Q 2018,PLN,0,0,0,0,0,0,47347,25723,"723535,000","0,000","0,036",N
