kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,22983,212,4,253,713,925,42650,21178,"2485,775","0,102","8,520",N
I Q 2023,PLN,20625,-358,-497,-824,844,486,41054,20354,"2485,775","-0,332","8,188",N
II Q 2023,PLN,24060,39,-158,-26,867,906,43462,20302,"2485,775","-0,011","8,167",N
III Q 2023,PLN,22266,54,-9,-35,826,880,40149,20254,"2485,775","-0,014","8,148",N
IV Q 2021,PLN,18348,-57,-13,-65,798,741,37726,21811,"2485,775","-0,026","8,774",N
I Q 2022,PLN,17771,-342,-401,-801,734,392,37083,21010,"2485,775","-0,322","8,452",N
II Q 2022,PLN,19739,816,786,862,758,1574,39224,21883,"2485,775","0,347","8,803",N
III Q 2022,PLN,19380,-45,-9,-119,727,682,39709,20944,"2485,775","-0,048","8,426",N
IV Q 2020,PLN,16525,-1245,-1313,-892,1044,-201,38723,21213,"2485,775","-0,359","8,534",N
I Q 2021,PLN,15072,-248,-338,-208,941,693,38158,21015,"2485,775","-0,084","8,454",N
II Q 2021,PLN,17133,539,488,349,885,1424,37024,21647,"2485,775","0,140","8,708",N
III Q 2021,PLN,16940,111,122,201,851,962,36737,21865,"2485,775","0,081","8,796",N
IV Q 2019,PLN,15677,-475,-262,-233,1046,571,39468,22588,"2485,775","-0,094","9,087",N
I Q 2020,PLN,12706,31,-214,-215,1131,1162,42440,27539,"2485,775","-0,087","11,079",N
II Q 2020,PLN,12595,336,210,218,1122,1458,37271,22240,"2485,775","0,088","8,947",N
III Q 2020,PLN,12775,-341,-433,-461,1091,750,37239,21794,"2485,775","-0,185","8,768",N
IV Q 2018,PLN,14322,-643,-642,-701,762,119,40132,24688,"2291,551","-0,306","10,773",N
I Q 2019,PLN,13967,-315,-390,-330,848,533,40707,28010,"2485,775","-0,133","11,268",N
II Q 2019,PLN,14792,-154,-277,-391,1205,1051,43130,27668,"2485,775","-0,157","11,131",N
III Q 2019,PLN,13867,60,-208,-346,1077,1137,42485,27700,"2485,775","-0,139","11,144",N
IV Q 2017,PLN,12858,1127,1002,647,381,1508,34593,23898,"2291,551","0,283","10,429",N
I Q 2018,PLN,10059,903,910,563,489,1392,34059,27306,"2291,551","0,246","11,916",N
II Q 2018,PLN,12620,1606,1435,997,574,2180,36687,27977,"2291,551","0,435","12,209",N
III Q 2018,PLN,11333,-226,-224,-359,662,436,35859,27618,"2291,551","-0,157","12,052",N
IV Q 2016,PLN,12609,1360,1366,957,257,1617,29623,21458,"2291,551","0,418","9,364",N
I Q 2017,PLN,10694,1460,1462,979,317,1777,29327,22437,"2291,551","0,427","9,791",N
II Q 2017,PLN,11746,1167,1167,560,330,1497,30328,23018,"2291,551","0,244","10,045",N
III Q 2017,PLN,10668,436,437,128,352,788,31377,23251,"2291,551","0,056","10,146",N
IV Q 2015,PLN,10731,1844,1505,1002,184,2028,25423,18388,"2215,500","0,452","8,300",N
I Q 2016,PLN,7655,784,759,521,204,988,24547,18601,"2247,241","0,232","8,277",N
II Q 2016,PLN,10848,2314,2227,1554,176,2490,26639,19967,"2247,241","0,692","8,885",N
III Q 2016,PLN,10231,879,884,513,208,1087,27123,20448,"2291,551","0,224","8,923",N
IV Q 2014,PLN,7085,275,208,-9,115,390,19784,14298,"2215,500","-0,004","6,454",N
I Q 2015,PLN,7424,946,775,517,107,1053,19444,14891,"2215,500","0,233","6,721",N
II Q 2015,PLN,11867,2358,2005,1514,115,2473,12451,7186,"2215,500","0,683","3,243",N
III Q 2015,PLN,8238,1165,994,781,139,1304,22171,17267,"2215,500","0,353","7,794",N
IV Q 2013,PLN,4548,-199,87,-48,96,-103,6760,3751,"2215,500","-0,022","1,693",N
I Q 2014,PLN,6170,1211,1213,822,102,1313,7687,4655,"2215,500","0,371","2,101",N
II Q 2014,PLN,5764,328,290,84,91,419,7894,4553,"2215,500","0,038","2,055",N
III Q 2014,PLN,6021,766,675,392,98,864,18399,14042,"2215,500","0,177","6,338",N
IV Q 2012,PLN,3583,405,368,273,76,481,5058,3191,"2215,500","0,123","1,440",N
I Q 2013,PLN,3175,239,179,140,97,336,4969,3496,"2215,500","0,063","1,578",N
II Q 2013,PLN,3605,282,283,218,85,367,0,0,"2215,500","0,098","0,000",N
III Q 2013,PLN,3215,153,153,146,83,236,5211,3732,"2215,500","0,066","1,684",N
IV Q 2011,PLN,2370,0,211,170,74,74,3972,2698,"2215,500","0,077","1,218",N
I Q 2012,PLN,1657,0,32,22,78,78,3140,2720,"2215,500","0,010","1,228",N
II Q 2012,PLN,1573,0,153,150,70,70,3226,2870,"2215,500","0,068","1,295",N
III Q 2012,PLN,1917,172,175,90,75,247,4135,2918,"2215,500","0,041","1,317",N
IV Q 2010,PLN,1199,0,65,27,17,17,1247,867,"2000,000","0,014","0,434",N
I Q 2011,PLN,1591,0,424,325,20,20,2607,1193,"2000,000","0,163","0,597",N
II Q 2011,PLN,1763,0,425,344,69,69,2757,2419,"2215,500","0,155","1,092",N
III Q 2011,PLN,1792,0,155,107,78,78,3026,2526,"2215,500","0,048","1,140",N
II Q 2010,PLN,1036,0,25,4,2,2,1011,785,"2000,000","0,002","0,393",N
III Q 2010,PLN,1088,0,120,89,5,5,1065,874,"2000,000","0,045","0,437",N
