kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,7069,728,-15750,-12548,26,754,39170,29080,"5230,000","-2,399","5,560",N
I Q 2023,PLN,7788,1732,2272,1876,23,1755,40214,30952,"5230,000","0,359","5,918",N
II Q 2023,PLN,5873,820,676,425,17,837,38706,28763,"5230,000","0,081","5,500",N
III Q 2023,PLN,6136,703,750,633,16,719,38915,29396,"5230,000","0,121","5,621",N
IV Q 2021,PLN,6818,580,793,857,19,599,56677,44992,"5230,000","0,164","8,603",N
I Q 2022,PLN,6509,2498,2482,1929,31,2529,57301,46842,"5230,000","0,369","8,956",N
II Q 2022,PLN,7700,649,1026,1098,24,673,51492,40068,"5230,000","0,210","7,661",N
III Q 2022,PLN,9512,1768,1784,1576,20,1788,53297,41651,"5230,000","0,301","7,964",N
IV Q 2020,PLN,5063,1184,32919,26079,19,1203,55624,45985,"5230,000","4,986","8,793",N
I Q 2021,PLN,5551,1434,3076,2517,23,1457,60128,49851,"5230,000","0,481","9,532",N
II Q 2021,PLN,7210,2541,2420,1894,39,2580,53088,42991,"5230,000","0,362","8,220",N
III Q 2021,PLN,5636,1534,1460,1116,34,1568,53481,44114,"5230,000","0,213","8,435",N
IV Q 2019,PLN,3142,1588,1743,1293,6,1594,9267,8286,"5230,000","0,247","1,584",N
I Q 2020,PLN,2648,1145,1422,1261,6,1151,0,0,"5230,000","0,241","0,000",N
II Q 2020,PLN,4765,2697,4042,3146,13,2710,14165,10666,"5230,000","0,602","2,039",N
III Q 2020,PLN,4993,2097,2743,2193,19,2116,23837,17146,"5230,000","0,419","3,278",N
II Q 2019,PLN,1892,1193,1289,1177,5,1198,0,0,"5230,000","0,225","0,000",N
