kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,82270,-159844,-125661,-103732,132,-159712,4990138,2497951,"23994,982","-4,323","104,103",N
I Q 2023,PLN,94708,37490,26086,26148,142,37632,5090627,2516419,"23994,982","1,090","104,873",N
II Q 2023,PLN,90989,-168387,-128593,-108888,180,-168207,4998532,2394295,"23994,982","-4,538","99,783",N
III Q 2023,PLN,82709,202315,137536,109017,157,202472,5312460,2509382,"23994,982","4,543","104,579",N
IV Q 2021,PLN,54843,348435,346751,278250,-105,348330,3785554,1824521,"21373,639","13,018","85,363",N
I Q 2022,PLN,62577,58382,37455,29653,110,58492,4020915,1878918,"21373,639","1,387","87,908",N
II Q 2022,PLN,60670,518790,501585,404260,87,518877,4571924,2298224,"21373,639","18,914","107,526",N
III Q 2022,PLN,73556,172888,115713,92209,96,172984,4892765,2427625,"21373,639","4,314","113,580",N
IV Q 2020,PLN,54264,50659,26335,21091,153,50812,2682892,1211732,"19720,255","1,070","61,446",N
I Q 2021,PLN,49940,36650,21549,16121,81,36731,2743962,1229824,"19720,255","0,817","62,363",N
II Q 2021,PLN,47625,168850,183160,150394,86,168936,3124459,1502073,"21373,639","7,036","70,277",N
III Q 2021,PLN,48180,78319,47995,35705,90,78409,3238257,1542437,"21373,639","1,671","72,165",N
IV Q 2019,PLN,37837,27823,39692,31816,254,28077,2074127,938555,"18113,255","1,757","51,816",N
I Q 2020,PLN,42770,191920,137646,112620,197,192117,2403088,1051245,"18113,255","6,218","58,037",N
II Q 2020,PLN,41404,2787,12909,8429,193,2980,2369330,1052054,"18113,255","0,465","58,082",N
III Q 2020,PLN,52257,52473,33217,28229,152,52625,2450129,1080343,"18113,255","1,558","59,644",N
IV Q 2018,PLN,35818,88547,79569,63486,154,88701,1663389,815352,"18113,255","3,505","45,014",N
I Q 2019,PLN,34802,23005,16941,12928,218,23223,1704552,827451,"18113,255","0,714","45,682",N
II Q 2019,PLN,32668,70321,70090,56236,218,70539,1912063,877214,"18113,255","3,105","48,429",N
III Q 2019,PLN,34725,58866,48694,40589,240,59106,1963417,902027,"18113,255","2,241","49,799",N
IV Q 2017,PLN,31617,5702,12561,10703,49,5751,1358350,726651,"18113,255","0,591","40,117",N
I Q 2018,PLN,27723,13901,7076,4265,51,13952,1409489,731038,"18113,255","0,235","40,359",N
II Q 2018,PLN,37059,57657,37298,27217,50,57707,1584525,758476,"18113,255","1,503","41,874",N
III Q 2018,PLN,40902,-9015,-2259,-2577,85,-8930,1549853,752474,"18113,255","-0,142","41,543",N
IV Q 2016,PLN,33995,60531,54493,43749,70,60601,1177981,675726,"18113,255","2,415","37,306",N
I Q 2017,PLN,23220,-28099,-19533,-15886,73,-28026,1155538,661246,"18113,255","-0,877","36,506",N
II Q 2017,PLN,24325,46862,42795,35766,78,46940,1306277,698045,"18113,255","1,975","38,538",N
III Q 2017,PLN,24645,30691,20404,16704,62,30753,1344146,715601,"18113,255","0,922","39,507",N
IV Q 2015,PLN,21300,29783,8502,10478,47,29830,1126169,647368,"18113,255","0,578","35,740",N
I Q 2016,PLN,22975,11311,10060,3945,52,11363,1110112,651798,"18113,255","0,218","35,985",N
II Q 2016,PLN,20445,37852,27273,22271,55,37907,1072952,632881,"18113,255","1,230","34,940",N
III Q 2016,PLN,23618,-7342,-4727,-3550,53,-7289,1083769,630644,"18113,255","-0,196","34,817",N
IV Q 2014,PLN,27452,29074,16510,13191,45,29119,1234436,557882,"18113,255","0,728","30,800",N
I Q 2015,PLN,28103,-17660,-4053,154,41,-17619,1207816,557816,"18113,255","0,009","30,796",N
II Q 2015,PLN,26050,49484,36017,29473,51,49535,1237056,591547,"18113,255","1,627","32,658",N
III Q 2015,PLN,26638,19928,9496,34523,53,19981,1338995,626429,"18113,255","1,906","34,584",N
IV Q 2013,PLN,23108,-2882,-547,1593,-360,-3242,1095395,508867,"18113,255","0,088","28,094",N
I Q 2014,PLN,24137,14374,6856,872,41,14415,1113136,507394,"18113,255","0,048","28,012",N
II Q 2014,PLN,24045,42493,38376,29169,37,42530,1154577,535344,"18113,255","1,610","29,555",N
III Q 2014,PLN,27152,20301,13767,11537,55,20356,1202064,546714,"18113,255","0,637","30,183",N
