kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2023,PLN,4738,157,-80,-155,132,289,12876,-6610,"11137,758","-0,014","-0,593",N
II Q 2023,PLN,-4572,-2354,-2552,-570,133,-2221,52067,-7129,"11137,758","-0,051","-0,640",N
III Q 2023,PLN,5,35950,36038,30139,26,35976,26236,22959,"11137,758","2,706","2,061",N
IV Q 2023,PLN,128,-845,-481,-473,34,-811,24132,22521,"11137,758","-0,042","2,022",N
I Q 2022,PLN,3626,124,-25,-171,156,280,10332,-5066,"11137,758","-0,015","-0,455",N
II Q 2022,PLN,-3465,-1783,-2011,-462,140,-1643,10450,-5627,"11137,758","-0,041","-0,505",N
III Q 2022,PLN,-5,-966,-1212,-110,133,-833,13075,-5930,"11137,758","-0,010","-0,532",N
IV Q 2022,PLN,143,-1425,-1706,-827,132,-1293,12579,-6490,"11137,758","-0,074","-0,583",N
I Q 2021,PLN,3297,-319,-415,-568,147,-172,12478,-764,"11137,758","-0,051","-0,069",N
II Q 2021,PLN,3485,-1811,-1927,-1923,152,-1659,11825,-2659,"11137,758","-0,173","-0,239",N
III Q 2021,PLN,3997,-432,-566,-595,164,-268,11891,-3328,"11137,758","-0,053","-0,299",N
IV Q 2021,PLN,4434,-1421,-1549,-1506,163,-1258,11151,-4865,"11137,758","-0,135","-0,437",N
I Q 2020,PLN,2534,-979,-722,-757,151,-828,10991,3980,"10984,758","-0,069","0,362",N
II Q 2020,PLN,1837,-1909,-1975,-1595,169,-1740,11228,2460,"10984,758","-0,145","0,224",N
III Q 2020,PLN,3013,-418,-474,-746,158,-260,11679,1746,"10984,758","-0,068","0,159",N
IV Q 2020,PLN,2549,-2702,-2777,-3469,150,-2552,10950,-139,"10984,758","-0,316","-0,013",N
I Q 2019,PLN,3214,-325,-440,-494,142,-183,14476,1441,"8795,052","-0,056","0,164",N
II Q 2019,PLN,2113,-6349,-6518,-5440,160,-6189,15871,8616,"10984,758","-0,495","0,784",N
III Q 2019,PLN,3377,-1226,-1172,-1139,170,-1056,13686,7356,"10984,758","-0,104","0,670",N
IV Q 2019,PLN,2395,-2370,-2549,-2357,171,-2199,11740,5138,"10984,758","-0,215","0,468",N
I Q 2018,PLN,3696,932,885,694,89,1021,8473,3129,"8795,052","0,079","0,356",N
II Q 2018,PLN,2728,-300,-356,-307,81,-219,7768,2774,"8795,052","-0,035","0,315",N
III Q 2018,PLN,3388,433,312,226,75,508,9319,3003,"8795,052","0,026","0,341",N
IV Q 2018,PLN,3228,-982,-1031,-1057,76,-906,6803,1935,"8795,052","-0,120","0,220",N
I Q 2017,PLN,2687,-529,-671,-622,85,-444,12717,5327,"8795,052","-0,071","0,606",N
II Q 2017,PLN,3522,-746,-861,-933,89,-657,11489,4427,"8795,052","-0,106","0,503",N
III Q 2017,PLN,2883,-238,-317,-323,91,-147,10366,4086,"8795,052","-0,037","0,465",N
IV Q 2017,PLN,3400,-713,-635,-581,91,-622,9890,2434,"8795,052","-0,066","0,277",N
I Q 2016,PLN,2473,-1267,-1324,-1366,62,-1205,12910,7288,"8795,052","-0,155","0,829",N
II Q 2016,PLN,4148,-161,-117,-225,64,-97,13397,6000,"8795,052","-0,026","0,682",N
III Q 2016,PLN,4473,277,179,33,68,345,13709,6057,"8795,052","0,004","0,689",N
IV Q 2016,PLN,4830,9,30,-106,77,86,14283,5943,"8795,052","-0,012","0,676",N
I Q 2015,PLN,4029,-568,-414,-688,177,-391,16621,12529,"8795,052","-0,078","1,425",N
II Q 2015,PLN,3809,-462,-655,-724,175,-287,17169,10815,"8795,052","-0,082","1,230",N
III Q 2015,PLN,4715,137,4,-88,147,284,17743,10760,"8795,052","-0,010","1,223",N
IV Q 2015,PLN,4920,-1948,-1896,-2116,61,-1887,15157,8672,"8795,052","-0,241","0,986",N
I Q 2014,PLN,3961,-1371,-1334,-1588,169,-1202,19685,16351,"8795,052","-0,181","1,859",N
II Q 2014,PLN,2581,-843,-953,-1047,174,-669,17488,14340,"8795,052","-0,119","1,630",N
III Q 2014,PLN,3471,-400,-72,-259,-210,-610,17547,14158,"8795,052","-0,029","1,610",N
IV Q 2014,PLN,4116,-1171,-1105,-1192,565,-606,16863,13084,"8795,052","-0,136","1,488",N
I Q 2013,PLN,3133,-143,-197,-476,39,-104,11273,8509,"7036,042","-0,068","1,209",N
II Q 2013,PLN,3826,-614,-724,-810,40,-574,10498,6782,"7036,042","-0,115","0,964",N
III Q 2013,PLN,3794,148,-267,-412,40,188,21166,19205,"8795,052","-0,047","2,184",N
IV Q 2013,PLN,3385,-735,-1158,-1145,40,-695,20556,18050,"8795,052","-0,130","2,052",N
I Q 2012,PLN,2063,0,-649,-742,0,0,9659,7636,"0,000",,,N
II Q 2012,PLN,1980,0,-752,-851,0,0,8591,6527,"0,000",,,N
III Q 2012,PLN,2554,-823,-1027,-1107,0,-823,8918,5430,"0,000",,,N
IV Q 2012,PLN,2533,-1066,-1284,-1400,36,-1030,11589,8979,"7036,042","-0,199","1,276",N
IV Q 2011,PLN,1707,0,-661,-674,0,0,10186,8495,"0,000",,,N
