kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,16171,4762,4775,3482,2699,7461,78253,39037,"4238,962","0,822","9,209",N
I Q 2023,PLN,9861,1675,1507,914,2541,4216,78562,39951,"4238,962","0,216","9,425",N
II Q 2023,PLN,14806,5883,6217,4528,2666,8549,79878,41437,"4238,962","1,068","9,775",N
III Q 2023,PLN,16890,8036,15093,10822,2621,10657,94059,52260,"4238,962","2,553","12,328",N
IV Q 2021,PLN,9741,2211,2599,2660,2018,4229,62792,30254,"4238,962","0,628","7,137",N
I Q 2022,PLN,8194,2034,1612,852,2068,4102,62494,31106,"4238,962","0,201","7,338",N
II Q 2022,PLN,11805,4202,3688,2254,2136,6338,64145,33360,"4238,962","0,532","7,870",N
III Q 2022,PLN,12221,3620,3042,1937,2366,5986,71459,35297,"4238,962","0,457","8,327",N
IV Q 2020,PLN,9508,2005,-745,-3207,2006,4011,63277,24136,"4238,962","-0,756","5,694",N
I Q 2021,PLN,5632,128,-264,502,1836,1964,58246,22686,"4238,962","0,118","5,352",N
II Q 2021,PLN,7898,2730,2951,1934,1876,4606,60515,24621,"4238,962","0,456","5,808",N
III Q 2021,PLN,8802,4505,4225,2999,1893,6398,60126,27607,"4238,962","0,707","6,513",N
IV Q 2019,PLN,-5487,7112,-4876,-10652,1795,8907,73845,27673,"4238,962","-2,513","6,528",N
I Q 2020,PLN,5451,-1051,-568,-898,1726,675,70526,26775,"4238,962","-0,212","6,316",N
II Q 2020,PLN,4622,-967,-616,-128,1673,706,67004,26875,"4238,962","-0,030","6,340",N
III Q 2020,PLN,6683,1595,1214,467,1902,3497,69363,27342,"4238,962","0,110","6,450",N
IV Q 2018,PLN,21635,2030,1957,2318,827,2857,64206,40972,"4238,962","0,547","9,666",N
I Q 2019,PLN,12894,-399,-472,-167,1151,752,63767,40615,"4238,962","-0,039","9,581",N
II Q 2019,PLN,13904,-1273,-1397,-1117,1279,6,73069,39498,"4238,962","-0,264","9,318",N
III Q 2019,PLN,12930,-1244,-1632,-1172,1310,66,74995,38326,"4238,962","-0,276","9,041",N
IV Q 2017,PLN,16670,3361,3655,3109,663,4024,54391,35724,"4119,374","0,755","8,672",N
I Q 2018,PLN,11397,1729,1693,1348,667,2396,54078,37072,"4119,374","0,327","8,999",N
II Q 2018,PLN,15047,4008,3683,3115,695,4703,56172,37745,"4119,374","0,756","9,163",N
III Q 2018,PLN,12855,1527,1135,732,716,2243,59522,38476,"4119,374","0,178","9,340",N
IV Q 2016,PLN,12063,1180,1183,1091,870,2050,41663,29685,"4119,374","0,265","7,206",N
I Q 2017,PLN,9615,1029,1010,826,783,1812,41323,30510,"4119,374","0,201","7,407",N
II Q 2017,PLN,13231,3341,3320,2663,661,4002,44133,31782,"4119,374","0,647","7,715",N
III Q 2017,PLN,9883,994,1022,833,650,1644,41838,32615,"4119,374","0,202","7,917",N
IV Q 2015,PLN,10411,2028,2014,1626,967,2995,41410,28429,"4063,500","0,400","6,996",N
I Q 2016,PLN,8589,493,498,398,974,1467,42499,28556,"4063,500","0,098","7,027",N
II Q 2016,PLN,9393,543,518,418,963,1506,43461,28974,"4063,500","0,103","7,130",N
III Q 2016,PLN,8155,-681,-710,-562,910,229,42010,28655,"4063,500","-0,138","7,052",N
IV Q 2014,PLN,4049,-10653,-10553,-8563,864,-9789,35924,27293,"4063,500","-2,107","6,717",N
I Q 2015,PLN,4225,645,704,553,470,1115,33852,27846,"4063,500","0,136","6,853",N
II Q 2015,PLN,5343,632,744,598,521,1153,33483,28444,"4063,500","0,147","7,000",N
III Q 2015,PLN,4814,-52,19,8,566,514,33835,28452,"4063,500","0,002","7,002",N
IV Q 2013,PLN,8349,3214,3296,2659,942,4156,40738,33690,"4063,500","0,654","8,291",N
I Q 2014,PLN,7039,1943,2011,1626,985,2928,42892,35316,"4063,500","0,400","8,691",N
II Q 2014,PLN,6863,1708,1820,1466,803,2511,44152,36782,"4063,500","0,361","9,052",N
III Q 2014,PLN,3682,-1193,-1105,-926,944,-249,43466,35856,"4063,500","-0,228","8,824",N
IV Q 2012,PLN,10622,3633,3746,3035,671,4304,40777,36649,"4063,500","0,747","9,019",N
I Q 2013,PLN,8082,1874,1988,1604,735,2609,42949,38253,"4063,500","0,395","9,414",N
II Q 2013,PLN,8215,2249,2285,1830,832,3081,35494,30047,"4063,500","0,450","7,394",N
III Q 2013,PLN,6927,1217,1202,984,877,2094,36246,31031,"4063,500","0,242","7,637",N
IV Q 2011,PLN,7963,3118,3462,2778,430,3548,41086,35974,"4063,500","0,684","8,853",N
I Q 2012,PLN,6161,1750,1919,1556,468,2218,42053,37431,"4063,500","0,383","9,212",N
II Q 2012,PLN,9304,3290,3485,2811,546,3836,38336,32936,"4063,500","0,692","8,105",N
III Q 2012,PLN,6037,1101,1187,947,600,1701,0,0,"4063,500","0,233","0,000",N
IV Q 2010,PLN,5660,1942,1968,1617,321,2263,38045,32972,"4063,500","0,398","8,114",N
I Q 2011,PLN,4475,1314,1612,1303,316,1630,39731,34274,"4063,500","0,321","8,435",N
II Q 2011,PLN,7139,3268,3611,2897,376,3644,39245,32443,"4063,500","0,713","7,984",N
III Q 2011,PLN,4331,842,1298,1054,424,1266,0,0,"4063,500","0,259","0,000",N
III Q 2009,PLN,2873,761,862,657,0,761,0,0,"3263,500","0,201","0,000",N
IV Q 2009,PLN,4455,1180,1104,1015,291,1471,19256,12782,"3263,500","0,311","3,917",N
I Q 2010,PLN,3418,1538,1537,1153,272,1810,0,0,"3263,500","0,353","0,000",N
III Q 2010,PLN,3434,1238,1188,962,314,1552,0,0,"3263,500","0,295","0,000",N
IV Q 2007,PLN,0,0,0,0,0,0,17268,13404,"3263,500","0,000","4,107",N
IV Q 2008,PLN,0,0,0,0,0,0,18608,14963,"3263,500","0,000","4,585",N
