kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,16342,5382,3553,2477,2278,7660,122228,91210,"5000,000","0,495","18,242",N
I Q 2023,PLN,13938,3095,2891,2417,2640,5735,110343,85039,"5000,000","0,483","17,008",N
II Q 2023,PLN,14509,3415,1140,1442,3220,6635,104413,82090,"5000,000","0,288","16,418",N
III Q 2023,PLN,13382,2320,3204,3173,3182,5502,104729,86250,"5000,000","0,635","17,250",N
IV Q 2021,PLN,14168,2045,2580,1212,2058,4103,105538,75893,"5000,000","0,242","15,179",N
I Q 2022,PLN,10019,2445,2439,2216,2089,4534,103622,78198,"5000,000","0,443","15,640",N
II Q 2022,PLN,11756,2720,4295,3571,2244,4964,107789,80087,"5000,000","0,714","16,017",N
III Q 2022,PLN,12275,2621,5526,4502,2274,4895,120185,90128,"5000,000","0,900","18,026",N
IV Q 2020,PLN,15721,1679,1764,1582,2010,3689,98757,64557,"4600,000","0,344","14,034",N
I Q 2021,PLN,12442,941,995,907,2054,2995,100040,67194,"5000,000","0,181","13,439",N
II Q 2021,PLN,14021,2714,1440,2191,2074,4788,101653,69087,"5000,000","0,438","13,817",N
III Q 2021,PLN,14382,3558,4412,4408,2017,5575,104187,74068,"5000,000","0,882","14,814",N
IV Q 2019,PLN,12586,-766,-1517,-1281,1141,375,76128,58739,"4600,000","-0,279","12,769",N
I Q 2020,PLN,11268,-1930,-631,-748,1327,-603,76236,58004,"4600,000","-0,163","12,610",N
II Q 2020,PLN,10732,-693,-1505,-928,1365,672,85146,57018,"4600,000","-0,202","12,395",N
III Q 2020,PLN,12406,497,484,731,1776,2273,93768,57821,"4600,000","0,159","12,570",N
IV Q 2018,PLN,10462,-1364,-1048,-1017,149,-1215,68096,62577,"4600,000","-0,221","13,604",N
I Q 2019,PLN,8410,-1666,-1920,-1954,559,-1107,68201,61464,"4600,000","-0,425","13,362",N
II Q 2019,PLN,9670,-1269,-1599,-1611,754,-515,70722,59877,"4600,000","-0,350","13,017",N
III Q 2019,PLN,12063,-598,116,128,714,116,80366,59991,"4600,000","0,028","13,041",N
IV Q 2017,PLN,18662,8155,6318,5490,305,8460,70102,61705,"4600,000","1,194","13,414",N
I Q 2018,PLN,12871,3405,3816,3291,122,3527,69881,64996,"4600,000","0,715","14,130",N
II Q 2018,PLN,10178,-436,1228,742,110,-326,73074,65736,"4600,000","0,161","14,290",N
III Q 2018,PLN,10203,-1041,-1859,-1663,123,-918,73301,64075,"4600,000","-0,361","13,929",N
IV Q 2016,PLN,15818,8269,9142,7387,263,8532,65124,57768,"4600,000","1,606","12,558",N
I Q 2017,PLN,17165,6176,3729,2639,119,6295,67953,60408,"4600,000","0,574","13,132",N
II Q 2017,PLN,16869,7331,7316,5958,101,7432,71073,66365,"4600,000","1,295","14,427",N
III Q 2017,PLN,17911,9309,9759,7855,41,9350,82576,74220,"4600,000","1,708","16,135",N
IV Q 2015,PLN,8268,4737,5053,4103,313,5050,45652,37426,"4000,000","1,026","9,356",N
I Q 2016,PLN,6623,4148,4273,3440,303,4451,43530,40871,"4600,000","0,748","8,885",N
II Q 2016,PLN,12051,5000,5914,4934,269,5269,50592,45804,"4600,000","1,073","9,957",N
III Q 2016,PLN,13732,6484,5815,4577,255,6739,55351,50381,"4600,000","0,995","10,952",N
IV Q 2014,PLN,8434,5264,5317,4304,177,5441,14777,9956,"4000,000","1,076","2,489",N
I Q 2015,PLN,5631,3172,3042,2441,284,3456,15668,12398,"4000,000","0,610","3,099",N
II Q 2015,PLN,8083,3852,3587,2933,326,4178,20709,15251,"4000,000","0,733","3,813",N
III Q 2015,PLN,9285,6210,6559,5294,355,6565,8973,4772,"4000,000","1,323","1,193",N
II Q 2014,PLN,3235,2289,2289,1860,163,2452,5047,2500,"3300,000","0,564","0,758",N
III Q 2014,PLN,5111,2820,2805,2272,193,3013,8973,4772,"3300,000","0,688","1,446",N
