kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2023,PLN,65663,3183,4856,4029,3655,6838,240266,105459,"8529,129","0,472","12,365",N
II Q 2023,PLN,101706,17036,17299,13515,3816,20852,259914,117884,"8529,129","1,585","13,821",N
III Q 2023,PLN,135735,23946,22149,17760,3896,27842,299915,134201,"8529,129","2,082","15,734",N
IV Q 2023,PLN,271296,45367,43600,34669,3946,49313,397569,168877,"8529,129","4,065","19,800",N
I Q 2022,PLN,37297,7409,6112,5922,3006,10415,200469,84430,"8529,129","0,694","9,899",N
II Q 2022,PLN,35765,2187,799,347,3386,5573,202323,84759,"8529,129","0,041","9,938",N
III Q 2022,PLN,58379,5916,3159,2253,3567,9483,236480,87846,"8529,129","0,264","10,300",N
IV Q 2022,PLN,143814,24628,23890,19084,3414,28042,234188,106546,"8529,129","2,238","12,492",N
I Q 2021,PLN,26973,2770,2560,1992,2034,4804,134700,77736,"8529,129","0,234","9,114",N
II Q 2021,PLN,15723,-517,-539,-365,2103,1586,135671,77371,"8529,129","-0,043","9,071",N
III Q 2021,PLN,51864,4618,3714,3170,2028,6646,159685,80559,"8529,129","0,372","9,445",N
IV Q 2021,PLN,35421,2105,2219,1780,2080,4185,165956,82338,"8529,129","0,209","9,654",N
I Q 2020,PLN,36980,3385,3001,2330,1581,4966,140464,71977,"8529,129","0,273","8,439",N
II Q 2020,PLN,22287,1500,1482,1160,1631,3131,120648,73137,"8529,129","0,136","8,575",N
III Q 2020,PLN,28529,3860,3438,2855,1743,5603,141613,75995,"8529,129","0,335","8,910",N
IV Q 2020,PLN,34068,4316,4486,3586,1810,6126,142334,79582,"8529,129","0,420","9,331",N
I Q 2019,PLN,18808,1595,1426,934,1327,2922,121687,70172,"8529,129","0,109","8,227",N
II Q 2019,PLN,16498,209,64,85,1314,1523,112119,70258,"8529,129","0,010","8,237",N
III Q 2019,PLN,33528,469,11,-13,1259,1728,125096,70252,"8529,129","-0,002","8,237",N
IV Q 2019,PLN,37591,3286,3173,2465,1581,4867,149048,72717,"8529,129","0,289","8,526",N
I Q 2018,PLN,8402,7449,7471,7414,723,8172,119174,69134,"8529,129","0,869","8,106",N
II Q 2018,PLN,10138,1654,1360,1619,1066,2720,119695,70753,"8529,129","0,190","8,295",N
III Q 2018,PLN,24756,1356,1141,753,977,2333,108587,61986,"8529,129","0,088","7,268",N
IV Q 2018,PLN,65953,10442,10266,8130,1336,11778,140551,68903,"8529,129","0,953","8,078",N
I Q 2017,PLN,7760,241,162,256,596,837,86510,57197,"8529,129","0,030","6,706",N
II Q 2017,PLN,9630,497,434,229,602,1099,88930,58120,"8529,129","0,027","6,814",N
III Q 2017,PLN,11515,654,551,486,635,1289,98344,58606,"8529,129","0,057","6,871",N
IV Q 2017,PLN,34031,4044,3939,3113,652,4696,115233,61720,"8529,129","0,365","7,236",N
I Q 2016,PLN,7891,36,-99,-270,546,582,88965,56277,"8529,129","-0,032","6,598",N
II Q 2016,PLN,12622,349,493,-301,505,854,89638,55976,"8529,129","-0,035","6,563",N
III Q 2016,PLN,14722,620,439,395,538,1158,93095,56371,"8529,129","0,046","6,609",N
IV Q 2016,PLN,14198,1123,1119,1258,501,1624,91447,57635,"8529,129","0,148","6,757",N
I Q 2015,PLN,10077,-814,-1026,-1024,1089,275,92221,57305,"8529,129","-0,120","6,719",N
II Q 2015,PLN,6973,-2627,-2788,-2897,1086,-1541,78624,53887,"8529,129","-0,340","6,318",N
III Q 2015,PLN,40936,2187,2041,2452,1107,3294,107479,56859,"8529,129","0,287","6,666",N
IV Q 2015,PLN,25612,685,593,205,1064,1749,104404,56547,"8529,129","0,024","6,630",N
