kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,1921,-549,-3773,-3115,35,-514,24600,22442,"5627,700","-0,554","3,988",N
I Q 2023,PLN,2474,221,166,183,35,256,24873,22622,"5627,700","0,033","4,020",N
II Q 2023,PLN,2136,-434,-602,-543,36,-398,24235,22080,"5627,700","-0,096","3,923",N
III Q 2023,PLN,2127,-274,-220,-257,38,-236,24379,22021,"5627,700","-0,046","3,913",N
IV Q 2021,PLN,1205,-1063,-1005,-944,30,-1033,32424,30177,"5627,700","-0,168","5,362",N
I Q 2022,PLN,1153,-142,-115,-110,32,-110,32574,30226,"5627,700","-0,020","5,371",N
II Q 2022,PLN,813,-561,-663,-638,33,-528,31784,29465,"5627,700","-0,113","5,236",N
III Q 2022,PLN,1404,-3906,-3925,-3911,34,-3872,27806,25547,"5627,700","-0,695","4,540",N
IV Q 2020,PLN,1908,517,6925,5285,4,521,34113,31446,"5600,000","0,944","5,615",N
I Q 2021,PLN,960,-263,121,56,1,-262,34407,31909,"5600,000","0,010","5,698",N
II Q 2021,PLN,1525,-209,-156,-132,28,-181,32006,29566,"5600,000","-0,024","5,280",N
III Q 2021,PLN,1272,-49,790,671,29,-20,32806,30606,"5600,000","0,120","5,465",N
IV Q 2019,PLN,2216,454,2375,1935,1,455,13901,12465,"4500,000","0,430","2,770",N
I Q 2020,PLN,1021,187,279,200,1,188,12018,10814,"4500,000","0,044","2,403",N
II Q 2020,PLN,1091,350,305,193,2,352,15085,13482,"4500,000","0,043","2,996",N
III Q 2020,PLN,1454,359,302,81,2,361,33339,29878,"5600,000","0,014","5,335",N
IV Q 2018,PLN,0,0,0,0,0,0,7558,7431,"4500,000","0,000","1,651",N
I Q 2019,PLN,253,-237,1082,869,1,-236,0,0,"4500,000","0,193","0,000",N
II Q 2019,PLN,1504,89,1205,996,0,89,0,0,"4500,000","0,221","0,000",N
III Q 2019,PLN,678,-184,1006,824,0,-184,0,0,"4500,000","0,183","0,000",N
IV Q 2017,PLN,0,0,0,0,0,0,277,249,"4500,000","0,000","0,055",N
