kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,2250658,145685,182511,175860,41470,187155,7387208,1258384,"25530,098","6,888","49,290",N
I Q 2023,PLN,1939427,102328,143070,106298,38978,141306,7749137,1364518,"25530,098","4,164","53,447",N
II Q 2023,PLN,2378517,170307,213604,168373,38472,208779,7300214,1070771,"25530,098","6,595","41,942",N
III Q 2023,PLN,2675949,209091,235722,175701,38735,247826,7615902,1248955,"25530,098","6,882","48,921",N
IV Q 2021,PLN,2377360,170709,165259,149311,35655,206364,6863318,1319240,"25530,098","5,848","51,674",N
I Q 2022,PLN,1598986,57443,62590,56375,36602,94045,7389241,1376042,"25530,098","2,208","53,899",N
II Q 2022,PLN,2399243,177257,199494,144863,37161,214418,6876042,921936,"25530,098","5,674","36,112",N
III Q 2022,PLN,2370167,182042,204339,157345,37154,219196,7063421,1079792,"25530,098","6,163","42,295",N
IV Q 2020,PLN,2092508,194685,197287,202404,37272,231957,7462240,1149351,"25530,098","7,928","45,019",N
I Q 2021,PLN,1244786,62815,54738,67515,36179,98994,7746145,1215903,"25530,098","2,645","47,626",N
II Q 2021,PLN,1996306,213575,204860,653690,36855,250430,6766048,1441171,"25530,098","25,605","56,450",N
III Q 2021,PLN,2292740,139986,129639,101087,37918,177904,7069804,1161531,"25530,098","3,960","45,497",N
IV Q 2019,PLN,2187107,94855,119092,88878,33913,128768,6673959,808149,"25530,098","3,481","31,655",N
I Q 2020,PLN,1469988,40836,35892,22059,32268,73104,7068958,831895,"25530,098","0,864","32,585",N
II Q 2020,PLN,1990177,58851,55261,88515,32614,91465,7221775,802681,"25530,098","3,467","31,441",N
III Q 2020,PLN,2156433,153061,138619,146487,35370,188431,7599646,948959,"25530,098","5,738","37,170",N
IV Q 2018,PLN,1997462,105294,99380,74717,14607,119901,5456351,743341,"25530,098","2,927","29,116",N
I Q 2019,PLN,1380257,49966,45280,28538,18708,68674,5122550,772035,"25530,098","1,118","30,240",N
II Q 2019,PLN,1868164,61416,62664,43566,20299,81715,5192955,654719,"25530,098","1,706","25,645",N
III Q 2019,PLN,2134135,112157,105321,65032,32759,144916,6162886,720304,"25530,098","2,547","28,214",N
IV Q 2017,PLN,1815950,162026,159929,127369,10760,172786,5997356,881443,"25530,098","4,989","34,526",N
I Q 2018,PLN,1338831,83917,80899,63320,11693,95610,5509569,945640,"25530,098","2,480","37,040",N
II Q 2018,PLN,1963830,86207,82462,64727,12159,98366,5225850,561507,"25530,098","2,535","21,994",N
III Q 2018,PLN,2087014,141592,140647,102660,13652,155244,5271649,663958,"25530,098","4,021","26,007",N
IV Q 2016,PLN,1453282,196084,197907,158760,7068,203152,5593665,801377,"25530,098","6,219","31,389",N
I Q 2017,PLN,1052740,110350,106863,85158,8502,118852,5315510,886768,"25530,098","3,336","34,734",N
II Q 2017,PLN,1669032,138804,136826,109480,8756,147560,5163825,613692,"25530,098","4,288","24,038",N
III Q 2017,PLN,1831587,177138,176814,142401,9460,186598,5579882,756348,"25530,098","5,578","29,626",N
IV Q 2015,PLN,1390954,93278,93516,74691,5600,98878,4713364,599206,"25530,098","2,926","23,471",N
I Q 2016,PLN,987654,62895,66141,51542,6122,69017,4637763,650490,"25530,098","2,019","25,479",N
II Q 2016,PLN,1442046,115375,116803,94525,6459,121834,4914245,537317,"25530,098","3,702","21,046",N
III Q 2016,PLN,1689308,130753,130554,105024,6274,137027,5372811,642084,"25530,098","4,114","25,150",N
IV Q 2014,PLN,1237182,70993,68675,57170,5700,76693,3858209,519265,"25530,098","2,239","20,339",N
I Q 2015,PLN,846416,46674,47833,37339,5598,52272,3996210,556564,"25530,098","1,463","21,800",N
II Q 2015,PLN,1421824,82102,86766,69256,5677,87779,4205773,470268,"25530,098","2,713","18,420",N
III Q 2015,PLN,1474800,70164,68686,54560,5473,75637,4670692,524950,"25530,098","2,137","20,562",N
IV Q 2013,PLN,1294242,189579,191461,189497,6825,196404,3686753,626323,"25530,098","7,422","24,533",N
I Q 2014,PLN,834047,52512,55761,42753,6060,58572,3277526,669140,"25530,098","1,675","26,210",N
II Q 2014,PLN,1319075,57479,56104,44159,5649,63128,3319696,410719,"25530,098","1,730","16,088",N
III Q 2014,PLN,1559635,66334,62079,47891,5622,71956,3671851,459694,"25530,098","1,876","18,006",N
IV Q 2012,PLN,1497228,73011,73719,109343,10465,83476,3448211,433130,"25530,098","4,283","16,965",N
I Q 2013,PLN,853043,42595,44067,34966,7189,49784,3033406,468264,"25530,098","1,370","18,342",N
II Q 2013,PLN,1234622,46034,44663,32835,7684,53718,3127806,389079,"25530,098","1,286","15,240",N
III Q 2013,PLN,1367552,55098,55764,43182,7195,62293,3450733,431843,"25530,098","1,691","16,915",N
IV Q 2011,PLN,1693813,-102310,-98505,-118297,9052,-93258,4462560,525830,"25530,098","-4,634","20,596",N
I Q 2012,PLN,1083349,37225,48378,37064,13193,50418,3802279,747701,"25530,098","1,452","29,287",N
