kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,22891,5900,4245,3556,1712,7612,178344,116313,"9537,916","0,373","12,195",N
I Q 2023,PLN,15716,2124,1254,1007,1749,3873,184930,117319,"9537,916","0,106","12,300",N
II Q 2023,PLN,14822,1204,-343,-277,1868,3072,182458,117043,"9537,916","-0,029","12,271",N
III Q 2023,PLN,18498,-467,-474,-471,1824,1357,160271,116571,"9537,916","-0,049","12,222",N
IV Q 2021,PLN,26415,-1600,-1782,-1253,1804,204,189224,111577,"9537,916","-0,131","11,698",N
I Q 2022,PLN,10775,626,471,177,1733,2359,191773,111754,"9537,916","0,019","11,717",N
II Q 2022,PLN,21996,493,290,111,1732,2225,189260,111865,"9537,916","0,012","11,728",N
III Q 2022,PLN,20331,1438,1156,892,1716,3154,185823,112757,"9537,916","0,094","11,822",N
IV Q 2020,PLN,14839,-24041,-24128,-22543,2320,-21721,202708,106981,"9537,916","-2,364","11,216",N
I Q 2021,PLN,19967,1628,1964,1525,1809,3437,199891,108505,"9537,916","0,160","11,376",N
II Q 2021,PLN,35265,2040,420,720,1845,3885,189772,109225,"9537,916","0,075","11,452",N
III Q 2021,PLN,50484,3494,4204,3605,1929,5423,205114,112831,"9537,916","0,378","11,830",N
IV Q 2019,PLN,68975,5751,3798,3475,2582,8333,242439,119196,"9537,916","0,364","12,497",N
I Q 2020,PLN,35906,3254,4182,4182,2411,5665,246011,123378,"9537,916","0,438","12,936",N
II Q 2020,PLN,37745,7472,6576,5806,2363,9835,246672,124415,"9537,916","0,609","13,044",N
III Q 2020,PLN,29809,6812,7007,5108,2349,9161,243459,129524,"9537,916","0,536","13,580",N
IV Q 2018,PLN,28057,39,-26,-325,2530,2569,220808,110822,"9537,916","-0,034","11,619",N
I Q 2019,PLN,26735,1457,1435,1425,2136,3593,258395,110497,"9537,916","0,149","11,585",N
II Q 2019,PLN,62268,8585,8098,8090,3034,11619,275125,118587,"9537,916","0,848","12,433",N
III Q 2019,PLN,86113,6729,6833,6821,2580,9309,268970,125408,"9537,916","0,715","13,148",N
IV Q 2017,PLN,28620,-859,-1951,-1615,2109,1250,193859,103329,"9537,916","-0,169","10,833",N
I Q 2018,PLN,27583,2553,2082,2082,2213,4766,209152,105412,"9537,916","0,218","11,052",N
II Q 2018,PLN,36791,1992,4871,4687,2387,4379,204643,110098,"9537,916","0,491","11,543",N
III Q 2018,PLN,36283,1827,1384,1048,2382,4209,202565,111147,"9537,916","0,110","11,653",N
IV Q 2016,PLN,6358,-3221,-3077,-3028,2327,-894,159379,98860,"9537,916","-0,317","10,365",N
I Q 2017,PLN,19507,2378,2314,2039,2305,4683,164144,100899,"9537,916","0,214","10,579",N
II Q 2017,PLN,24864,3344,2909,2817,2283,5627,173875,103717,"9537,916","0,295","10,874",N
III Q 2017,PLN,23143,1599,1320,1228,2281,3880,183259,104944,"9537,916","0,129","11,003",N
IV Q 2015,PLN,14902,-468,-541,-304,2092,1624,173090,103491,"9537,916","-0,032","10,850",N
I Q 2016,PLN,11202,525,489,326,2451,2976,165848,103818,"9537,916","0,034","10,885",N
II Q 2016,PLN,13189,-7,125,382,2376,2369,164280,104199,"9537,916","0,040","10,925",N
III Q 2016,PLN,9522,-2444,-2567,-2311,2336,-108,163508,101889,"9537,916","-0,242","10,683",N
I Q 2014,PLN,14041,1857,1863,1810,863,2720,140411,91440,"9537,916","0,190","9,587",N
IV Q 2014,PLN,0,0,0,0,0,0,144222,96578,"9537,916","0,000","10,126",N
II Q 2015,PLN,0,0,0,0,0,0,173606,98759,"9537,916","0,000","10,354",N
III Q 2015,PLN,54346,5761,5527,5005,2020,7781,192979,103762,"9537,916","0,525","10,879",N
IV Q 2012,PLN,12732,671,450,191,689,1360,87740,60487,"7337,916","0,026","8,243",N
I Q 2013,PLN,12897,2081,1890,1768,693,2774,95811,62255,"7337,916","0,241","8,484",N
III Q 2013,PLN,0,0,0,0,0,0,123688,87468,"9537,916","0,000","9,171",N
IV Q 2013,PLN,15901,2783,2413,2162,755,3538,129311,89630,"9537,916","0,227","9,397",N
III Q 2012,PLN,0,0,0,0,0,0,67485,39285,"7337,916","0,000","5,354",N
