kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
III Q 2014,PLN,22996,3222,3135,2482,1562,4784,102369,80771,"2500,000","0,993","32,308",N
IV Q 2014,PLN,17686,1894,1857,1609,1534,3428,96038,82406,"2500,000","0,644","32,962",N
I Q 2015,PLN,20528,3147,3033,2311,1550,4697,100320,84717,"2500,000","0,924","33,887",N
II Q 2015,PLN,19104,3670,3604,2903,1562,5232,104159,80245,"2500,000","1,161","32,098",N
III Q 2013,PLN,23467,2994,3037,2482,1518,4512,100902,74464,"2500,000","0,993","29,786",N
IV Q 2013,PLN,22067,2372,2211,1757,1516,3888,97384,76210,"2500,000","0,703","30,484",N
I Q 2014,PLN,21553,3060,3048,2485,1565,4625,99497,78695,"2500,000","0,994","31,478",N
II Q 2014,PLN,21989,4244,4187,3306,1567,5811,102463,78288,"2500,000","1,322","31,315",N
III Q 2012,PLN,22396,1552,1508,1203,1447,2999,102115,75968,"2500,000","0,481","30,387",N
IV Q 2012,PLN,21139,2218,2243,1776,1453,3671,96995,77744,"2500,000","0,710","31,098",N
I Q 2013,PLN,16819,1112,1015,896,1516,2628,98592,78640,"2500,000","0,358","31,456",N
II Q 2013,PLN,19663,2048,1914,1455,1513,3561,101777,71982,"2500,000","0,582","28,793",N
III Q 2011,PLN,27652,2497,2094,1636,1567,4064,0,0,"2500,000","0,654","0,000",N
IV Q 2011,PLN,25526,1488,1587,1330,1578,3066,106747,78835,"2500,000","0,532","31,534",N
I Q 2012,PLN,20879,1831,1816,1560,1432,3263,105522,80395,"2500,000","0,624","32,158",N
II Q 2012,PLN,23662,2062,1881,1499,1422,3484,104164,74765,"2500,000","0,600","29,906",N
III Q 2010,PLN,24436,2335,2166,1753,1546,3881,0,0,"2500,000","0,701","0,000",N
IV Q 2010,PLN,22447,1658,1660,1374,1542,3200,104795,79748,"2500,000","0,550","31,899",N
I Q 2011,PLN,19833,1246,1072,850,1541,2787,105673,78835,"2500,000","0,340","31,534",N
II Q 2011,PLN,24375,1962,1771,1417,1544,3506,107277,75869,"2500,000","0,567","30,348",N
III Q 2009,PLN,23538,2891,2825,2319,1651,4542,0,0,"2500,000","0,928","0,000",N
IV Q 2009,PLN,20365,1007,1119,915,1672,2679,87152,65360,"2500,000","0,366","26,144",N
I Q 2010,PLN,17702,629,777,638,1532,2161,89487,65998,"2500,000","0,255","26,399",N
II Q 2010,PLN,21971,1993,1817,1444,1543,3536,93817,62254,"2500,000","0,578","24,902",N
