kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,5107169,-1430646,-1297058,-896516,208067,-1222579,25865644,8934649,"99195,484","-9,038","90,071",N
I Q 2023,PLN,3895453,-596026,-583400,-521748,194853,-401173,27436962,8394635,"99195,484","-5,260","84,627",N
II Q 2023,PLN,3490846,-807157,-699471,-543962,202662,-604495,26019865,7822779,"99195,484","-5,484","78,862",N
III Q 2023,PLN,3075380,-550426,-822242,-658495,204476,-345950,25093001,7215523,"99195,484","-6,638","72,740",N
IV Q 2021,PLN,5484504,387070,356654,339518,184552,571622,23644705,7941863,"99195,484","3,423","80,063",N
I Q 2022,PLN,6827163,1155145,1090782,853593,178279,1333424,24856612,8965011,"99195,484","8,605","90,377",N
II Q 2022,PLN,6409769,1059187,943805,715806,180857,1240044,24832055,9776983,"99195,484","7,216","98,563",N
III Q 2022,PLN,6313752,81963,-48843,-52761,188810,270773,25882497,9817051,"99195,484","-0,532","98,967",N
IV Q 2020,PLN,2735864,121793,134332,85100,196856,318649,18207150,7339074,"99195,484","0,858","73,986",N
I Q 2021,PLN,3361982,213426,132074,87570,191660,405086,19062714,7423614,"99195,484","0,883","74,838",N
II Q 2021,PLN,3172673,169115,209530,143075,192138,361253,20195863,7546843,"99195,484","1,442","76,081",N
III Q 2021,PLN,3882100,106894,35627,11650,193306,300200,20893437,7574683,"99195,484","0,117","76,361",N
IV Q 2019,PLN,2641511,21128,13825,-11205,195139,216267,15478691,7036374,"99195,484","-0,113","70,934",N
I Q 2020,PLN,3103720,248084,217769,151109,189603,437687,16661640,7219499,"99195,484","1,523","72,781",N
II Q 2020,PLN,2268898,124283,99236,44115,190821,315104,16449112,7211334,"99195,484","0,445","72,698",N
III Q 2020,PLN,2416045,61599,54812,31293,188508,250107,16475958,7247950,"99195,484","0,315","73,067",N
IV Q 2018,PLN,2797270,11009,-333,-8200,180380,191389,14266012,6702771,"99195,484","-0,083","67,571",N
I Q 2019,PLN,3364884,408087,399055,294776,200307,608394,14992261,6991642,"99195,484","2,972","70,483",N
II Q 2019,PLN,2737625,81146,65865,32046,205142,286288,14627951,7051438,"99195,484","0,323","71,086",N
III Q 2019,PLN,2563895,121109,98360,71736,210698,331807,14870727,7111180,"99195,484","0,723","71,689",N
IV Q 2017,PLN,2551735,54475,28645,54075,162276,216751,11738044,6855759,"99195,484","0,545","69,114",N
I Q 2018,PLN,2497102,238430,236520,171931,164813,403243,11939030,7017393,"99195,484","1,733","70,743",N
II Q 2018,PLN,2379927,-41975,-68856,-48293,167672,125697,11953447,6811345,"99195,484","-0,487","68,666",N
III Q 2018,PLN,2324668,-126320,-126778,-105569,170433,44113,11739847,6716156,"99195,484","-1,064","67,706",N
IV Q 2016,PLN,2333079,-23022,-26987,-17624,133304,110282,10993595,6462698,"99195,484","-0,178","65,151",N
I Q 2017,PLN,2687394,318830,323208,231052,134163,452993,11341997,6781314,"99195,484","2,329","68,363",N
II Q 2017,PLN,2182297,123232,120162,104450,137941,261173,11158668,6749530,"99195,484","1,053","68,043",N
III Q 2017,PLN,2196069,100677,104390,67086,155292,255969,11209758,6811077,"99195,484","0,676","68,663",N
IV Q 2015,PLN,2500910,183102,188772,128204,122848,305950,10495074,6285695,"99195,484","1,292","63,367",N
I Q 2016,PLN,2475634,389225,380415,272371,127437,516662,11147688,6644682,"99195,484","2,746","66,986",N
II Q 2016,PLN,2158307,48177,61896,43920,129230,177407,10951807,6591318,"99195,484","0,443","66,448",N
III Q 2016,PLN,1999643,13499,17141,3460,130393,143892,11084140,6593195,"99195,484","0,035","66,467",N
IV Q 2014,PLN,2556408,7912,13307,14681,119647,127559,9948332,5759039,"99195,484","0,148","58,057",N
I Q 2015,PLN,2834380,363578,357115,276135,121693,485271,10187708,6029615,"99195,484","2,784","60,785",N
II Q 2015,PLN,2276151,171104,175630,126623,120753,291857,10199880,6160392,"99195,484","1,276","62,104",N
III Q 2015,PLN,2396455,106621,107343,73590,119516,226137,10453562,6235283,"99195,484","0,742","62,859",N
IV Q 2013,PLN,2347887,-81752,-89865,-47209,131659,49907,9950773,5562734,"99195,484","-0,476","56,079",N
I Q 2014,PLN,2702789,183469,182167,136492,138879,322348,9892101,5699493,"99195,484","1,376","57,457",N
II Q 2014,PLN,2370357,108935,108998,90417,135326,244261,9667118,5743790,"99195,484","0,912","57,904",N
III Q 2014,PLN,2268922,1914,-933,4612,126323,128237,9757446,5746003,"99195,484","0,046","57,926",N
IV Q 2012,PLN,1586935,-1903,14863,31556,62087,60184,5357041,3076620,"64115,444","0,492","47,986",N
I Q 2013,PLN,2677546,419067,463326,379158,110837,529904,8725210,5332769,"99195,484","3,822","53,760",N
II Q 2013,PLN,2569500,369085,366265,348675,185829,554914,9064802,5625035,"99195,484","3,515","56,707",N
III Q 2013,PLN,2226090,-8537,-11966,-3676,119798,111261,9330023,5619491,"99195,484","-0,037","56,651",N
IV Q 2011,PLN,2057714,191504,192059,230990,64788,256292,4946229,2750470,"64115,444","3,603","42,899",N
I Q 2012,PLN,1905715,240705,227762,161742,60106,300811,5119187,2908797,"64115,444","2,523","45,368",N
II Q 2012,PLN,1908933,112186,114648,89434,59833,172019,5087546,2999804,"64115,444","1,395","46,788",N
III Q 2012,PLN,1697152,20744,27077,11644,57566,78310,5340472,3032553,"64115,444","0,182","47,298",N
IV Q 2010,PLN,741811,367995,363695,348172,29069,397064,3246701,1502176,"39116,421","8,901","38,403",N
I Q 2011,PLN,1014026,114769,114079,68286,38029,152798,3316856,1579671,"39116,421","1,746","40,384",N
II Q 2011,PLN,952098,123053,118752,62268,37882,160935,3853872,1632788,"39116,421","1,592","41,742",N
III Q 2011,PLN,1314191,152001,138666,99983,48165,200166,5114000,2335213,"64115,444","1,559","36,422",N
IV Q 2009,PLN,322011,-5409,-4925,543,21446,16037,1581318,1111132,"39116,421","0,014","28,406",N
I Q 2010,PLN,367570,21869,17808,14161,23354,45223,1621244,1124372,"39116,421","0,362","28,744",N
II Q 2010,PLN,381009,16013,18474,15482,19439,35452,1659901,1142370,"39116,421","0,396","29,204",N
III Q 2010,PLN,411394,16329,17031,13139,20466,36795,1682730,1153878,"39116,421","0,336","29,499",N
IV Q 2008,PLN,293234,12411,3539,6304,19087,31498,1604246,1153865,"39116,421","0,161","29,498",N
I Q 2009,PLN,326826,23907,28562,22556,19323,43230,1624119,1172668,"39116,421","0,577","29,979",N
II Q 2009,PLN,282704,-6228,-1905,-1,19195,12967,1614381,1136179,"39116,421","0,000","29,046",N
III Q 2009,PLN,266771,-25755,-28599,-28205,20842,-4913,0,0,"39116,421","-0,721","0,000",N
IV Q 2007,PLN,323473,4253,8176,6558,22543,26796,1256519,806721,"24000,000","0,273","33,613",N
I Q 2008,PLN,362187,36215,34290,27535,17988,54203,1264807,848463,"24000,000","1,147","35,353",N
II Q 2008,PLN,320062,12424,14722,15044,16571,28995,1568996,1135951,"24000,000","0,627","47,331",N
III Q 2008,PLN,378975,24909,32144,26254,17946,42855,0,0,"39116,421","0,671","0,000",N
II Q 2006,PLN,0,0,0,0,0,0,1318485,843527,"24000,000","0,000","35,147",N
IV Q 2006,PLN,0,0,0,0,0,0,1304421,795146,"24000,000","0,000","33,131",N
II Q 2007,PLN,301138,13534,11492,5710,19802,33336,1296563,842293,"24000,000","0,238","35,096",N
III Q 2007,PLN,320244,17497,17169,12632,17656,35153,0,0,"24000,000","0,526","0,000",N
IV Q 2004,PLN,0,0,0,0,0,0,789706,291989,"24000,000","0,000","12,166",N
IV Q 2005,PLN,0,0,0,0,0,0,1290928,785759,"24000,000","0,000","32,740",N
