kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,1855421,-635081,-631058,-511937,69012,-566069,7408075,3961794,"19115,000","-26,782","207,261",N
I Q 2023,PLN,1229414,-312668,-320592,-282229,59422,-253246,8185146,3679565,"19115,000","-14,765","192,496",N
II Q 2023,PLN,1166107,-225325,-254986,-246351,66087,-159238,6878274,3430717,"19115,000","-12,888","179,478",N
III Q 2023,PLN,1007771,-130566,-144375,-130328,67935,-62631,6550829,3300324,"19115,000","-6,818","172,656",N
IV Q 2021,PLN,2137789,64193,68168,151657,61731,125924,7330200,3798649,"19115,000","7,934","198,726",N
I Q 2022,PLN,2692190,562006,561696,455799,60416,622422,7766666,4254395,"19115,000","23,845","222,568",N
II Q 2022,PLN,2226391,389857,396854,396435,60908,450765,7585136,4526664,"19115,000","20,739","236,812",N
III Q 2022,PLN,2124735,-64188,-63682,-49749,62997,-1191,7668437,4476915,"19115,000","-2,603","234,210",N
IV Q 2020,PLN,858965,73783,74007,47396,62974,136757,5518843,3577234,"19115,000","2,480","187,143",N
I Q 2021,PLN,1011829,44992,41909,33456,62693,107685,5622483,3610640,"19115,000","1,750","188,890",N
II Q 2021,PLN,1076284,57316,60253,49431,64069,121385,6294723,3662190,"19115,000","2,586","191,587",N
III Q 2021,PLN,1262936,-28774,-30099,-25002,64069,35295,6397111,3637052,"19115,000","-1,308","190,272",N
IV Q 2019,PLN,856499,68383,70891,56433,60782,129165,5065612,3470732,"19115,000","2,952","181,571",N
I Q 2020,PLN,953715,109191,99512,80933,60244,169435,5316957,3582526,"19115,000","4,234","187,420",N
II Q 2020,PLN,653267,58773,58940,59002,60794,119567,5071875,3502395,"19115,000","3,087","183,228",N
III Q 2020,PLN,740330,38921,37659,28522,61015,99936,5094506,3530917,"19115,000","1,492","184,720",N
IV Q 2018,PLN,979912,13563,12524,5790,55420,68983,4417102,3209861,"19115,000","0,303","167,924",N
I Q 2019,PLN,1068685,207570,206639,168159,60932,268502,4883488,3378020,"19115,000","8,797","176,721",N
II Q 2019,PLN,881540,54778,54745,43586,61346,116124,4790327,3420832,"19115,000","2,280","178,961",N
III Q 2019,PLN,776852,61626,62557,49572,60954,122580,4792751,3457865,"19115,000","2,593","180,898",N
IV Q 2017,PLN,901797,81531,75294,48490,51560,133091,4258445,3241779,"19115,000","2,537","169,593",N
I Q 2018,PLN,910490,107387,107991,86251,51442,158829,4313952,3282171,"19115,000","4,512","171,707",N
II Q 2018,PLN,848957,-22023,-1806,-586,52746,30723,4283754,3196664,"19115,000","-0,031","167,233",N
III Q 2018,PLN,838558,-41676,-42703,-35283,53693,12017,4242747,3160854,"19115,000","-1,846","165,360",N
IV Q 2016,PLN,875297,33219,36276,29299,47728,80947,4002437,3100740,"19115,000","1,533","162,215",N
I Q 2017,PLN,1003057,155548,162481,138000,48002,203550,4146930,3238740,"19115,000","7,219","169,434",N
II Q 2017,PLN,787930,30373,32468,27092,47959,78332,3918645,3099966,"19115,000","1,417","162,175",N
III Q 2017,PLN,798118,34378,38571,29781,48710,83088,4009210,3129747,"19115,000","1,558","163,733",N
IV Q 2015,PLN,960217,129058,137604,116344,43244,172302,3856346,3033244,"19115,000","6,087","158,684",N
I Q 2016,PLN,951046,180812,184845,161289,45897,226709,4075310,3194533,"19115,000","8,438","167,122",N
II Q 2016,PLN,808358,69966,78430,66246,46660,116626,3860782,3060050,"19115,000","3,466","160,086",N
III Q 2016,PLN,710416,18804,24489,15809,46470,65274,3844962,3075966,"19115,000","0,827","160,919",N
IV Q 2014,PLN,0,0,0,0,0,0,3543173,2714110,"19115,000","0,000","141,988",N
I Q 2015,PLN,1070411,188964,189769,175008,38533,227497,3694257,2889118,"19115,000","9,156","151,144",N
II Q 2015,PLN,848128,103004,109311,95006,41256,144260,3679454,2853238,"19115,000","4,970","149,267",N
