kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,4663300,468400,401800,127000,229000,697400,20131300,6549900,"83000,303","1,530","78,914",N
I Q 2023,PLN,4335400,397600,376000,108100,224900,622500,19821900,6632900,"83000,303","1,302","79,914",N
II Q 2023,PLN,4180000,394900,383000,122400,217200,612100,18745900,6329200,"83000,303","1,475","76,255",N
III Q 2023,PLN,4095200,373600,366600,113700,217300,590900,19008500,5360600,"83000,303","1,370","64,585",N
IV Q 2021,PLN,4205000,410300,357600,105600,238500,648800,18570300,6282200,"83000,303","1,272","75,689",N
I Q 2022,PLN,4047500,386700,369500,107600,214300,601000,19297900,6417600,"83000,303","1,296","77,320",N
II Q 2022,PLN,4202500,536500,561000,140300,215000,751500,19089300,6338900,"83000,303","1,690","76,372",N
III Q 2022,PLN,4456800,423600,411200,127800,234000,657600,20771000,6608400,"83000,303","1,540","79,619",N
IV Q 2020,PLN,3484000,362100,318500,134100,186500,548600,16713800,6044400,"83000,303","1,616","72,824",N
I Q 2021,PLN,3339100,322600,297500,102200,175200,497800,16859500,6193100,"83000,303","1,231","74,615",N
II Q 2021,PLN,3451900,349400,345400,139600,186300,535700,16747900,5992900,"83000,303","1,682","72,203",N
III Q 2021,PLN,3502100,372600,335900,120200,190300,562900,17445600,6189700,"83000,303","1,448","74,574",N
IV Q 2019,PLN,2938100,260400,242400,83800,169600,430000,14594200,5764900,"83000,303","1,010","69,456",N
I Q 2020,PLN,2920400,249800,228000,81700,170300,420100,15614000,5956900,"83000,303","0,984","71,770",N
II Q 2020,PLN,2850300,303700,272900,95100,172800,476500,15144400,5765200,"83000,303","1,146","69,460",N
III Q 2020,PLN,2938100,299000,262700,90700,177900,476900,15274200,5844500,"83000,303","1,093","70,415",N
IV Q 2018,PLN,2650300,238100,239300,98000,116100,354200,12646100,5717700,"83000,303","1,181","68,888",N
I Q 2019,PLN,2452200,224700,201000,79600,144400,369100,13897700,5818800,"83000,303","0,959","70,106",N
II Q 2019,PLN,2538700,228900,217600,80100,158800,387700,13687600,5608700,"83000,303","0,965","67,574",N
III Q 2019,PLN,2738400,260600,231900,78400,164200,424800,14417100,5745300,"83000,303","0,945","69,220",N
IV Q 2017,PLN,2425800,158400,128500,68000,122200,280600,11882400,5601400,"83000,303","0,819","67,487",N
I Q 2018,PLN,2149000,167300,159800,68900,117200,284500,15198900,5637200,"83000,303","0,830","67,918",N
II Q 2018,PLN,2310900,203800,196600,88400,112500,316300,12032000,5574700,"83000,303","1,065","67,165",N
III Q 2018,PLN,2218400,187600,178300,78000,113700,301300,12157300,5604600,"83000,303","0,940","67,525",N
IV Q 2016,PLN,2259100,203000,199000,76800,80100,283100,12791200,5505100,"83000,303","0,925","66,326",N
I Q 2017,PLN,2068300,165200,125900,60900,81100,246300,12706300,5551600,"83000,303","0,734","66,887",N
II Q 2017,PLN,2093700,144000,117300,52400,78300,222300,12566300,5340000,"83000,303","0,631","64,337",N
III Q 2017,PLN,1241500,117200,367100,285300,55500,172700,7319300,5617000,"83000,303","3,437","67,674",N
IV Q 2015,PLN,2196000,211100,232700,125500,62900,274000,12057500,5360700,"83000,303","1,512","64,587",N
I Q 2016,PLN,1844400,185600,162500,65500,72200,257800,11806600,5434900,"83000,303","0,789","65,480",N
II Q 2016,PLN,1926200,176100,175200,76900,71800,247900,11923600,5313700,"83000,303","0,927","64,020",N
III Q 2016,PLN,1902300,204700,184700,82100,76000,280700,11761100,5385100,"83000,303","0,989","64,880",N
IV Q 2014,PLN,1832600,177500,180900,89900,68100,245600,10683700,5282900,"83000,303","1,083","63,649",N
I Q 2015,PLN,1592000,164300,162900,77400,64700,229000,10937000,5255000,"83000,303","0,933","63,313",N
