kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
II Q 2009,PLN,140278,4376,874,71,6427,10803,725948,306621,"32560,000","0,002","9,417",N
III Q 2009,PLN,145264,11166,3138,217,5953,17119,0,0,"32560,000","0,007","0,000",N
IV Q 2007,PLN,134549,-8528,-22860,-20632,5896,-2632,716749,295522,"32289,300","-0,639","9,152",N
I Q 2008,PLN,155329,13738,5711,3357,5811,19549,746245,299272,"32560,000","0,103","9,191",N
II Q 2008,PLN,163175,3795,-5702,-8427,5405,9200,744006,290012,"32560,000","-0,259","8,907",N
III Q 2008,PLN,173059,13352,8485,4345,6515,19867,0,0,"32560,000","0,133","0,000",N
IV Q 2006,PLN,119407,11523,10409,8428,4266,15789,452520,206361,"30520,600","0,276","6,761",N
I Q 2007,PLN,115514,14787,12583,10558,3348,18135,524070,307392,"32020,600","0,330","9,600",N
II Q 2007,PLN,123786,17744,13826,9630,3679,21423,716147,307432,"32020,600","0,301","9,601",N
III Q 2007,PLN,167685,14061,12243,7542,5621,19682,0,0,"32020,600","0,236","0,000",N
IV Q 2005,PLN,72602,10617,9429,5307,3390,14007,347081,174651,"30335,200","0,175","5,757",N
I Q 2006,PLN,82381,7403,6830,5040,3964,11367,376936,179422,"30335,200","0,166","5,915",N
II Q 2006,PLN,107606,15132,15059,12883,3895,19027,416079,194958,"30335,200","0,425","6,427",N
III Q 2006,PLN,117481,16542,16456,13491,3235,19777,0,0,"30335,200","0,445","0,000",N
IV Q 2004,PLN,39252,5371,3709,3250,861,6232,222726,148214,"30000,000","0,108","4,940",N
I Q 2005,PLN,41135,3439,4064,3471,2746,6185,226292,153478,"30000,000","0,116","5,116",N
II Q 2005,PLN,57059,8190,8335,7415,2534,10724,230469,159744,"30000,000","0,247","5,325",N
III Q 2005,PLN,70522,12029,12380,11426,2933,14962,0,0,"30000,000","0,381","0,000",N
I Q 2004,PLN,30344,3659,3069,2974,789,4448,85829,41700,"0,000",,,N
II Q 2004,PLN,43495,10117,9807,7406,1092,11209,118685,54875,"0,000",,,N
III Q 2004,PLN,45774,11063,10490,7949,1489,12552,134627,62243,"23000,000","0,346","2,706",N
III Q 2004,PLN,45937,8098,7525,4984,1489,9587,0,0,"23000,000","0,217","0,000",N
 Q 0000,PLN,45774,11063,10490,7949,141,11204,134627,62243,"23000,000","0,346","2,706",N
IV Q 2001,PLN,0,0,0,0,0,0,69006,13296,"0,000",,,N
IV Q 2002,,0,0,0,0,0,0,95878,21820,"0,000",,,N
IV Q 2003,,0,0,0,0,0,0,84090,39256,"0,000",,,N
 Q 0000,,39395,4520,2759,1974,141,4661,218621,139942,"30000,000","0,066","4,665",N
 Q 0000,,0,0,0,0,735,735,0,0,"0,000",,,N
