kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2016,PLN,0,-90,366,316,2,-88,46607,8349,"0,000",,,N
II Q 2016,PLN,0,15,-946,-896,3,18,47093,7453,"0,000",,,N
III Q 2016,PLN,456,191,971,971,1,192,42317,8424,"0,000",,,N
IV Q 2016,PLN,590,565,-25452,-24476,1,566,13638,-16052,"0,000",,,N
I Q 2015,PLN,151,-89,-8391,-8991,3,-86,163692,156,"0,000",,,N
II Q 2015,PLN,320,347,-5754,-5698,3,350,156369,-7651,"0,000",,,N
III Q 2015,PLN,1,-26,238,-4184,4,-22,156213,-6649,"349,274","-11,979","-19,037",N
IV Q 2015,PLN,0,-784,57775,51659,2,-782,46119,8033,"0,000",,,N
I Q 2014,PLN,4151,-2089,-5829,-7284,6,-2083,643377,378410,"349,274","-20,855","1083,419",N
II Q 2014,PLN,9309,526,371,1112,3,529,620739,380927,"0,000",,,N
III Q 2014,PLN,13136,-4124,-5238,-4134,18,-4106,644978,404388,"0,000",,,N
IV Q 2014,PLN,-24987,4308,-8618,-394575,4,4312,159847,4420,"0,000",,,N
I Q 2013,PLN,53126,1440,-2744,-3041,3,1443,554011,355343,"309,517","-9,825","1148,056",N
II Q 2013,PLN,8427,-3200,-5689,-7656,4,-3196,0,0,"320,274","-23,905","0,000",N
III Q 2013,PLN,12202,-3260,-1995,-2823,8,-3252,581721,333809,"320,274","-8,814","1042,261",N
IV Q 2013,PLN,14775,55807,66181,52994,5,55812,622743,367692,"320,274","165,465","1148,054",N
I Q 2012,PLN,1611,0,6302,4821,-6,-6,490473,330916,"309,517","15,576","1069,137",N
II Q 2012,PLN,51,12520,5944,4151,15,12535,615447,359991,"309,517","13,411","1163,073",N
III Q 2012,PLN,1622,-589,4306,3548,2,-587,599109,343823,"309,517","11,463","1110,837",N
IV Q 2012,PLN,7301,0,1726,63,3,3,655818,330719,"309,517","0,204","1068,500",N
I Q 2011,PLN,3142,0,45858,38653,-36,-36,446725,319675,"100,975","382,798","3165,883",N
II Q 2011,PLN,526,0,804,952,82,82,517061,319172,"309,517","3,076","1031,194",N
III Q 2011,PLN,766,0,-2991,-2824,0,0,447142,323195,"309,517","-9,124","1044,191",N
IV Q 2011,PLN,22980,0,2509,523,0,0,586287,352404,"309,517","1,690","1138,561",N
I Q 2010,PLN,1006,0,670,568,9355,9355,58695,32565,"100,975","5,625","322,506",N
II Q 2010,PLN,2377,0,-3240,-2627,5,5,60201,30200,"100,975","-26,016","299,084",N
III Q 2010,PLN,3361,0,619,400,-28,-28,59845,30600,"100,975","3,961","303,045",N
IV Q 2010,PLN,1946,0,4430,4630,32,32,442994,34989,"100,975","45,853","346,512",N
I Q 2009,PLN,1249,0,-3338,-2719,0,0,60770,29687,"0,000",,,N
II Q 2009,PLN,2481,0,1517,1078,29426,29426,58648,29559,"0,000",,,N
III Q 2009,PLN,366,0,674,476,0,0,58749,29738,"100,100","4,755","297,083",N
IV Q 2009,PLN,2679,0,2085,2031,0,0,58985,32667,"100,975","20,114","323,516",N
IV Q 2008,PLN,0,0,0,0,0,0,63145,32822,"0,000",,,N
