kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2023,PLN,2321200,250500,186200,157000,254700,505200,18900600,9096300,"1056904,853","0,149","8,607",N
II Q 2023,PLN,2397708,303387,185843,118954,244489,547876,18741409,9138757,"1056904,853","0,113","8,647",N
III Q 2023,PLN,2431700,387100,324500,241700,253200,640300,19128000,9344300,"1056904,853","0,229","8,841",N
IV Q 2023,PLN,3034817,-150979,-196431,-233642,871576,720597,18538803,9043326,"1056904,853","-0,221","8,556",N
I Q 2022,PLN,1392600,281300,225900,166900,151200,432500,18787600,9729500,"1023255,814","0,163","9,508",N
II Q 2022,PLN,2210056,209023,27915,-63499,239961,448984,21283783,10942746,"1056904,853","-0,060","10,354",N
III Q 2022,PLN,2319500,-2044800,-2155400,-2199800,2535900,491100,19415700,8866600,"1056904,853","-2,081","8,389",N
IV Q 2022,PLN,3082816,372473,262146,179604,255663,628136,19205795,8981259,"1056904,853","0,170","8,498",N
I Q 2021,PLN,1210203,406196,355187,269648,121285,527481,15487790,8406270,"1023255,814","0,264","8,215",N
II Q 2021,PLN,1308122,421791,370654,295869,125777,547568,15756001,8737948,"1023255,814","0,289","8,539",N
III Q 2021,PLN,1233869,323149,380712,324366,133916,457065,16217065,9116807,"1023255,814","0,317","8,910",N
IV Q 2021,PLN,1600677,321810,251569,199736,139817,461627,16869877,9454065,"1023255,814","0,195","9,239",N
I Q 2020,PLN,751163,235957,138077,104334,114230,350187,0,0,"1000000,000","0,104","0,000",N
II Q 2020,PLN,1018985,324412,238618,185610,113975,438387,14475535,6910800,"1000000,000","0,186","6,911",N
III Q 2020,PLN,928695,167763,-84681,-130632,116961,284724,14516137,6806854,"1000000,000","-0,131","6,807",N
IV Q 2020,PLN,1298968,394911,324693,260882,118623,513534,15147880,8089596,"1023255,814","0,255","7,906",N
IV Q 2017,PLN,0,0,0,0,0,0,14565990,8804626,"1000000,000","0,000","8,805",N
IV Q 2018,PLN,0,0,0,0,0,0,14762341,9056693,"1000000,000","0,000","9,057",N
III Q 2019,PLN,620187,210624,100374,73034,109164,319788,0,0,"1000000,000","0,073","0,000",N
IV Q 2019,PLN,805647,267281,166342,122908,113276,380557,14278013,6670220,"1000000,000","0,123","6,670",N
