kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,134639,-7098,-10072,-11516,1076,-6022,214634,-14917,"65753,888","-0,175","-0,227",N
I Q 2023,PLN,128950,-2938,-4397,-4914,1158,-1780,197139,-19831,"65753,888","-0,075","-0,302",N
II Q 2023,PLN,131903,-6103,-8757,-8546,1184,-4919,195157,-28377,"65753,888","-0,130","-0,432",N
III Q 2023,PLN,138490,-817,-2732,-2167,1213,396,221388,-183,"105216,220","-0,021","-0,002",N
IV Q 2021,PLN,116536,-6149,-15932,-19495,1371,-4778,427911,-9735,"65753,888","-0,296","-0,148",N
I Q 2022,PLN,118343,-8875,-12640,-2908,1047,-7828,262254,-15011,"65753,888","-0,044","-0,228",N
II Q 2022,PLN,124026,-12871,-13337,-13790,1047,-11824,216856,-25969,"65753,888","-0,210","-0,395",N
III Q 2022,PLN,129754,-935,-3103,-2524,1063,128,206912,-28493,"65753,888","-0,038","-0,433",N
IV Q 2020,PLN,94595,-4843,46830,-25615,1731,-3112,419820,2344,"65559,638","-0,391","0,036",N
I Q 2021,PLN,96729,-1351,-4105,7307,1544,193,403813,8692,"65753,888","0,111","0,132",N
II Q 2021,PLN,109788,16046,13982,13002,1512,17558,477925,19858,"65753,888","0,198","0,302",N
III Q 2021,PLN,127110,-5881,-8117,-8905,1496,-4385,444658,9804,"65753,888","-0,135","0,149",N
IV Q 2019,PLN,263046,-36228,-83391,-108346,3728,-32500,658844,42069,"65559,638","-1,653","0,642",N
I Q 2020,PLN,317853,4612,13780,-6020,3324,7936,723514,34317,"65559,638","-0,092","0,523",N
II Q 2020,PLN,-105481,-13151,-35417,-26604,2989,-10162,613836,-7778,"65559,638","-0,406","-0,119",N
III Q 2020,PLN,83515,-6093,16944,42199,3020,-3073,638834,30458,"65559,638","0,644","0,465",N
IV Q 2018,PLN,1047825,-14595,74661,41249,2848,-11747,878329,90934,"65094,823","0,634","1,397",N
I Q 2019,PLN,414830,13356,18032,12870,3219,16575,859866,102690,"65094,823","0,198","1,578",N
II Q 2019,PLN,340955,14927,3032,-27996,4113,19040,789169,139786,"65559,638","-0,427","2,132",N
III Q 2019,PLN,358855,3580,-23857,-535,4235,7815,791955,118612,"65559,638","-0,008","1,809",N
IV Q 2017,PLN,574163,-6152,-13879,-16091,4785,-1367,1111167,73534,"65094,823","-0,247","1,130",N
I Q 2018,PLN,516559,3538,-2464,4499,4552,8090,1108826,78330,"65094,823","0,069","1,203",N
