kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,5821,-8194,-6515,-6515,1606,-6588,113000,96322,"4168,130","-1,563","23,109",N
I Q 2023,PLN,1543,-15457,-14230,-14230,1615,-13842,102205,83414,"4209,149","-3,381","19,817",N
II Q 2023,PLN,2359,-29720,-29036,-29093,1474,-28246,78271,55523,"4209,149","-6,912","13,191",N
III Q 2023,PLN,2814,-16267,-15775,-15775,1215,-15052,72543,40829,"4245,712","-3,716","9,617",N
IV Q 2021,PLN,1279,-10811,-10902,-10902,1815,-8996,143541,124201,"4127,972","-2,641","30,088",N
I Q 2022,PLN,1036,-10853,-10976,-10976,1947,-8906,134022,115671,"4127,972","-2,659","28,021",N
II Q 2022,PLN,1191,-9997,-9864,-9864,1927,-8070,121048,108180,"4158,710","-2,372","26,013",N
III Q 2022,PLN,1110,-9320,-8539,-8539,1614,-7706,117603,101350,"4168,130","-2,049","24,315",N
IV Q 2020,PLN,0,-1498,-1593,-1593,1843,345,25779,-1004,"3256,472","-0,489","-0,308",N
I Q 2021,PLN,424,-5214,-5327,-5327,1821,-3393,26118,4607,"3256,472","-1,636","1,415",N
II Q 2021,PLN,1030,-6916,-7474,-7474,1861,-5055,157126,139200,"4127,972","-1,811","33,721",N
III Q 2021,PLN,1253,-8768,-8870,-8870,1858,-6910,148648,132940,"4127,972","-2,149","32,205",N
IV Q 2019,PLN,0,0,0,0,0,0,25298,4278,"3256,472","0,000","1,314",N
I Q 2020,PLN,0,-1265,-1409,-1409,1459,194,0,0,"3256,472","-0,433","0,000",N
II Q 2020,PLN,0,-3222,-3381,-3381,1458,-1764,29366,1852,"3256,472","-1,038","0,569",N
III Q 2020,PLN,0,-6231,-6311,-6311,1842,-4389,0,0,"3256,472","-1,938","0,000",N
IV Q 2017,PLN,0,0,0,0,0,0,5124,144,"3256,472","0,000","0,044",N
IV Q 2018,PLN,0,0,0,0,0,0,18061,3431,"3256,472","0,000","1,054",N
II Q 2019,PLN,0,0,0,0,0,0,22954,8125,"3256,472","0,000","2,495",N
