kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2020,EUR,22790,-2864,-7711,-7618,1537,-1327,169279,-32172,"31250,000","-0,244","-1,030",N
II Q 2020,EUR,14176,-4106,-15025,-15124,862,-3244,168517,-14097,"31250,000","-0,484","-0,451",N
III Q 2020,EUR,7009,-2491,-6252,-6023,637,-1854,148068,-22922,"31250,000","-0,193","-0,734",N
I Q 2021,EUR,9311,-9314,-9493,-11327,1345,-7969,119781,-35053,"31250,000","-0,362","-1,122",N
I Q 2019,EUR,29513,-1789,-3882,-3691,2217,428,161348,-7946,"31250,000","-0,118","-0,254",N
II Q 2019,EUR,36368,-7322,-3642,-3572,1923,-5399,167699,-14330,"31250,000","-0,114","-0,459",N
III Q 2019,EUR,30687,-9781,-3901,-4066,1803,-7978,171036,-21209,"31250,000","-0,130","-0,679",N
IV Q 2019,EUR,29194,-1546,32,-145,1615,69,177808,-23878,"31250,000","-0,005","-0,764",N
I Q 2018,EUR,30089,-74,2636,2370,2160,2086,161129,11173,"31250,000","0,076","0,358",N
II Q 2018,EUR,36124,-1662,-4871,-4858,2386,724,167606,9337,"31250,000","-0,155","0,299",N
III Q 2018,EUR,32595,-1676,-10865,-10886,2362,686,160025,885,"31250,000","-0,348","0,028",N
IV Q 2018,EUR,33898,-6710,-7069,-6658,3337,-3373,151909,-6452,"31250,000","-0,213","-0,206",N
I Q 2017,EUR,36916,3613,1117,1183,2093,5706,170595,4279,"31250,000","0,038","0,137",N
II Q 2017,EUR,37549,-2456,1107,288,2642,186,167507,4449,"31250,000","0,009","0,142",N
III Q 2017,EUR,31005,1856,2748,3041,1424,3280,153468,636,"31250,000","0,097","0,020",N
IV Q 2017,EUR,34941,-2425,-12214,-12184,4202,1777,160415,11692,"31250,000","-0,390","0,374",N
I Q 2016,EUR,36374,1,-16194,-16328,2599,2600,173450,25932,"31250,000","-0,522","0,830",N
II Q 2016,EUR,37341,-1313,1661,1318,2699,1386,186109,25329,"31250,000","0,042","0,811",N
III Q 2016,EUR,39071,-1095,-9842,-9727,2570,1475,180187,19481,"31250,000","-0,311","0,623",N
IV Q 2016,EUR,33972,-3088,-12349,-14067,2411,-677,168456,5805,"31250,000","-0,450","0,186",N
I Q 2015,EUR,46857,-962,-36078,-34858,2949,1987,212250,57553,"31250,000","-1,115","1,842",N
II Q 2015,EUR,51077,1332,11462,10988,3383,4715,222477,64000,"31250,000","0,352","2,048",N
III Q 2015,EUR,48467,-8102,-14104,-13954,2453,-5649,198780,47777,"31250,000","-0,447","1,529",N
IV Q 2015,EUR,45151,-19147,-34354,-34983,3025,-16122,186550,34650,"31250,000","-1,119","1,109",N
I Q 2014,EUR,77287,1655,-28062,-24456,3453,5108,280996,125089,"31250,000","-0,783","4,003",N
II Q 2014,EUR,72295,5356,-2645,-2287,2879,8235,276041,121293,"31250,000","-0,073","3,881",N
III Q 2014,EUR,75759,1938,-8712,-7791,2713,4651,267158,112964,"31250,000","-0,249","3,615",N
IV Q 2014,EUR,64789,-9606,-35229,-37301,1017,-8589,239851,92145,"31250,000","-1,194","2,949",N
I Q 2013,EUR,71193,2717,1248,719,3590,6307,334463,176231,"31250,000","0,023","5,639",N
II Q 2013,EUR,80893,6343,4909,4260,3114,9457,344318,172408,"31250,000","0,136","5,517",N
III Q 2013,EUR,94049,6038,5884,5331,3323,9361,346602,172795,"31250,000","0,171","5,529",N
IV Q 2013,EUR,96143,3922,1679,525,3948,7870,336487,170337,"31250,000","0,017","5,451",N
I Q 2012,EUR,67681,3449,1971,1751,3054,6503,297083,159176,"31250,000","0,056","5,094",N
II Q 2012,EUR,66478,6110,5373,3877,2958,9068,327716,168669,"31250,000","0,124","5,397",N
III Q 2012,EUR,72495,7620,6797,5745,3395,11015,344485,172684,"31250,000","0,184","5,526",N
IV Q 2012,EUR,81293,4362,1228,1398,4112,8474,324441,172301,"31250,000","0,045","5,514",N
I Q 2011,EUR,63657,6919,5455,4792,2478,9397,250953,117156,"31250,000","0,153","3,749",N
II Q 2011,EUR,65189,3989,1565,1704,2210,6199,250747,118247,"31250,000","0,055","3,784",N
III Q 2011,EUR,73936,7763,7738,7113,2037,9800,0,0,"31250,000","0,228","0,000",N
IV Q 2011,EUR,78835,2364,1330,782,3106,5470,327678,159859,"31250,000","0,025","5,115",N
I Q 2010,EUR,55290,6544,3878,3514,2357,8901,198081,44845,"31250,000","0,112","1,435",N
II Q 2010,EUR,65804,10808,8465,8030,2135,12943,238901,55929,"31250,000","0,257","1,790",N
III Q 2010,EUR,70525,9017,6146,5238,2485,11502,0,0,"31250,000","0,168","0,000",N
IV Q 2010,EUR,65830,8458,3358,4995,2687,11145,267934,116847,"31250,000","0,160","3,739",N
IV Q 2007,EUR,0,0,0,0,0,0,32085,2503,"31250,000","0,000","0,080",N
IV Q 2008,EUR,0,0,0,0,0,0,173636,20014,"31250,000","0,000","0,640",N
II Q 2009,EUR,0,0,0,0,0,0,170213,18593,"31250,000","0,000","0,595",N
IV Q 2009,EUR,0,0,0,0,0,0,184048,37562,"31250,000","0,000","1,202",N
