kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2021,HUF,0,0,0,0,0,0,4359672,3181966,"16606,109","0,000","191,614",N
II Q 2022,HUF,0,0,0,0,0,0,4703610,2984849,"16606,109","0,000","179,744",N
IV Q 2022,HUF,0,0,0,0,0,0,3712111,3022659,"16606,109","0,000","182,021",N
II Q 2023,HUF,0,0,0,0,0,0,3351782,2690405,"16606,109","0,000","162,013",N
IV Q 2019,HUF,0,0,0,0,0,0,1612060,1383914,"7500,000","0,000","184,522",N
II Q 2020,HUF,0,0,0,0,0,0,5280665,4183792,"11500,000","0,000","363,808",N
IV Q 2020,HUF,0,0,0,0,0,0,5623316,4596719,"11500,000","0,000","399,715",N
II Q 2021,HUF,0,0,0,0,0,0,5596317,4617478,"11500,000","0,000","401,520",N
IV Q 2017,HUF,0,0,0,0,0,0,2038970,1468715,"7500,000","0,000","195,829",N
II Q 2018,HUF,0,0,0,0,0,0,1902636,1455032,"7500,000","0,000","194,004",N
IV Q 2018,HUF,0,0,0,0,0,0,1759317,1362211,"7500,000","0,000","181,628",N
II Q 2019,HUF,0,0,0,0,0,0,1623485,1346955,"7500,000","0,000","179,594",N
I Q 2016,EUR,1214,-379,3855,4303,40,-339,11252,6400,"27172,579","0,158","0,236",N
II Q 2016,EUR,561,-362,21,149,0,-362,11078,7314,"27172,579","0,005","0,269",N
IV Q 2016,HUF,0,0,0,0,0,0,2379105,1284531,"27172,579","0,000","47,273",N
II Q 2017,HUF,0,0,0,0,0,0,2037536,1347492,"27172,579","0,000","49,590",N
I Q 2015,EUR,1364,423,738,4445,-2314,-1891,43369,20474,"27172,579","0,164","0,753",N
II Q 2015,EUR,4206,-8,-163,-426,3074,3066,41042,19653,"27172,579","-0,016","0,723",N
III Q 2015,EUR,2296,-580,-247,-125,687,107,39906,19117,"27172,579","-0,005","0,704",N
IV Q 2015,EUR,-10773,-11903,-8303,-7032,1324,-10579,34362,12663,"27172,579","-0,259","0,466",N
I Q 2014,EUR,5801,1921,1946,1451,-166,1755,40853,16357,"0,000",,,N
II Q 2014,EUR,3936,495,466,336,823,1318,38721,16053,"0,000",,,N
III Q 2014,EUR,2840,-364,-420,-324,206,-158,38473,15592,"0,000",,,N
IV Q 2014,EUR,6686,-1410,-1824,-2238,1127,-283,40228,15795,"27172,579","-0,082","0,581",N
I Q 2013,EUR,11217,2208,1866,1178,734,2942,57485,-3850,"2640,000","0,446","-1,458",N
II Q 2013,EUR,3874,-683,74,-364,0,-683,49382,-4951,"2640,000","-0,138","-1,875",N
III Q 2013,EUR,3512,6341,5860,6498,0,6341,44105,20114,"51531,445","0,126","0,390",N
IV Q 2013,EUR,3108,-2397,-3958,-5556,0,-2397,41099,14881,"0,000",,,N
I Q 2012,EUR,20875,1000,-2383,-2889,0,1000,105537,20224,"2640,000","-1,094","7,661",N
II Q 2012,EUR,11661,2206,-261,-142,0,2206,96477,12306,"2640,000","-0,054","4,661",N
III Q 2012,EUR,16727,-579,792,1255,0,-579,96216,9583,"2640,000","0,475","3,630",N
IV Q 2012,EUR,-19,-18757,-19384,-22686,0,-18757,55583,-12436,"2640,000","-8,593","-4,711",N
I Q 2011,EUR,23652,2325,8381,7638,188631,190956,118026,26160,"2400,000","3,183","10,900",N
II Q 2011,EUR,13396,-384,542,25,0,-384,131125,34992,"2400,000","0,010","14,580",N
III Q 2011,EUR,11166,-368,-2395,-2310,0,-368,120403,36142,"2640,000","-0,875","13,690",N
IV Q 2011,EUR,20373,927,-1981,-3132,0,927,94941,12548,"2640,000","-1,186","4,753",N
IV Q 2008,HUF,0,0,0,0,0,0,4354000,644000,"2400,000","0,000","268,333",N
IV Q 2009,HUF,0,0,0,0,0,0,6817000,2550000,"2400,000","0,000","1062,500",N
I Q 2010,HUF,1222650,361033,302437,247354,0,361033,0,0,"2400,000","103,064","0,000",N
IV Q 2010,EUR,5685,1543,2884,2791,0,1543,65842,17651,"2400,000","1,163","7,355",N
