kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,2903,-2938,-4595,-4427,0,-2938,205585,116154,"10133,584","-0,437","11,462",N
I Q 2023,PLN,2001,-3283,115,-498,0,-3283,223751,115505,"10133,584","-0,049","11,398",N
II Q 2023,PLN,13971,6964,9585,8960,0,6964,233740,124443,"10133,584","0,884","12,280",N
III Q 2023,PLN,3538,-12946,19849,20589,0,-12946,250095,144988,"10133,584","2,032","14,308",N
IV Q 2021,PLN,3609,-74,-934,-883,0,-74,207270,125688,"10189,165","-0,087","12,335",N
I Q 2022,PLN,1169,-2122,-1132,-1884,0,-2122,202347,123804,"10189,165","-0,185","12,151",N
II Q 2022,PLN,2696,-2375,-3755,-3552,0,-2375,200903,120241,"10189,165","-0,349","11,801",N
III Q 2022,PLN,9505,4140,1827,462,0,4140,206599,120626,"10189,165","0,045","11,839",N
IV Q 2020,PLN,13230,-702,-6063,-5782,0,-702,233996,132109,"10189,165","-0,567","12,966",N
I Q 2021,PLN,11492,-206,-1134,-1386,0,-206,219137,130723,"10189,165","-0,136","12,830",N
II Q 2021,PLN,3902,-177,-1542,-1757,0,-177,216389,128966,"10189,165","-0,172","12,657",N
III Q 2021,PLN,1898,-1445,-2413,-2395,0,-1445,211863,126571,"10189,165","-0,235","12,422",N
IV Q 2019,PLN,10710,-42017,-41709,-41980,0,-42017,310713,128430,"10189,165","-4,120","12,605",N
I Q 2020,PLN,48544,4168,2621,2245,0,4168,249591,130675,"10189,165","0,220","12,825",N
II Q 2020,PLN,16106,72,6609,6850,0,72,245316,137525,"10189,165","0,672","13,497",N
III Q 2020,PLN,6621,-711,784,366,0,-711,242083,137891,"10189,165","0,036","13,533",N
IV Q 2018,PLN,2593,-6855,-8002,-7692,0,-6855,421772,176769,"10461,565","-0,735","16,897",N
I Q 2019,PLN,2143,-2907,-2903,-3435,0,-2907,419681,173060,"10461,565","-0,328","16,542",N
II Q 2019,PLN,5364,-8407,-10012,-10536,0,-8407,449783,162472,"10461,565","-1,007","15,530",N
III Q 2019,PLN,2553,-3321,-1689,-2059,0,-3321,368122,160209,"10189,165","-0,202","15,723",N
IV Q 2017,PLN,255,-13914,-17020,-16709,0,-13914,370597,194897,"10461,565","-1,597","18,630",N
I Q 2018,PLN,4234,-2067,118,-316,0,-2067,383575,194581,"10461,565","-0,030","18,600",N
II Q 2018,PLN,2332,-2409,-11070,-10705,0,-2409,382768,183597,"10461,565","-1,023","17,550",N
III Q 2018,PLN,1160,-3448,1302,925,0,-3448,392588,184317,"10461,565","0,088","17,618",N
IV Q 2016,PLN,24580,-3080,169,-380,0,-3080,391685,214764,"10461,565","-0,036","20,529",N
I Q 2017,PLN,12707,2386,-920,-1319,0,2386,380096,213315,"10461,565","-0,126","20,390",N
II Q 2017,PLN,5549,-2197,-3179,-3034,0,-2197,381865,210213,"10461,565","-0,290","20,094",N
III Q 2017,PLN,7218,102,2273,1703,0,102,373353,211833,"10461,565","0,163","20,249",N
IV Q 2015,PLN,4844,-3694,-1369,-784,0,-3694,476710,241972,"10461,565","-0,075","23,130",N
I Q 2016,PLN,26903,1410,-155,-1066,0,1410,450378,240806,"10461,565","-0,102","23,018",N
II Q 2016,PLN,19246,445,-2054,-2216,0,445,425518,238590,"10461,565","-0,212","22,806",N
III Q 2016,PLN,13655,-562,-1123,-1562,0,-562,418865,237281,"10461,565","-0,149","22,681",N
IV Q 2014,PLN,15631,25409,-9485,-8189,0,25409,548262,256601,"10461,565","-0,783","24,528",N
I Q 2015,PLN,1019,-3496,-3218,-3776,0,-3496,447534,252825,"10461,565","-0,361","24,167",N
II Q 2015,PLN,889,-130,2710,2707,0,-130,455777,244088,"10461,565","0,259","23,332",N
III Q 2015,PLN,1284,-2934,-1093,-1537,0,-2934,480025,242172,"10461,565","-0,147","23,149",N
IV Q 2013,PLN,11767,-7357,-9139,15397,173,-7184,507740,270420,"10461,565","1,472","25,849",N
I Q 2014,PLN,5303,-4239,-624,-1203,0,-4239,524905,269217,"10461,565","-0,115","25,734",N
II Q 2014,PLN,10057,-1902,302,443,0,-1902,529020,269662,"10461,565","0,042","25,776",N
III Q 2014,PLN,866,-3685,-4180,-4873,0,-3685,542436,264790,"10461,565","-0,466","25,311",N
IV Q 2012,PLN,9286,-19032,-455,-610,117,-18915,487066,252811,"10461,565","-0,058","24,166",N
I Q 2013,PLN,10332,-2434,2974,1094,127,-2307,510898,254000,"10461,565","0,105","24,279",N
II Q 2013,PLN,18008,-1601,-697,-338,134,-1467,498802,253849,"10461,565","-0,032","24,265",N
III Q 2013,PLN,13548,-2742,3301,1183,148,-2594,508792,255028,"10461,565","0,113","24,378",N
IV Q 2011,PLN,8757,1161,410,11,67,1228,494936,250513,"10461,565","0,001","23,946",N
I Q 2012,PLN,7311,-2598,331,-758,64,-2534,534716,249692,"10461,565","-0,072","23,868",N
II Q 2012,PLN,12860,9568,5770,3508,67,9635,569119,253252,"10461,565","0,335","24,208",N
III Q 2012,PLN,17062,522,-76,-385,133,655,0,0,"10461,565","-0,037","0,000",N
IV Q 2010,PLN,3112,9229,4217,-2293,42,9271,470214,233838,"10461,565","-0,219","22,352",N
I Q 2011,PLN,18933,21340,20904,16825,38,21378,452375,250643,"10461,565","1,608","23,958",N
II Q 2011,PLN,8308,-2071,-2213,-2570,68,-2003,454039,249035,"10461,565","-0,246","23,805",N
III Q 2011,PLN,2707,2797,2814,1551,54,2851,0,0,"10461,565","0,148","0,000",N
IV Q 2009,PLN,0,-4190,-4681,-5180,41,-4149,426872,196135,"9206,177","-0,563","21,305",N
I Q 2010,PLN,0,-1025,-769,-637,37,-988,461747,195498,"9206,177","-0,069","21,236",N
II Q 2010,PLN,0,25173,25840,21111,36,25209,469330,242644,"10461,565","2,018","23,194",N
III Q 2010,PLN,0,-4292,-4306,-4635,39,-4253,0,0,"10461,565","-0,443","0,000",N
IV Q 2008,PLN,72,-1974,-2040,-1539,-412,-2386,415475,140190,"4914,706","-0,313","28,525",N
I Q 2009,PLN,568,-971,-1136,-1439,49,-922,389616,143826,"5406,177","-0,266","26,604",N
II Q 2009,PLN,591,-1493,-1589,-1438,37,-1456,418943,202257,"9206,177","-0,156","21,970",N
III Q 2009,PLN,267,-780,-829,-1003,37,-743,0,0,"9206,177","-0,109","0,000",N
IV Q 2007,PLN,1036,-1466,186,591,54,-1412,290009,134373,"2284,353","0,259","58,823",N
I Q 2008,PLN,663,-1132,-1706,-1677,56,-1076,238601,133640,"4914,706","-0,341","27,192",N
II Q 2008,PLN,693,-1596,-605,-459,63,-1533,372508,132591,"4914,706","-0,093","26,978",N
