kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,51107,4403,2799,4329,2300,6703,171834,99476,"14000,000","0,309","7,105",N
I Q 2023,PLN,54362,5141,4895,3843,2652,7793,160849,104611,"14000,000","0,275","7,472",N
II Q 2023,PLN,48472,3116,3592,2275,2814,5930,163817,98339,"14000,000","0,163","7,024",N
III Q 2023,PLN,48774,3445,3493,2637,3026,6471,153339,101320,"14000,000","0,188","7,237",N
IV Q 2021,PLN,61366,4848,4835,5355,1828,6676,153578,92275,"14000,000","0,383","6,591",N
I Q 2022,PLN,46350,3519,3462,3282,2105,5624,146248,95129,"14000,000","0,234","6,795",N
II Q 2022,PLN,43159,3762,4052,3449,2107,5869,153430,91689,"14000,000","0,246","6,549",N
III Q 2022,PLN,39420,3655,4243,3543,2294,5949,144282,95296,"14000,000","0,253","6,807",N
IV Q 2020,PLN,28539,2399,2273,2260,1693,4092,115629,90382,"14000,000","0,161","6,456",N
I Q 2021,PLN,26057,4943,5217,4838,1803,6746,125965,95835,"14000,000","0,346","6,845",N
II Q 2021,PLN,31862,2236,2047,1342,1896,4132,131851,83406,"14000,000","0,096","5,958",N
III Q 2021,PLN,38850,3785,3985,3145,1838,5623,122387,86419,"14000,000","0,225","6,173",N
IV Q 2019,PLN,28612,2583,2385,2319,1757,4340,105395,83608,"14000,000","0,166","5,972",N
I Q 2020,PLN,32317,5041,5240,4672,1781,6822,112006,87254,"14000,000","0,334","6,232",N
II Q 2020,PLN,29824,4449,4120,4009,1608,6057,117300,85594,"14000,000","0,286","6,114",N
III Q 2020,PLN,25464,2933,2839,2466,1691,4624,110835,88103,"14000,000","0,176","6,293",N
IV Q 2018,PLN,27668,2982,3130,3028,1885,4867,95401,80867,"14000,000","0,216","5,776",N
I Q 2019,PLN,23749,2276,2289,1562,1664,3940,101180,82539,"14000,000","0,112","5,896",N
II Q 2019,PLN,27751,2866,2673,-1557,1585,4451,101595,78412,"14000,000","-0,111","5,601",N
III Q 2019,PLN,28928,3071,3240,2916,1614,4685,105551,81018,"14000,000","0,208","5,787",N
IV Q 2017,PLN,23318,2416,2151,4452,1665,4081,91637,74652,"14000,000","0,318","5,332",N
I Q 2018,PLN,19765,1575,1500,111,1442,3017,92653,75657,"14000,000","0,008","5,404",N
II Q 2018,PLN,20299,1539,2026,2630,1436,2975,95679,75505,"14000,000","0,188","5,393",N
III Q 2018,PLN,23939,2350,2150,1973,1394,3744,96929,77327,"14000,000","0,141","5,523",N
IV Q 2016,PLN,20969,1459,1541,9400,1497,2956,89747,73814,"14000,000","0,671","5,272",N
I Q 2017,PLN,19806,887,638,467,1739,2626,88812,74124,"14000,000","0,033","5,295",N
II Q 2017,PLN,21215,1448,1143,954,1725,3173,87574,71445,"14000,000","0,068","5,103",N
III Q 2017,PLN,22874,1525,1560,-13,1649,3174,88567,72606,"14000,000","-0,001","5,186",N
IV Q 2015,PLN,20394,3079,3211,3030,1660,4739,87537,72750,"14000,000","0,216","5,196",N
I Q 2016,PLN,17424,2131,2196,1948,1553,3684,88487,74622,"14000,000","0,139","5,330",N
II Q 2016,PLN,22349,3835,4128,4086,1528,5363,84794,70391,"14000,000","0,292","5,028",N
III Q 2016,PLN,20940,2183,2126,102,1482,3665,85207,72220,"14000,000","0,007","5,159",N
IV Q 2014,PLN,21458,3233,3375,3254,1907,5140,80887,67498,"14000,000","0,232","4,821",N
I Q 2015,PLN,20685,3052,3138,2782,1935,4987,85222,70300,"14000,000","0,199","5,021",N
II Q 2015,PLN,23094,3345,3375,-2816,1877,5222,83478,66396,"14000,000","-0,201","4,743",N
III Q 2015,PLN,26291,3694,3656,3297,1681,5375,85124,69680,"14000,000","0,236","4,977",N
IV Q 2013,PLN,19610,3694,3715,3301,1694,5388,76323,63997,"14000,000","0,236","4,571",N
I Q 2014,PLN,11134,1358,1404,1302,1803,3161,75123,65297,"14000,000","0,093","4,664",N
II Q 2014,PLN,12281,1821,1860,1765,1759,3580,72832,62838,"14000,000","0,126","4,488",N
III Q 2014,PLN,13766,1622,1650,1395,1748,3370,75068,64255,"14000,000","0,100","4,590",N
IV Q 2012,PLN,15573,2342,2378,2246,1346,3688,74530,62952,"14000,000","0,160","4,497",N
I Q 2013,PLN,10707,1486,1534,1359,1665,3151,73279,64311,"14000,000","0,097","4,594",N
II Q 2013,PLN,10862,1217,1315,1221,1662,2879,67923,59352,"14000,000","0,087","4,239",N
III Q 2013,PLN,11867,1534,1507,1371,1680,3214,70392,60695,"14000,000","0,098","4,335",N
I Q 2012,PLN,12199,1699,1686,1498,1521,3220,72122,63676,"14000,000","0,107","4,548",N
II Q 2012,PLN,11643,1408,1524,1366,-1521,-113,73619,59442,"14000,000","0,098","4,246",N
III Q 2012,PLN,11071,1421,1357,1265,1232,2653,69488,60706,"14000,000","0,090","4,336",N
