kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,1016454,50946,36462,31534,4351,55297,2248046,681989,"91744,200","0,344","7,434",N
I Q 2023,PLN,515328,25620,16554,13118,4472,30092,2097272,695107,"91744,200","0,143","7,577",N
II Q 2023,PLN,679853,32375,20410,15678,4575,36950,2197894,686932,"91744,200","0,171","7,487",N
III Q 2023,PLN,872419,43281,33295,27505,4752,48033,2183308,714437,"91744,200","0,300","7,787",N
IV Q 2021,PLN,858393,47833,42637,35572,3555,51388,2040605,582281,"91744,200","0,388","6,347",N
I Q 2022,PLN,501790,24891,20148,15179,3692,28583,2030182,597460,"91744,200","0,165","6,512",N
II Q 2022,PLN,849299,40540,34289,24321,3927,44467,2307607,603432,"91744,200","0,265","6,577",N
III Q 2022,PLN,951786,61993,60260,48161,4096,66089,2353236,651593,"91744,200","0,525","7,102",N
IV Q 2020,PLN,477514,42770,37107,31733,3521,46291,1539129,461610,"91744,200","0,346","5,031",N
I Q 2021,PLN,298345,38854,32570,27505,3127,41981,1485165,480598,"91744,200","0,300","5,238",N
II Q 2021,PLN,574216,31338,28434,22222,3258,34596,1791107,497708,"91744,200","0,242","5,425",N
III Q 2021,PLN,774615,55939,52415,42710,3489,59428,1920909,546709,"91744,200","0,466","5,959",N
IV Q 2019,PLN,314093,19653,15701,10968,2909,22562,1146431,405250,"91744,200","0,120","4,417",N
I Q 2020,PLN,192711,11719,8553,6618,2946,14665,1178611,411869,"91744,200","0,072","4,489",N
II Q 2020,PLN,242257,7433,5913,4081,3376,10809,1269724,414115,"91744,200","0,044","4,514",N
III Q 2020,PLN,330421,21651,18699,15760,4154,25805,1298036,429876,"91744,200","0,172","4,686",N
IV Q 2018,PLN,337224,16255,11010,8191,2922,19177,1079558,325966,"82492,500","0,099","3,951",N
I Q 2019,PLN,182290,11855,8754,6546,2890,14745,1064764,332512,"82492,500","0,079","4,031",N
II Q 2019,PLN,222174,8677,4493,3219,2557,11234,1160178,335731,"82492,500","0,039","4,070",N
III Q 2019,PLN,230547,12033,8047,7025,3326,15359,1152731,353114,"91744,200","0,077","3,849",N
IV Q 2017,PLN,281868,15885,9780,7046,2779,18664,1004053,301602,"82492,500","0,085","3,656",N
I Q 2018,PLN,142496,8715,5726,4008,2744,11459,1002165,305611,"82492,500","0,049","3,705",N
II Q 2018,PLN,340744,14605,8086,5869,2787,17392,1145884,311199,"82492,500","0,071","3,772",N
III Q 2018,PLN,322664,11471,8589,6576,2914,14385,1162476,317775,"82492,500","0,080","3,852",N
IV Q 2016,PLN,246401,6863,3592,807,917,7780,955666,278805,"82492,500","0,010","3,380",N
I Q 2017,PLN,121033,8744,5156,3675,2506,11250,930206,282480,"82492,500","0,045","3,424",N
II Q 2017,PLN,212547,11403,8244,5294,2504,13907,982287,287773,"82492,500","0,064","3,488",N
III Q 2017,PLN,244408,11833,8230,6783,2692,14525,1057037,294556,"82492,500","0,082","3,571",N
IV Q 2015,PLN,230218,8058,656,166,3253,11311,950996,259612,"82492,500","0,002","3,147",N
I Q 2016,PLN,120441,7765,4708,3275,2876,10641,932328,262887,"82492,500","0,040","3,187",N
II Q 2016,PLN,179367,4616,978,840,2928,7544,990654,263442,"82492,500","0,010","3,194",N
III Q 2016,PLN,227784,22245,18479,14557,2952,25197,1045065,277999,"82492,500","0,176","3,370",N
IV Q 2014,PLN,270999,6688,2637,1708,2721,9409,789353,246077,"82492,500","0,021","2,983",N
I Q 2015,PLN,125877,9337,6491,4874,1666,11003,755254,250867,"82492,500","0,059","3,041",N
II Q 2015,PLN,180494,10789,8119,5860,1692,12481,787184,256727,"82492,500","0,071","3,112",N
III Q 2015,PLN,219806,6870,4469,3074,2312,9182,960533,259801,"82492,500","0,037","3,149",N
IV Q 2013,PLN,390315,8298,4950,3318,1621,9919,860480,215415,"75000,000","0,044","2,872",N
I Q 2014,PLN,210189,9175,6347,4611,1397,10572,804517,220026,"75000,000","0,061","2,934",N
II Q 2014,PLN,291092,14732,10626,8756,1342,16074,786809,238400,"82492,500","0,106","2,890",N
III Q 2014,PLN,199323,5798,2938,2423,1370,7168,772486,240662,"82492,500","0,029","2,917",N
IV Q 2012,PLN,171489,2186,-3285,-3991,1444,3630,682697,200874,"75000,000","-0,053","2,678",N
