kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,129661,12095,11051,8663,3225,15320,621261,376940,"6259,634","1,384","60,218",N
I Q 2023,PLN,159227,31503,28685,21907,3629,35132,644942,400795,"6259,634","3,500","64,029",N
II Q 2023,PLN,108268,5469,-293,-736,3705,9174,656079,393209,"6259,634","-0,118","62,817",N
III Q 2023,PLN,84022,-6844,-6359,-5363,3767,-3077,626517,392616,"6259,634","-0,857","62,722",N
IV Q 2021,PLN,105831,2287,2312,1533,3131,5418,521390,336340,"6259,634","0,245","53,732",N
I Q 2022,PLN,128533,8792,12071,8964,3156,11948,552812,346808,"6259,634","1,432","55,404",N
II Q 2022,PLN,107727,17299,16018,12818,3193,20492,576378,355070,"6259,634","2,048","56,724",N
III Q 2022,PLN,141248,19516,17606,14237,3222,22738,603383,371080,"6259,634","2,274","59,281",N
IV Q 2020,PLN,74116,7591,9824,7164,3001,10592,430695,307107,"6259,634","1,144","49,061",N
I Q 2021,PLN,79535,8235,9403,6846,2957,11192,451812,315411,"6259,634","1,094","50,388",N
II Q 2021,PLN,92825,13954,14762,12048,3236,17190,457767,320912,"6259,634","1,925","51,267",N
III Q 2021,PLN,83702,11990,13636,11005,3158,15148,465596,333440,"6259,634","1,758","53,268",N
IV Q 2019,PLN,77153,8378,8131,6485,976,9354,441149,281005,"6259,634","1,036","44,892",N
I Q 2020,PLN,79218,3838,6003,4502,3345,7183,441418,286617,"6259,634","0,719","45,788",N
II Q 2020,PLN,76486,12181,10047,7979,3073,15254,461568,295252,"6259,634","1,275","47,168",N
III Q 2020,PLN,67853,9453,9704,7914,3039,12492,439387,298715,"6259,634","1,264","47,721",N
IV Q 2018,PLN,89108,10383,9239,7403,4721,15104,460877,257490,"6259,634","1,183","41,135",N
I Q 2019,PLN,101270,16717,17404,13746,3695,20412,465317,271236,"6259,634","2,196","43,331",N
II Q 2019,PLN,81163,5953,3330,2697,3464,9417,456196,268155,"6259,634","0,431","42,839",N
III Q 2019,PLN,69606,3539,5570,4439,3485,7024,435630,272594,"6259,634","0,709","43,548",N
IV Q 2017,PLN,74186,7115,1249,557,3371,10486,469610,293611,"7012,634","0,079","41,869",N
I Q 2018,PLN,88967,12996,11906,2499,3388,16384,446769,244160,"7012,634","0,356","34,817",N
II Q 2018,PLN,93431,13775,9163,6279,3386,17161,447296,242446,"6259,634","1,003","38,732",N
III Q 2018,PLN,92082,13381,13516,10584,3450,16831,447655,248142,"6259,634","1,691","39,642",N
IV Q 2016,PLN,69449,5508,5704,3782,3188,8696,443870,289697,"7012,634","0,539","41,311",N
I Q 2017,PLN,67488,5847,5844,4750,3264,9111,450306,302624,"7012,634","0,677","43,154",N
II Q 2017,PLN,65101,4082,3171,2382,3334,7416,437123,289742,"7012,634","0,340","41,317",N
III Q 2017,PLN,70269,5234,4578,3708,3348,8582,456011,301627,"7012,634","0,529","43,012",N
IV Q 2015,PLN,62256,4143,3143,2187,3228,7371,397852,227225,"4605,980","0,475","49,333",N
I Q 2016,PLN,62469,5312,4359,3350,3209,8521,394627,230575,"4605,980","0,727","50,060",N
II Q 2016,PLN,58576,3220,2550,1889,3166,6386,384779,228242,"4605,980","0,410","49,553",N
III Q 2016,PLN,53612,4712,5564,4477,3193,7905,382801,242406,"5066,117","0,884","47,848",N
IV Q 2014,PLN,58872,5449,3726,2736,2713,8162,395172,217365,"4605,980","0,594","47,192",N
I Q 2015,PLN,60349,4630,6845,5314,2820,7450,404655,222732,"4605,980","1,154","48,357",N
II Q 2015,PLN,62039,5482,4653,3857,2959,8441,390727,223210,"4605,980","0,837","48,461",N
III Q 2015,PLN,49655,3046,1665,1793,3252,6298,379986,225059,"4605,980","0,389","48,862",N
IV Q 2013,PLN,50321,5785,3992,3261,2227,8012,368583,210196,"4605,980","0,708","45,635",N
I Q 2014,PLN,58566,5591,5802,4815,2394,7985,383666,215067,"4605,980","1,045","46,693",N
II Q 2014,PLN,50983,3611,1825,1134,2498,6109,387213,213279,"4605,980","0,246","46,305",N
III Q 2014,PLN,49263,3008,2249,1412,2641,5649,385727,214747,"4605,980","0,307","46,624",N
IV Q 2012,PLN,61623,3139,745,2779,2060,5199,337520,198816,"4605,980","0,603","43,165",N
I Q 2013,PLN,63071,4149,4180,3030,2075,6224,352917,201900,"4605,980","0,658","43,834",N
II Q 2013,PLN,57773,5460,3904,3145,2096,7556,353600,203496,"4605,980","0,683","44,181",N
III Q 2013,PLN,52179,4353,4332,3330,2193,6546,357489,206880,"4605,980","0,723","44,916",N
IV Q 2011,PLN,85278,6383,8290,6675,1891,8274,343139,189836,"4605,980","1,449","41,215",N
I Q 2012,PLN,65023,3181,1459,908,1834,5015,334669,190798,"4605,980","0,197","41,424",N
II Q 2012,PLN,59506,2632,2252,2450,1823,4455,337739,193302,"4605,980","0,532","41,968",N
III Q 2012,PLN,61837,5021,3309,2627,2062,7083,342546,195983,"4605,980","0,570","42,550",N
IV Q 2010,PLN,59343,-6887,-6408,-7960,2304,-4583,397347,194961,"4605,980","-1,728","42,328",N
I Q 2011,PLN,65533,694,963,259,2350,3044,399898,195071,"4605,980","0,056","42,352",N
II Q 2011,PLN,65758,-2747,-2957,-3852,2347,-400,384061,184350,"4605,980","-0,836","40,024",N
III Q 2011,PLN,70857,838,1810,1099,2331,3169,0,0,"4605,980","0,239","0,000",N
IV Q 2009,PLN,70518,-9579,-6834,-9899,2294,-7285,442917,205992,"4605,980","-2,149","44,723",N
I Q 2010,PLN,74289,-1552,2570,1139,2339,787,442332,207201,"4605,980","0,247","44,985",N
II Q 2010,PLN,70593,-2767,-7095,-8033,2345,-422,432431,199849,"4605,980","-1,744","43,389",N
III Q 2010,PLN,61138,2546,4396,1127,2295,4841,0,0,"4605,980","0,245","0,000",N
