kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,5692903,437729,405127,328204,80756,518485,9003059,4203783,"98040,000","3,348","42,878",N
I Q 2023,PLN,5544294,375696,333951,270654,82508,458204,8964271,4474437,"98040,000","2,761","45,639",N
II Q 2023,PLN,6548678,482110,447750,362193,89331,571441,9407080,4836630,"98040,000","3,694","49,333",N
III Q 2023,PLN,6875330,558495,523544,424035,91005,649500,9757676,5260665,"98040,000","4,325","53,658",N
IV Q 2021,PLN,3863937,292665,278759,235534,68150,360815,7168531,3070190,"98040,000","2,402","31,316",N
I Q 2022,PLN,3854257,262854,235115,191375,69961,332815,7409268,3261565,"98040,000","1,952","33,268",N
II Q 2022,PLN,4886680,377712,342169,273138,72895,450607,7656094,3534703,"98040,000","2,786","36,054",N
III Q 2022,PLN,5367782,459524,419207,339370,76517,536041,8267872,3874073,"98040,000","3,462","39,515",N
IV Q 2020,PLN,2763678,259590,248227,203539,53694,313284,5570510,2266563,"98040,000","2,076","23,119",N
I Q 2021,PLN,2760700,187765,177336,144835,55017,242782,5641066,2411398,"98040,000","1,477","24,596",N
II Q 2021,PLN,3250332,250664,240730,196174,59247,309911,5832441,2607572,"98040,000","2,001","26,597",N
III Q 2021,PLN,3487043,292899,281584,228760,64929,357828,6050436,2836332,"98040,000","2,333","28,930",N
IV Q 2019,PLN,2123101,174679,157420,129001,45026,219705,4350750,1622353,"98040,000","1,316","16,548",N
I Q 2020,PLN,2220384,143636,128288,103913,46506,190142,4498592,1726266,"98040,000","1,060","17,608",N
II Q 2020,PLN,2465412,191211,181426,148002,47486,238697,4636692,1874268,"98040,000","1,510","19,117",N
III Q 2020,PLN,2676341,243422,231059,188463,50460,293882,4859611,2062731,"98040,000","1,922","21,040",N
IV Q 2018,PLN,1613466,139024,125976,98824,31586,170610,3287690,1211873,"98040,000","1,008","12,361",N
I Q 2019,PLN,1560476,94617,82350,66965,37398,132015,3447581,1278838,"98040,000","0,683","13,044",N
II Q 2019,PLN,1939666,142226,127087,105492,39006,181232,3791271,1384330,"98040,000","1,076","14,120",N
III Q 2019,PLN,2023304,150387,135603,109449,42087,192474,3767824,1493779,"98040,000","1,116","15,236",N
IV Q 2017,PLN,1224266,102443,92308,72920,23780,126223,2451329,904493,"98040,000","0,744","9,226",N
I Q 2018,PLN,1271308,79266,69289,55948,25106,104372,2489780,960441,"98040,000","0,571","9,796",N
II Q 2018,PLN,1409828,97691,87170,70507,26924,124615,2669315,1030948,"98040,000","0,719","10,516",N
III Q 2018,PLN,1543927,113021,101543,82275,28442,141463,2776362,1113223,"98040,000","0,839","11,355",N
IV Q 2016,PLN,919403,65649,59486,37970,18546,84195,1856840,683476,"98040,000","0,387","6,971",N
I Q 2017,PLN,910335,46322,38005,30455,19176,65498,1880103,713962,"98040,000","0,311","7,282",N
II Q 2017,PLN,1108063,68050,58654,46687,20418,88468,2028415,768118,"98040,000","0,476","7,835",N
III Q 2017,PLN,1220171,86427,77049,63542,22498,108925,2107856,831660,"98040,000","0,648","8,483",N
IV Q 2015,PLN,0,0,0,0,0,0,1439363,532235,"98040,000","0,000","5,429",N
I Q 2016,PLN,707363,38578,30843,23387,14492,53070,1486381,555653,"98040,000","0,239","5,668",N
II Q 2016,PLN,826106,51950,44592,37896,14918,66868,0,0,"98040,000","0,387","0,000",N
III Q 2016,PLN,916645,59412,51534,51957,17246,76658,1708862,645506,"98040,000","0,530","6,584",N
IV Q 2014,PLN,0,0,0,0,0,0,1166966,410073,"98040,000","0,000","4,183",N
