kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,215705,7311,7279,6016,3349,10660,300274,143932,"11960,000","0,503","12,034",N
I Q 2023,PLN,230463,8084,6887,5592,3520,11604,334873,149565,"11960,000","0,468","12,505",N
II Q 2023,PLN,235002,7575,6952,5805,3802,11377,342879,155381,"11960,000","0,485","12,992",N
III Q 2023,PLN,231836,7184,7294,5746,4041,11225,345077,161237,"11960,000","0,480","13,481",N
IV Q 2021,PLN,187577,1884,2486,1790,2337,4221,279576,120535,"11960,000","0,150","10,078",N
I Q 2022,PLN,208613,7579,8240,6769,3273,10852,315400,127314,"11960,000","0,566","10,645",N
II Q 2022,PLN,229467,9435,9428,7778,3397,12832,319526,130318,"11960,000","0,650","10,896",N
III Q 2022,PLN,226894,10497,9996,7952,3444,13941,315960,138265,"11960,000","0,665","11,561",N
IV Q 2020,PLN,182031,2568,2472,1883,2917,5485,243637,106689,"11960,000","0,157","8,920",N
I Q 2021,PLN,191210,5244,5627,4422,2684,7928,263083,111112,"11960,000","0,370","9,290",N
II Q 2021,PLN,197598,6854,7120,6095,2746,9600,274935,113317,"11960,000","0,510","9,475",N
III Q 2021,PLN,203302,6556,7115,5777,2741,9297,271709,119096,"11960,000","0,483","9,958",N
IV Q 2019,PLN,185196,2672,2428,1668,3387,6059,229217,90642,"11960,000","0,139","7,579",N
I Q 2020,PLN,215167,8331,8264,6481,2664,10995,261018,97042,"11960,000","0,542","8,114",N
II Q 2020,PLN,205395,4762,4551,3892,2756,7518,248622,98246,"11960,000","0,325","8,215",N
III Q 2020,PLN,215740,8856,8991,7401,2675,11531,267405,105649,"11960,000","0,619","8,834",N
IV Q 2018,PLN,150258,3942,3497,2690,772,4714,183882,79297,"11960,000","0,225","6,630",N
I Q 2019,PLN,162823,4104,3569,2712,1412,5516,225063,81229,"11960,000","0,227","6,792",N
II Q 2019,PLN,202355,6233,5480,4423,2981,9214,260165,83426,"11960,000","0,370","6,975",N
III Q 2019,PLN,200916,6458,5584,4535,3020,9478,250033,88022,"11960,000","0,379","7,360",N
IV Q 2017,PLN,148390,987,431,348,754,1741,186279,68153,"11960,000","0,029","5,698",N
I Q 2018,PLN,158672,4409,3912,3068,763,5172,203713,71225,"11960,000","0,257","5,955",N
II Q 2018,PLN,163195,5250,4744,3803,776,6026,206269,72638,"11960,000","0,318","6,073",N
