kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,439000,89000,59000,62000,34000,123000,3670000,1845000,"574763,212","0,108","3,210",N
I Q 2023,PLN,370000,62000,55000,60000,42000,104000,3614000,1894000,"574763,212","0,104","3,295",N
II Q 2023,PLN,411000,81000,70000,63000,44000,125000,3652000,1942000,"574763,212","0,110","3,379",N
III Q 2023,PLN,368000,96000,79000,73000,49000,145000,3820000,2003000,"574763,212","0,127","3,485",N
IV Q 2021,PLN,289000,21000,-62000,-67000,50000,71000,3220000,1721000,"574763,212","-0,117","2,994",N
I Q 2022,PLN,260000,52000,50000,39000,40000,92000,3310000,1775000,"574763,212","0,068","3,088",N
II Q 2022,PLN,290000,60000,71000,-2000,39000,99000,3300000,1818000,"574763,212","-0,003","3,163",N
III Q 2022,PLN,307000,56000,71000,59000,36000,92000,3383000,1794000,"574763,212","0,103","3,121",N
IV Q 2020,PLN,318000,31000,61000,31000,44000,75000,2492000,1710000,"574763,212","0,054","2,975",N
I Q 2021,PLN,274000,44000,49000,39000,47000,91000,2513000,1754000,"574763,212","0,068","3,052",N
II Q 2021,PLN,234000,23000,23000,21000,42000,65000,2476000,1747000,"574763,212","0,037","3,040",N
III Q 2021,PLN,229000,38000,49000,41000,41000,79000,2657000,1785000,"574763,212","0,071","3,106",N
IV Q 2019,PLN,540000,20000,-61000,-89000,34000,54000,2975000,1557000,"574763,212","-0,155","2,709",N
I Q 2020,PLN,344000,62000,64000,52000,47000,109000,2650000,1586000,"574763,212","0,090","2,759",N
II Q 2020,PLN,223000,67000,41000,31000,42000,109000,2784000,1624000,"574763,212","0,054","2,826",N
III Q 2020,PLN,254000,79000,86000,71000,44000,123000,2459000,1671000,"574763,212","0,124","2,907",N
IV Q 2018,PLN,502304,84760,71713,53630,46179,130939,2958000,1624000,"574763,212","0,093","2,826",N
I Q 2019,PLN,470000,88000,86000,65000,47000,135000,2990325,1697901,"574763,212","0,113","2,954",N
II Q 2019,PLN,524000,108000,241000,219000,50000,158000,3130448,1608083,"574763,212","0,381","2,798",N
III Q 2019,PLN,631000,73000,67000,50000,51000,124000,3019058,1646469,"574763,212","0,087","2,865",N
IV Q 2017,PLN,491696,38135,6265,-13698,57788,95923,3138065,1435667,"559440,500","-0,024","2,566",N
I Q 2018,PLN,501529,52469,46888,32788,50969,103438,3087230,1466101,"559440,500","0,059","2,621",N
II Q 2018,PLN,565655,67826,70015,56849,48515,116341,3177372,1507980,"574763,212","0,099","2,624",N
III Q 2018,PLN,650840,94937,80368,64733,45337,140274,2872136,1570952,"574763,212","0,113","2,733",N
IV Q 2016,PLN,304824,32208,30978,26161,29861,62069,1774786,993160,"486470,000","0,054","2,042",N
I Q 2017,PLN,226261,41372,41554,36781,30118,71490,1766846,1030342,"486470,000","0,076","2,118",N
II Q 2017,PLN,309733,23050,21004,14554,30103,53153,3012439,1437998,"486470,000","0,030","2,956",N
III Q 2017,PLN,430397,14428,12637,10795,57114,71542,3057839,1445786,"559440,500","0,019","2,584",N
IV Q 2015,PLN,185794,3064,4439,6438,35233,38297,1258940,890190,"0,000",,,N
I Q 2016,PLN,213681,32624,30519,27549,32723,65347,1674308,916456,"0,000",,,N
II Q 2016,PLN,285451,31360,24917,22302,32077,63437,1722727,938758,"0,000",,,N
III Q 2016,PLN,225785,17569,18655,17690,30251,47820,1758430,966999,"486470,000","0,036","1,988",N
IV Q 2014,PLN,258359,48390,37321,29618,38534,86924,1337962,836856,"0,000",,,N
I Q 2015,PLN,276121,24929,31224,28981,34816,59745,1382987,865912,"0,000",,,N
II Q 2015,PLN,160372,2357,3716,4480,34190,36547,1186668,871026,"0,000",,,N
III Q 2015,PLN,178690,11705,11261,11291,36661,48366,1187650,882984,"0,000",,,N
IV Q 2013,PLN,243880,38625,55999,62470,36182,74807,1549207,1142663,"0,000",,,N
I Q 2014,PLN,174729,32447,35850,28987,38365,70812,1525250,1172806,"0,000",,,N
II Q 2014,PLN,138273,18107,16886,17570,0,18107,1453498,786054,"0,000",,,N
III Q 2014,PLN,137412,22992,23213,24073,38413,61405,1060719,808595,"0,000",,,N
IV Q 2012,PLN,326668,58626,48354,51452,39474,98100,1563640,883945,"0,000",,,N
I Q 2013,PLN,329980,61194,59991,45014,43085,104279,1638756,929195,"0,000",,,N
II Q 2013,PLN,318231,66890,66258,51958,40601,107491,1574499,1027146,"0,000",,,N
III Q 2013,PLN,284327,57922,58519,48185,40226,98148,1569956,1077457,"0,000",,,N
IV Q 2011,PLN,307295,40774,39068,27681,25321,66095,1213595,612919,"0,000",,,N
I Q 2012,PLN,321525,67945,70367,53306,27242,95187,1297147,665209,"0,000",,,N
II Q 2012,PLN,401617,117464,105461,78492,28639,146103,1519723,743442,"0,000",,,N
III Q 2012,PLN,421699,106944,113208,88557,33029,139973,0,0,"0,000",,,N
IV Q 2010,PLN,294676,31984,38148,27144,14593,46577,1277677,803760,"0,000",,,N
I Q 2011,PLN,200605,33737,33632,29221,29909,63646,1591211,832982,"0,000",,,N
II Q 2011,PLN,202412,36008,37249,41374,26567,62575,1553722,874293,"0,000",,,N
III Q 2011,PLN,212288,43706,23806,20843,25957,69663,0,0,"0,000",,,N
IV Q 2009,PLN,160912,-6143,-1651,-2611,7194,1051,1053161,703286,"0,000",,,N
I Q 2010,PLN,162327,12888,19074,15220,7597,20485,1042099,724288,"0,000",,,N
II Q 2010,PLN,131135,24881,23867,18992,11248,36129,0,0,"0,000",,,N
III Q 2010,PLN,123503,15531,16087,18669,13063,28594,0,0,"0,000",,,N
IV Q 2008,PLN,329092,54651,-4762,-3264,8871,63522,1309310,645387,"0,000",,,N
I Q 2009,PLN,283379,64972,20173,15866,8410,73382,1204833,661125,"0,000",,,N
II Q 2009,PLN,146382,26006,31521,20350,8389,34395,0,0,"0,000",,,N
III Q 2009,PLN,103376,16487,28412,24432,8071,24558,0,0,"0,000",,,N
IV Q 2007,PLN,318327,69366,64527,51364,8958,78324,1164377,586910,"0,000",,,N
I Q 2008,PLN,270288,43663,39767,30630,8565,52228,1234685,617534,"0,000",,,N
II Q 2008,PLN,229765,26271,15210,11717,8633,34904,1206458,629933,"0,000",,,N
III Q 2008,PLN,259926,39609,23510,19500,8597,48206,0,0,"0,000",,,N
IV Q 2006,PLN,144348,28796,35352,28971,4388,33184,800555,471499,"481500,000","0,060","0,979",N
I Q 2007,PLN,154447,19689,19444,15704,5087,24776,832182,487694,"481500,000","0,033","1,013",N
II Q 2007,PLN,182988,24837,21331,16613,5392,30229,1182797,504126,"481500,000","0,035","1,047",N
III Q 2007,PLN,255642,24698,38819,31669,7694,32392,0,0,"0,000",,,N
IV Q 2005,PLN,115409,26017,20115,15534,2873,28890,647765,225496,"0,000",,,N
