kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,911479,29405,18237,13118,10549,39954,2728727,1037570,"119934,401","0,109","8,651",N
I Q 2023,PLN,825470,28987,28219,22910,10637,39624,2437169,1061970,"46077,319","0,497","23,048",N
II Q 2023,PLN,828686,35313,24937,11476,10702,46015,2443357,1072213,"241118,802","0,048","4,447",N
III Q 2023,PLN,745508,24509,26305,19528,10968,35477,2338983,1094310,"241618,802","0,081","4,529",N
IV Q 2021,PLN,715580,32766,23442,17863,9780,42546,2386897,901230,"236618,802","0,075","3,809",N
I Q 2022,PLN,860347,22028,20723,19269,9668,31696,2554326,921180,"237868,802","0,081","3,873",N
II Q 2022,PLN,1043936,87274,88108,70715,9759,97033,2544622,992901,"238618,802","0,296","4,161",N
III Q 2022,PLN,968441,28391,38751,29306,10178,38569,2728446,1020158,"239118,802","0,123","4,266",N
IV Q 2020,PLN,511073,41001,38281,31199,9205,50206,1939054,787767,"236618,802","0,132","3,329",N
I Q 2021,PLN,409155,7620,4788,3424,8624,16244,2134405,792812,"236618,802","0,014","3,351",N
II Q 2021,PLN,566753,59187,52350,44603,9338,68525,2386897,901230,"236618,802","0,189","3,809",N
III Q 2021,PLN,612512,27931,26858,24100,9114,37045,2351828,866691,"236618,802","0,102","3,663",N
IV Q 2019,PLN,356703,43927,55089,50170,9419,53346,1756310,732096,"236618,802","0,212","3,094",N
I Q 2020,PLN,351352,7018,9093,9780,9624,16642,1811570,740015,"236618,802","0,041","3,127",N
II Q 2020,PLN,373094,23865,18907,15017,9344,33209,1832901,754117,"236618,802","0,063","3,187",N
III Q 2020,PLN,379801,17648,12700,10230,9171,26819,1968110,762777,"236618,802","0,043","3,224",N
IV Q 2018,PLN,439138,44799,40489,25955,6693,51492,1870863,677319,"236618,802","0,110","2,862",N
I Q 2019,PLN,352897,-11511,-18038,-17941,8417,-3094,1745269,659886,"236618,802","-0,076","2,789",N
II Q 2019,PLN,397395,7575,526,5810,8567,16142,1738617,665556,"236618,802","0,025","2,813",N
III Q 2019,PLN,482435,20428,16184,12705,8815,29243,1808678,681139,"236618,802","0,054","2,879",N
IV Q 2017,PLN,749393,-140557,-154193,-168543,7022,-133535,2401918,664203,"236618,802","-0,712","2,807",N
I Q 2018,PLN,348269,3548,-1634,-1052,6646,10194,2214497,661700,"236618,802","-0,004","2,796",N
II Q 2018,PLN,462082,-12086,-15794,-19879,6682,-5404,2213472,642979,"236618,802","-0,084","2,717",N
III Q 2018,PLN,387380,-797,-7825,11144,6663,5866,2031225,651885,"236618,802","0,047","2,755",N
