kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,277374,10861,14634,12956,4799,15660,967135,586436,"51087,191","0,254","11,479",N
I Q 2023,PLN,306897,5325,7587,6698,4919,10244,1009920,593130,"51087,191","0,131","11,610",N
II Q 2023,PLN,263513,18937,34480,30710,4992,23929,1059007,618732,"51087,191","0,601","12,111",N
III Q 2023,PLN,249144,21317,23844,14996,5051,26368,1125736,633727,"51087,191","0,294","12,405",N
IV Q 2021,PLN,367545,15200,9647,5065,5428,20628,917769,587837,"51087,191","0,099","11,507",N
I Q 2022,PLN,460592,25963,29278,23450,4563,30526,1062838,611287,"51087,191","0,459","11,966",N
II Q 2022,PLN,297140,10220,14086,13960,4627,14847,971481,589424,"51087,191","0,273","11,538",N
III Q 2022,PLN,247321,4799,-20161,-15904,4774,9573,932283,573520,"51087,191","-0,311","11,226",N
IV Q 2020,PLN,331500,47651,55931,46672,5284,52935,882287,536631,"51087,191","0,914","10,504",N
I Q 2021,PLN,279255,34433,30206,23641,5612,40045,952886,560272,"51087,191","0,463","10,967",N
II Q 2021,PLN,358436,23474,53837,45664,5655,29129,881384,570139,"51087,191","0,894","11,160",N
III Q 2021,PLN,303974,15285,19199,12634,5723,21008,856889,582772,"51087,191","0,247","11,407",N
IV Q 2019,PLN,162293,7789,-184,-1900,5179,12968,970169,505356,"51087,191","-0,037","9,892",N
I Q 2020,PLN,191888,8405,-20081,-15947,5270,13675,973677,489409,"51087,191","-0,312","9,580",N
II Q 2020,PLN,220675,17219,40371,32288,5289,22508,991215,497484,"51087,191","0,632","9,738",N
III Q 2020,PLN,199371,6240,-7346,-6549,5285,11525,957268,490663,"51087,191","-0,128","9,604",N
IV Q 2018,PLN,208487,20310,30844,21232,5338,25648,814336,555542,"51087,191","0,416","10,874",N
I Q 2019,PLN,172402,4331,-3434,-4104,6247,10578,925468,551438,"51087,191","-0,080","10,794",N
II Q 2019,PLN,154914,5689,10967,6547,6024,11713,917961,506847,"51087,191","0,128","9,921",N
III Q 2019,PLN,179763,7051,2304,408,3533,10584,981670,507257,"51087,191","0,008","9,929",N
IV Q 2017,PLN,352246,8355,30615,14594,4614,12969,961307,539288,"51087,191","0,286","10,556",N
I Q 2018,PLN,428053,15276,15628,10950,5544,20820,880189,550236,"51087,191","0,214","10,771",N
II Q 2018,PLN,200233,24349,27277,20436,5887,30236,841217,519536,"51087,191","0,400","10,170",N
III Q 2018,PLN,199838,19841,20656,14776,5745,25586,840215,534310,"51087,191","0,289","10,459",N
IV Q 2016,PLN,213758,6781,5754,3480,4730,11511,843709,410791,"51337,426","0,068","8,002",N
I Q 2017,PLN,197339,7553,6346,76140,4185,11738,862092,484952,"51337,426","1,483","9,446",N
II Q 2017,PLN,183114,31360,29480,28716,4513,35873,925001,455787,"51337,426","0,559","8,878",N
III Q 2017,PLN,194213,5378,4153,4787,4532,9910,1070762,444653,"51337,426","0,093","8,661",N
IV Q 2015,PLN,177502,10896,9095,6246,2363,13259,800264,428490,"51337,426","0,122","8,347",N
I Q 2016,PLN,204602,9050,7983,8046,4848,13898,811642,414793,"51337,426","0,157","8,080",N
II Q 2016,PLN,217172,19952,19396,40166,4700,24652,838537,389863,"51337,426","0,782","7,594",N
III Q 2016,PLN,217740,17823,17031,-4711,4388,22211,849514,417095,"51337,426","-0,092","8,125",N
IV Q 2014,PLN,193997,-167523,-169593,-171799,6386,-161137,827221,420479,"51337,426","-3,346","8,190",N
I Q 2015,PLN,215185,4305,2520,602,5728,10033,1004186,600830,"51337,426","0,012","11,704",N
II Q 2015,PLN,200235,33614,31678,28411,5772,39386,984694,590887,"51337,426","0,553","11,510",N
III Q 2015,PLN,181401,5093,3649,1729,5823,10916,969703,596739,"51337,426","0,034","11,624",N
IV Q 2013,PLN,231892,45111,44412,53323,7560,52671,870670,594376,"51832,136","1,029","11,467",N
I Q 2014,PLN,218265,14205,13778,11091,6216,20421,849661,608078,"51832,136","0,214","11,732",N
II Q 2014,PLN,216109,20563,20254,15057,6169,26732,886840,583698,"51832,136","0,290","11,261",N
III Q 2014,PLN,167265,-149,-2603,-2632,6214,6065,989617,593327,"51832,136","-0,051","11,447",N
IV Q 2012,PLN,839574,44297,43042,38020,10093,54390,972139,583990,"51832,136","0,734","11,267",N
I Q 2013,PLN,269167,7123,5294,3100,8164,15287,926905,582280,"51832,136","0,060","11,234",N
II Q 2013,PLN,219107,-7339,68132,54924,8282,943,852766,550604,"51832,136","1,060","10,623",N
III Q 2013,PLN,200660,-2471,-5960,-14004,7401,4930,827524,536672,"51832,136","-0,270","10,354",N
IV Q 2011,PLN,581183,27839,25642,21245,9898,37737,751919,372327,"59137,700","0,359","6,296",N
I Q 2012,PLN,615803,26076,28258,25778,9704,35780,781443,412724,"59137,700","0,436","6,979",N
II Q 2012,PLN,537718,26782,26045,24214,9646,36428,739379,438371,"51832,136","0,467","8,458",N
III Q 2012,PLN,698933,27209,26384,20245,10112,37321,893523,479602,"51832,136","0,391","9,253",N
IV Q 2010,PLN,1422185,73561,68978,57888,3795,77356,533314,417295,"59137,700","0,979","7,056",N
I Q 2011,PLN,269669,20783,20432,16495,3922,24705,640580,456148,"59137,700","0,279","7,713",N
II Q 2011,PLN,271745,15659,16228,13997,5647,21306,687401,403464,"59137,700","0,237","6,822",N
III Q 2011,PLN,299579,9665,7066,6491,8805,18470,723150,355929,"59137,700","0,110","6,019",N
IV Q 2009,PLN,273692,18671,19335,15564,3678,22349,521505,428295,"65701,250","0,237","6,519",N
I Q 2010,PLN,205784,21218,-12269,-13746,3690,24908,555013,451838,"65701,250","-0,209","6,877",N
II Q 2010,PLN,205286,13430,53426,52683,3658,17088,0,0,"65701,250","0,802","0,000",N
III Q 2010,PLN,188806,12999,-3517,-4847,3732,16731,521796,402574,"65701,250","-0,074","6,127",N
IV Q 2008,PLN,221620,15077,11869,9498,2250,17327,455090,334474,"65701,250","0,145","5,091",N
I Q 2009,PLN,276861,43301,43673,35311,2873,46174,518732,377369,"65701,250","0,537","5,744",N
II Q 2009,PLN,280507,35009,34591,27430,2999,38008,0,0,"65701,250","0,417","0,000",N
III Q 2009,PLN,209013,24715,25906,20973,3323,28038,512123,419140,"65701,250","0,319","6,379",N
IV Q 2007,PLN,182765,19310,23599,20463,2843,22153,486568,374319,"65701,250","0,311","5,697",N
I Q 2008,PLN,179397,21941,22019,17598,2859,24800,521370,389907,"65701,250","0,268","5,935",N
II Q 2008,PLN,294603,38464,38102,30660,2859,41323,501655,382211,"65701,250","0,467","5,817",N
III Q 2008,PLN,181558,11435,13876,11971,2875,14310,476639,354381,"65701,250","0,182","5,394",N
IV Q 2006,PLN,162202,2485,4711,3338,3274,5759,375045,294535,"65701,250","0,051","4,483",N
I Q 2007,PLN,144894,13582,17213,13979,2599,16181,404378,314558,"65701,250","0,213","4,788",N
II Q 2007,PLN,146244,12150,9088,7422,2694,14844,483707,358603,"65701,250","0,113","5,458",N
III Q 2007,PLN,145189,6262,12158,9685,2705,8967,480986,352045,"65701,250","0,147","5,358",N
IV Q 2005,PLN,128043,6087,6712,4531,2210,8297,352416,270129,"65701,250","0,069","4,111",N
I Q 2006,PLN,140293,17553,19844,16015,2416,19969,361044,286144,"65701,250","0,244","4,355",N
II Q 2006,PLN,110505,12033,11647,9838,2454,14487,363884,282842,"65701,250","0,150","4,305",N
III Q 2006,PLN,121621,9284,9954,8103,2495,11779,367240,290945,"65701,250","0,123","4,428",N
IV Q 2004,PLN,113174,10933,10566,8316,3998,14931,312559,267208,"65701,250","0,127","4,067",N
I Q 2005,PLN,120532,13986,15584,12507,4242,18228,339108,279715,"65701,250","0,190","4,257",N
II Q 2005,PLN,109967,19159,21328,17749,670,19829,327706,259554,"65701,250","0,270","3,951",N
III Q 2005,PLN,141421,6787,7591,6044,7377,14164,326121,265598,"65701,250","0,092","4,043",N
IV Q 2003,PLN,109428,-1092,-2092,-2120,5339,4247,304408,234254,"65701,250","-0,032","3,565",N
I Q 2004,PLN,113289,108733,109455,11374,2525,111258,293748,242470,"65701,250","0,173","3,690",N
