kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,8222659,165531,109919,69642,142540,308071,8669823,710224,"139163,286","0,500","5,104",N
I Q 2023,PLN,7588396,14156,-47678,-51644,151328,165484,8539168,724241,"139163,286","-0,371","5,204",N
II Q 2023,PLN,8378842,112140,70464,38338,156738,268878,8832737,699198,"139163,286","0,275","5,024",N
III Q 2023,PLN,8570165,141942,53824,29962,163148,305090,8706569,716519,"139163,286","0,215","5,149",N
IV Q 2021,PLN,6889273,95181,73301,26834,174548,269729,8487299,699121,"139163,286","0,193","5,024",N
I Q 2022,PLN,6527891,1661,-39209,-51705,149360,151021,8436501,647775,"139163,286","-0,372","4,655",N
II Q 2022,PLN,7838764,104478,51813,15105,151841,256319,8669414,648943,"139163,286","0,109","4,663",N
III Q 2022,PLN,8268351,132061,60065,34069,152829,284890,8523671,690081,"139163,286","0,245","4,959",N
IV Q 2020,PLN,6304919,82045,46864,30434,141475,223520,8065789,916407,"139163,286","0,219","6,585",N
I Q 2021,PLN,5812095,-33620,-65876,-70462,149549,115929,8306800,873016,"139163,286","-0,506","6,273",N
II Q 2021,PLN,6550513,-58053,-67070,-97392,144712,86659,8195104,683145,"139163,286","-0,700","4,909",N
III Q 2021,PLN,7029549,94021,58706,27449,141823,235844,8103819,707317,"139163,286","0,197","5,083",N
IV Q 2019,PLN,6258202,88486,56668,41721,148866,237352,7885006,896982,"139163,286","0,300","6,446",N
I Q 2020,PLN,5919101,-10410,-65555,-60647,136574,126164,8054167,806014,"139163,286","-0,436","5,792",N
II Q 2020,PLN,6196270,72182,53834,41141,138282,210464,8252545,853454,"139163,286","0,296","6,133",N
III Q 2020,PLN,6978305,87897,54063,32167,137180,225077,8058002,899156,"139163,286","0,231","6,461",N
IV Q 2018,PLN,5801005,102344,76595,52249,54502,156846,6010906,975038,"139163,286","0,375","7,006",N
I Q 2019,PLN,5482937,-9694,-37457,-38908,131060,121366,8176961,947606,"139163,286","-0,280","6,809",N
II Q 2019,PLN,6438232,81410,56354,47391,134747,216157,8249389,842084,"139163,286","0,341","6,051",N
III Q 2019,PLN,6672870,84319,37858,22431,134883,219202,7949236,857843,"139163,286","0,161","6,164",N
IV Q 2017,PLN,5190942,51384,34781,8753,50100,101484,5979922,966333,"139163,286","0,063","6,944",N
I Q 2018,PLN,4987110,-7098,-17285,-15826,46708,39610,6251083,949556,"139163,286","-0,114","6,823",N
II Q 2018,PLN,5759436,67629,59001,36778,49402,117031,6498175,881893,"139163,286","0,264","6,337",N
III Q 2018,PLN,6241504,51501,37240,36443,53624,105125,6349042,924157,"139163,286","0,262","6,641",N
IV Q 2016,PLN,5353908,116524,93639,66901,43124,159648,5494996,1085650,"139096,361","0,481","7,805",N
I Q 2017,PLN,4651076,-6980,-16155,-14902,44473,37493,5805541,1072310,"139163,286","-0,107","7,705",N
II Q 2017,PLN,5466741,-39563,-47737,-62904,45431,5868,6135880,907410,"139163,286","-0,452","6,520",N
III Q 2017,PLN,5576269,58153,49424,35742,43313,101466,5912665,942906,"139163,286","0,257","6,776",N
IV Q 2015,PLN,5044174,145275,117357,96997,39438,184713,4975407,1100327,"138829,311","0,699","7,926",N
I Q 2016,PLN,4764047,6643,3361,1178,40698,47341,5157313,1111665,"138920,436","0,008","8,002",N
II Q 2016,PLN,5340766,70038,63065,52483,40227,110265,5530756,986592,"139085,536","0,377","7,093",N
III Q 2016,PLN,5761179,81078,75854,58660,42163,123241,5448950,1046940,"139085,536","0,422","7,527",N
IV Q 2014,PLN,4445835,125012,92804,72346,32285,157297,5385515,996232,"138578,386","0,522","7,189",N
I Q 2015,PLN,4605767,6761,-5471,-3359,35024,41785,5019585,999364,"138680,636","-0,024","7,206",N
II Q 2015,PLN,5181696,75339,65634,48613,38686,114025,5246492,935156,"138680,636","0,351","6,743",N
III Q 2015,PLN,5486575,97708,88117,70119,37404,135112,5137120,1003306,"138680,636","0,506","7,235",N
IV Q 2013,PLN,4230152,94355,72458,74823,29756,124111,4825560,884356,"138427,636","0,541","6,389",N
I Q 2014,PLN,3721364,12062,690,1344,29498,41560,4665812,889431,"138455,136","0,010","6,424",N
II Q 2014,PLN,4288738,69576,58849,49340,31264,100840,4960743,828983,"138551,136","0,356","5,983",N
III Q 2014,PLN,4507908,80521,66801,57508,32244,112765,4913706,886318,"138573,386","0,415","6,396",N
IV Q 2012,PLN,4211052,160700,130516,120932,33757,194457,4678861,777451,"137976,536","0,876","5,635",N
I Q 2013,PLN,3863847,21212,6767,11267,28967,50179,4568353,795046,"138048,336","0,082","5,759",N
II Q 2013,PLN,4198969,84279,72004,61048,28404,112683,0,0,"138295,136","0,441","0,000",N
III Q 2013,PLN,4244565,85840,75440,73871,29332,115172,4558731,811366,"138301,736","0,534","5,867",N
IV Q 2011,PLN,2619983,84429,61208,53839,18720,103149,4690511,548493,"136930,136","0,393","4,006",N
I Q 2012,PLN,3734762,33869,13306,10267,26134,60003,4306166,560811,"136930,136","0,075","4,096",N
II Q 2012,PLN,4222235,84959,62007,52458,25323,110282,0,0,"137302,536","0,382","0,000",N
III Q 2012,PLN,4402465,97298,77827,66724,28148,125446,4545456,661622,"137873,436","0,484","4,799",N
IV Q 2010,PLN,2297550,73894,53235,47756,17406,91300,2402981,457093,"136351,991","0,350","3,352",N
I Q 2011,PLN,2079371,14556,10709,8781,18115,32671,2146769,468677,"136657,761","0,064","3,430",N
II Q 2011,PLN,2564629,46313,40332,35262,17982,64295,2355830,457824,"136922,211","0,258","3,344",N
III Q 2011,PLN,2716613,47657,41107,36516,17982,65639,2289695,494032,"136930,136","0,267","3,608",N
IV Q 2009,PLN,1648350,59262,46480,36982,13017,72279,1392252,366789,"134392,736","0,275","2,729",N
I Q 2010,PLN,1540627,16274,15268,13480,13239,29513,1359753,380728,"135246,736","0,100","2,815",N
II Q 2010,PLN,1764363,38789,38588,33451,13574,52363,0,0,"136320,261","0,245","0,000",N
III Q 2010,PLN,2189219,41491,38767,33769,16048,57539,2075952,407721,"136326,511","0,248","2,991",N
IV Q 2008,PLN,1603417,41309,31726,27338,11967,53276,1244023,282890,"130777,550","0,209","2,163",N
I Q 2009,PLN,1486607,15909,13457,10554,11824,27733,1112443,302111,"132368,100","0,080","2,282",N
II Q 2009,PLN,1713015,34883,34224,27189,12099,46982,1181080,295184,"133519,274","0,204","2,211",N
III Q 2009,PLN,1850370,35145,34960,27809,12377,47522,1236551,324990,"133686,878","0,208","2,431",N
IV Q 2007,PLN,1276145,32196,25940,19617,9028,41224,869728,233393,"127742,000","0,154","1,827",N
I Q 2008,PLN,1225585,13239,12073,9079,9383,22622,867268,247682,"129135,000","0,070","1,918",N
II Q 2008,PLN,1569322,31015,29089,23198,10208,41223,1189385,231587,"129569,550","0,179","1,787",N
III Q 2008,PLN,1732340,29947,21807,18880,11402,41349,1114972,251972,"130254,550","0,145","1,934",N
