kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,923175,145169,130821,126739,11179,156348,2083016,1156096,"171420,663","0,739","6,744",N
I Q 2023,PLN,887447,88568,184637,169020,12241,100809,2489645,1329340,"171420,663","0,986","7,755",N
II Q 2023,PLN,764601,41474,29228,23719,12566,54040,2230441,1134122,"171420,663","0,138","6,616",N
III Q 2023,PLN,499497,60000,40723,28385,11897,71897,2263337,1164384,"171420,663","0,166","6,793",N
IV Q 2021,PLN,830596,151012,156214,118351,12849,163861,1505172,603885,"171420,663","0,690","3,523",N
I Q 2022,PLN,962036,181275,193330,148042,11127,192402,2003335,751839,"171420,663","0,864","4,386",N
II Q 2022,PLN,1032055,223983,238661,180012,10944,234927,1992035,906136,"171420,663","1,050","5,286",N
III Q 2022,PLN,749424,172299,165892,123124,11001,183300,1938649,1029358,"171420,663","0,718","6,005",N
IV Q 2020,PLN,444862,11289,5216,7066,12236,23525,1031199,287760,"123940,417","0,057","2,322",N
I Q 2021,PLN,574945,66772,58615,43037,13312,80084,1195736,332587,"169620,663","0,254","1,961",N
II Q 2021,PLN,702411,101048,98466,74430,13043,114091,1174330,380535,"171420,663","0,434","2,220",N
III Q 2021,PLN,703199,148922,139335,106952,12624,161546,1358093,486319,"171420,663","0,624","2,837",N
IV Q 2019,PLN,466074,2554,-6312,-5108,11617,14171,1051731,258808,"123940,417","-0,041","2,088",N
I Q 2020,PLN,460111,19068,2423,2909,11438,30506,1065931,259901,"123940,417","0,023","2,097",N
II Q 2020,PLN,455955,27142,23030,20923,11823,38965,994307,280811,"123940,417","0,169","2,266",N
III Q 2020,PLN,372293,9028,1601,1777,12211,21239,981003,280685,"123940,417","0,014","2,265",N
IV Q 2018,PLN,471242,13036,-352,-4958,11005,24041,1001378,278164,"120417,142","-0,041","2,310",N
I Q 2019,PLN,519694,15116,10297,8756,11698,26814,1067736,284896,"120417,142","0,073","2,366",N
II Q 2019,PLN,516325,31550,22779,16145,11393,42943,1037247,301028,"120417,142","0,134","2,500",N
III Q 2019,PLN,399511,5372,-4431,-683,11528,16900,1002754,263929,"123070,319","-0,006","2,145",N
IV Q 2017,PLN,444202,27038,24809,16961,10578,37616,950689,225349,"118615,660","0,143","1,900",N
I Q 2018,PLN,524231,46905,31587,25200,10902,57807,1001123,237124,"118615,660","0,212","1,999",N
II Q 2018,PLN,535702,50958,18209,16026,11107,62065,1015297,253193,"118615,660","0,135","2,135",N
III Q 2018,PLN,550666,45309,43332,32271,10847,56156,914645,282929,"118615,660","0,272","2,385",N
IV Q 2016,PLN,330837,-29941,-17142,-18559,8518,-21423,853188,148973,"100354,491","-0,185","1,484",N
I Q 2017,PLN,438726,32593,38078,29441,9826,42419,970196,173755,"100354,491","0,293","1,731",N
II Q 2017,PLN,411215,22629,8933,6136,10162,32791,943206,175629,"101268,031","0,061","1,734",N
