kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,81307,-41151,-41952,-32485,1617,-39534,195542,86294,"87667,925","-0,371","0,984",N
I Q 2023,PLN,199100,9059,19245,130,714,9773,207998,86423,"100498,437","0,001","0,860",N
II Q 2023,PLN,218050,-3135,-3978,-7136,700,-2435,209638,79288,"100498,437","-0,071","0,789",N
III Q 2023,PLN,240322,4551,1480,6804,-224,4327,212671,86174,"100498,437","0,068","0,857",N
III Q 2021,PLN,0,-144,-10319,-8742,0,-144,216643,164346,"81988,200","-0,107","2,005",N
IV Q 2021,PLN,0,-901,101014,81589,0,-901,310074,258260,"87667,925","0,931","2,946",N
I Q 2022,PLN,0,-190,-127583,-103526,0,-190,0,0,"87667,925","-1,181","0,000",N
III Q 2022,PLN,35939,13301,12344,16853,-312,12989,227387,104977,"87667,925","0,192","1,197",N
II Q 2018,PLN,9222,-717,-839,-698,487,-230,64187,20074,"81988,380","-0,009","0,245",N
III Q 2018,PLN,4426,1268,-28,221,233,1501,59634,21296,"81988,380","0,003","0,260",N
IV Q 2018,PLN,7770,-3496,-3999,-4348,450,-3046,59390,19147,"81988,380","-0,053","0,234",N
I Q 2019,PLN,6730,317,-51,60,483,800,59665,19207,"81988,380","0,001","0,234",N
II Q 2017,PLN,14614,-1158,-10486,-11383,806,-352,167512,21374,"33499,539","-0,340","0,638",N
III Q 2017,PLN,14606,-1170,-40,-228,651,-519,166104,21146,"33499,539","-0,007","0,631",N
IV Q 2017,PLN,13601,-1798,-626,4884,748,-1050,176935,26030,"33499,539","0,146","0,777",N
I Q 2018,PLN,9432,-559,-648,3,486,-73,63895,-27717,"81988,380","0,000","-0,338",N
II Q 2016,PLN,12183,-1057,-1393,-2561,599,-458,202528,71950,"33499,539","-0,076","2,148",N
III Q 2016,PLN,12872,-449,-688,-712,669,220,206474,71238,"33499,539","-0,021","2,127",N
IV Q 2016,PLN,13060,-6570,-39250,-39835,708,-5862,172072,31403,"33499,539","-1,189","0,937",N
I Q 2017,PLN,15338,-202,1841,1354,704,502,174215,32757,"33499,539","0,040","0,978",N
II Q 2015,PLN,8542,-347,-12275,-12018,373,26,135667,109698,"33499,539","-0,359","3,275",N
III Q 2015,PLN,9596,190,-2794,3876,363,553,133884,113553,"33499,539","0,116","3,390",N
IV Q 2015,PLN,29377,-22579,-39180,-38197,1144,-21435,201949,73749,"33499,539","-1,140","2,201",N
I Q 2016,PLN,13102,895,947,762,571,1466,202314,74511,"33499,539","0,023","2,224",N
II Q 2014,PLN,5680,257,-852,-664,459,716,154513,125030,"30499,539","-0,022","4,099",N
III Q 2014,PLN,7291,2326,-4324,-3046,477,2803,145922,124984,"30499,539","-0,100","4,098",N
IV Q 2014,PLN,7983,-1261,-6763,-5871,430,-831,138000,115984,"33499,539","-0,175","3,462",N
I Q 2015,PLN,7211,4569,5702,5710,388,4957,143519,121738,"33499,539","0,170","3,634",N
II Q 2013,PLN,5486,-952,1155,793,488,-464,137191,117783,"30499,539","0,026","3,862",N
III Q 2013,PLN,5517,-430,6285,4957,435,5,145924,122740,"30499,539","0,163","4,024",N
IV Q 2013,PLN,5191,-763,38,160,491,-272,145758,122897,"30499,539","0,005","4,029",N
I Q 2014,PLN,5487,-955,3649,2747,448,-507,151210,125644,"30499,539","0,090","4,120",N
II Q 2012,PLN,5651,749,590,434,484,1233,111754,94009,"30499,539","0,014","3,082",N
III Q 2012,PLN,6050,321,10248,8656,477,798,122720,102665,"30499,539","0,284","3,366",N
IV Q 2012,PLN,7326,1130,8537,6502,498,1628,131693,109169,"30499,539","0,213","3,579",N
I Q 2013,PLN,5458,-1501,4653,3524,483,-1018,136937,112703,"30499,539","0,116","3,695",N
II Q 2011,PLN,4477,-116,-31,-47,514,398,96315,78810,"20499,539","-0,002","3,844",N
III Q 2011,PLN,4701,144,184,135,502,646,0,0,"20499,539","0,007","0,000",N
IV Q 2011,PLN,4768,-704,1353,997,496,-208,112597,94700,"20499,539","0,049","4,620",N
I Q 2012,PLN,5344,-226,-288,-373,502,276,111514,93582,"30499,539","-0,012","3,068",N
II Q 2010,PLN,4831,-36,-81,-173,524,488,102756,84773,"20499,539","-0,008","4,135",N
III Q 2010,PLN,5083,-80,-206,-215,536,456,0,0,"20499,539","-0,010","0,000",N
IV Q 2010,PLN,4447,-1201,-1235,-1082,531,-670,103781,86040,"20499,539","-0,053","4,197",N
I Q 2011,PLN,4297,-789,-892,-812,530,-259,103245,85229,"20499,539","-0,040","4,158",N
II Q 2009,PLN,4309,-448,-354,-318,448,0,98293,80399,"20499,539","-0,016","3,922",N
III Q 2009,PLN,4650,-238,-280,-232,466,228,0,0,"20499,539","-0,011","0,000",N
IV Q 2009,PLN,4476,-623,-722,-532,475,-148,103634,84974,"20499,539","-0,026","4,145",N
I Q 2010,PLN,4603,-503,-537,-416,527,24,102625,84606,"20499,539","-0,020","4,127",N
II Q 2008,PLN,5160,3482,3719,3669,454,3936,96345,82789,"20499,539","0,179","4,039",N
III Q 2008,PLN,4944,102,102,240,460,562,0,0,"20499,539","0,012","0,000",N
IV Q 2008,PLN,5312,-93,-35,-68,451,358,93811,80844,"20499,539","-0,003","3,944",N
I Q 2009,PLN,4407,-153,-161,-137,449,296,95546,80711,"20499,539","-0,007","3,937",N
