kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2023,PLN,110270000,12575000,13345000,9006000,2878000,15453000,279004000,149294000,"1160942,049","7,757","128,597",N
II Q 2023,PLN,74621000,5370000,6352000,4590000,2872000,8242000,251640000,147766000,"1160942,049","3,954","127,281",N
III Q 2023,PLN,75424000,5583000,4998000,3464000,2834000,8417000,255837000,151272000,"1160942,049","2,984","130,301",N
IV Q 2023,PLN,98327000,8841000,9788000,7353000,3557000,12398000,280070000,164763000,"1160942,049","6,334","141,922",N
I Q 2022,PLN,45447000,3533000,3436000,2770000,1400000,4933000,123006000,54612000,"427709,061","6,476","127,685",N
II Q 2022,PLN,57804000,5218000,4996000,3612000,1447000,6665000,122140000,57088000,"427709,061","8,445","133,474",N
III Q 2022,PLN,72915000,17330000,16556000,14679000,1549000,18879000,168654000,85966000,"626447,925","23,432","137,228",N
IV Q 2022,PLN,106268000,22257000,22830000,18593000,3328000,25585000,313189000,142048000,"1160942,049","16,015","122,356",N
I Q 2021,PLN,24562000,2252000,2161000,1845000,1311000,3563000,92039000,43581000,"427709,061","4,314","101,894",N
II Q 2021,PLN,29423000,2755000,2854000,2227000,1294000,4049000,95892000,44580000,"427709,061","5,207","104,230",N
III Q 2021,PLN,36442000,3858000,3557000,2909000,1328000,5186000,101268000,47457000,"427709,061","6,801","110,956",N
IV Q 2021,PLN,40914000,5005000,5111000,4141000,1408000,6413000,106754000,51707000,"427709,061","9,682","120,893",N
I Q 2020,PLN,22077000,-1904000,-2562000,-2244000,935000,-969000,68361000,36322000,"427709,061","-5,247","84,922",N
II Q 2020,PLN,17010000,4335000,4449000,4350000,1128000,5463000,82064000,39842000,"427709,061","10,170","93,152",N
III Q 2020,PLN,23918000,1057000,822000,651000,1188000,2245000,81784000,40184000,"427709,061","1,522","93,952",N
IV Q 2020,PLN,23175000,420000,147000,-2000,1306000,1726000,84048000,41596000,"427709,061","-0,005","97,253",N
I Q 2019,PLN,25246000,996000,994000,849000,833000,1829000,68983000,36413000,"427709,061","1,985","85,135",N
II Q 2019,PLN,29228000,2101000,2123000,1602000,846000,2947000,70770000,36630000,"427709,061","3,746","85,642",N
III Q 2019,PLN,29229000,1830000,1567000,1266000,893000,2723000,71551000,38216000,"427709,061","2,960","89,350",N
IV Q 2019,PLN,27500000,469000,668000,583000,925000,1394000,71202000,38596000,"427709,061","1,363","90,239",N
I Q 2018,PLN,23241000,1414000,1245000,1042000,626000,2040000,60092000,32227000,"427709,061","2,436","75,348",N
II Q 2018,PLN,26701000,2374000,2232000,1744000,673000,3047000,64571000,32912000,"427709,061","4,078","76,950",N
III Q 2018,PLN,30344000,2291000,2548000,2063000,677000,2968000,67456000,34836000,"427709,061","4,823","81,448",N
IV Q 2018,PLN,29420000,1326000,1275000,897000,697000,2023000,64141000,35727000,"427709,061","2,097","83,531",N
I Q 2017,PLN,22875000,2276000,2539000,1920000,562000,2838000,54595000,28864000,"427709,061","4,489","67,485",N
II Q 2017,PLN,23025000,2120000,2123000,1541000,581000,2701000,56489000,29110000,"427709,061","3,603","68,060",N
III Q 2017,PLN,24730000,2274000,2060000,1603000,616000,2890000,59076000,30827000,"427709,061","3,748","72,075",N
IV Q 2017,PLN,24734000,1987000,1995000,1591000,662000,2649000,60664000,32197000,"427709,061","3,720","75,278",N
I Q 2016,PLN,16213000,478000,434000,337000,515000,993000,48217000,22427000,"427709,061","0,788","52,435",N
II Q 2016,PLN,19355000,2491000,2036000,1608000,508000,2999000,51809000,23352000,"427709,061","3,760","54,598",N
III Q 2016,PLN,21083000,1774000,1927000,1527000,537000,2311000,51604000,24860000,"427709,061","3,570","58,124",N
IV Q 2016,PLN,22902000,2789000,2490000,1789000,550000,3339000,55559000,26763000,"427709,061","4,183","62,573",N
I Q 2015,PLN,20005000,1210000,1034000,756000,452000,1662000,46535000,19700000,"427709,061","1,768","46,059",N
II Q 2015,PLN,24776000,2163000,1951000,1367000,464000,2627000,49025000,20515000,"427709,061","3,196","47,965",N
III Q 2015,PLN,23468000,1156000,1055000,795000,469000,1625000,49866000,22091000,"427709,061","1,859","51,650",N
IV Q 2015,PLN,20087000,-189000,-342000,-81000,510000,321000,48137000,22173000,"427709,061","-0,189","51,841",N
I Q 2014,PLN,24119000,254000,154000,64000,522000,776000,53006000,25916000,"427709,061","0,150","60,593",N
II Q 2014,PLN,28651000,-4817000,-5730000,-5197000,524000,-4293000,50607000,20703000,"427709,061","-12,151","48,404",N
III Q 2014,PLN,29160000,1001000,744000,538000,460000,1461000,50984000,21158000,"427709,061","1,258","49,468",N
IV Q 2014,PLN,24902000,-1149000,-1414000,-1216000,485000,-664000,46725000,18771000,"427709,061","-2,843","43,887",N
I Q 2013,PLN,27450000,334000,113000,149000,523000,857000,53713792,26755257,"427709,061","0,348","62,555",N
II Q 2013,PLN,28221000,-140000,-265000,-207000,520000,380000,54494576,25927638,"427709,061","-0,484","60,620",N
III Q 2013,PLN,30304000,601000,806000,655000,526000,1127000,53619807,26561903,"427709,061","1,531","62,103",N
IV Q 2013,PLN,27622000,-488000,-498000,-421000,542000,54000,51352000,25948000,"427709,061","-0,984","60,667",N
I Q 2012,PLN,29247466,938256,1531801,1260158,578585,1516841,58898109,25690361,"427709,061","2,946","60,065",N
II Q 2012,PLN,27954845,375375,98379,-5242,543036,918411,56338785,25392864,"427709,061","-0,012","59,369",N
III Q 2012,PLN,31654042,1449255,1667262,1366135,561915,2011170,57648688,26864945,"427709,061","3,194","62,811",N
IV Q 2012,PLN,31245000,-739000,-673000,-276000,577000,-162000,52631000,26479000,"427709,061","-0,645","61,909",N
I Q 2011,PLN,22673949,1403045,1375291,1104510,554331,1957376,54312677,23211515,"427709,061","2,582","54,269",N
II Q 2011,PLN,25641150,1132468,1119026,898649,576743,1709211,54472238,23825703,"427709,061","2,101","55,705",N
III Q 2011,PLN,28682328,779110,-288186,-258485,614167,1393277,58235280,23878367,"427709,061","-0,604","55,829",N
IV Q 2011,PLN,29975647,-1059852,585610,618723,634707,-425145,58731478,24533773,"427709,061","1,447","57,361",N
I Q 2010,PLN,17442075,503497,791324,593111,600619,1104116,49211884,19497298,"427709,061","1,387","45,585",N
II Q 2010,PLN,21068424,1208933,117552,-5245,612366,1821299,52105155,19874944,"427709,061","-0,012","46,468",N
III Q 2010,PLN,22105709,878875,1463499,1242471,613855,1492730,50363936,20990870,"427709,061","2,905","49,077",N
IV Q 2010,PLN,22931224,783356,697792,541021,595907,1379263,51149792,21627938,"427709,061","1,265","50,567",N
I Q 2009,PLN,14701857,-267903,-1271301,-1094873,651408,383505,49795314,17345512,"427709,061","-2,560","40,554",N
