kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,677,-944,-1856,-3709,401,-543,38827,22027,"602,155","-6,160","36,580",N
I Q 2023,PLN,711,-897,-2134,-1245,293,-604,37038,21384,"602,155","-2,068","35,512",N
II Q 2023,PLN,799,-1114,-92,-189,339,-775,39109,23610,"672,155","-0,281","35,126",N
III Q 2023,PLN,737,-1169,-474,-790,327,-842,38796,22791,"752,155","-1,050","30,301",N
IV Q 2021,PLN,1671,-1466,-7707,-2846,119,-1347,52291,31442,"602,155","-4,726","52,216",N
I Q 2022,PLN,590,-1173,-5147,-3837,222,-951,47220,27605,"602,155","-6,372","45,844",N
II Q 2022,PLN,804,-914,-3584,-1955,284,-630,44759,25650,"602,155","-3,247","42,597",N
III Q 2022,PLN,551,-1005,-1952,-1015,176,-829,41607,24635,"602,155","-1,686","40,911",N
IV Q 2020,PLN,1982,-31713,-10168,-7877,-345,-32058,41814,26964,"602,155","-13,081","44,779",N
I Q 2021,PLN,1001,-403,9398,5415,118,-285,51162,32371,"602,155","8,993","53,759",N
II Q 2021,PLN,1233,-739,-3078,-3034,138,-601,46575,27962,"602,155","-5,039","46,437",N
III Q 2021,PLN,1451,-455,9217,5872,146,-309,53778,34347,"602,155","9,752","57,040",N
IV Q 2019,PLN,609,-108,-175,-194,240,132,28344,15407,"8343,099","-0,023","1,847",N
I Q 2020,PLN,460,5775,5781,4993,235,6010,34537,20458,"8343,099","0,598","2,452",N
II Q 2020,PLN,976,7878,7827,5457,287,8165,40277,26330,"8343,099","0,654","3,156",N
III Q 2020,PLN,1684,16081,16045,9331,310,16391,55504,35568,"602,155","15,496","59,068",N
IV Q 2018,PLN,185,-1455,-1485,-1431,54,-1401,27241,15291,"8343,099","-0,172","1,833",N
I Q 2019,PLN,289,52,19,-317,71,123,27143,14974,"8343,099","-0,038","1,795",N
II Q 2019,PLN,241,279,194,-324,277,556,28504,14650,"8343,099","-0,039","1,756",N
III Q 2019,PLN,607,-630,-651,94,227,-403,28383,14463,"8343,099","0,011","1,734",N
IV Q 2017,PLN,862,-1574,-1597,-1858,55,-1519,30097,19475,"8343,099","-0,223","2,334",N
I Q 2018,PLN,323,-676,-685,-750,46,-630,29712,18725,"8343,099","-0,090","2,244",N
II Q 2018,PLN,208,-501,-552,-1169,39,-462,29669,18039,"8343,099","-0,140","2,162",N
III Q 2018,PLN,600,-1403,-1426,-1409,21,-1382,28638,16320,"8343,099","-0,169","1,956",N
IV Q 2016,PLN,308,-2970,-2971,-2405,43,-2927,32128,23488,"8343,099","-0,288","2,815",N
I Q 2017,PLN,121,280,277,249,39,319,30846,23737,"8343,099","0,030","2,845",N
II Q 2017,PLN,190,-2419,-2444,-1869,34,-2385,32379,21260,"8343,099","-0,224","2,548",N
III Q 2017,PLN,242,130,116,73,40,170,30715,21354,"8343,099","0,009","2,559",N
IV Q 2015,PLN,212,-3722,-3721,-2949,4,-3718,36453,26433,"8343,099","-0,353","3,168",N
I Q 2016,PLN,185,-430,-431,-465,36,-394,35720,25892,"8343,099","-0,056","3,103",N
II Q 2016,PLN,129,-634,-665,-1034,40,-594,34950,24769,"8343,099","-0,124","2,969",N
III Q 2016,PLN,88,1671,1670,1367,30,1701,36190,25831,"8343,099","0,164","3,096",N
IV Q 2014,PLN,342,-1658,-1454,-1599,45,-1613,30850,27782,"8343,099","-0,192","3,330",N
I Q 2015,PLN,102,4031,4027,3272,90,4121,38025,33526,"8343,099","0,392","4,018",N
II Q 2015,PLN,90,987,983,790,78,1065,39696,33242,"8343,099","0,095","3,984",N
III Q 2015,PLN,76,-687,-747,-630,5,-682,39371,31835,"8343,099","-0,076","3,816",N
IV Q 2013,PLN,547,5424,5419,3825,4487,9911,39602,35493,"8343,099","0,458","4,254",N
I Q 2014,PLN,539,-10071,-10075,-8134,36,-10035,30510,27391,"8343,099","-0,975","3,283",N
II Q 2014,PLN,115,768,764,1002,53,821,30674,28045,"8343,099","0,120","3,361",N
III Q 2014,PLN,76,-2844,-2848,-2327,60,-2784,27634,26209,"8343,099","-0,279","3,141",N
IV Q 2012,PLN,353,-3973,-3979,-3230,87,-3886,29665,27788,"8343,099","-0,387","3,331",N
I Q 2013,PLN,119,493,489,511,110,603,29234,28270,"8343,099","0,061","3,388",N
II Q 2013,PLN,217,-3262,988,625,-71,-3333,30382,28816,"8343,099","0,075","3,454",N
III Q 2013,PLN,296,3227,3224,3076,35,3262,33783,31784,"8343,099","0,369","3,810",N
IV Q 2011,PLN,1158,-11334,-11337,-10039,59,-11275,32615,30296,"8218,099","-1,222","3,686",N
I Q 2012,PLN,384,2910,2907,2312,96,3006,35958,32561,"8218,099","0,281","3,962",N
II Q 2012,PLN,337,-2026,-2033,-1081,79,-1947,33268,31416,"8218,099","-0,132","3,823",N
III Q 2012,PLN,685,-677,-680,-380,77,-600,32722,31097,"8218,099","-0,046","3,784",N
IV Q 2010,PLN,1556,16102,15885,11743,0,16102,62281,54290,"8218,099","1,429","6,606",N
