kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
II Q 2019,PLN,14,-267,-374,-374,2,-265,14364,12316,"9400,000","-0,040","1,310",N
III Q 2019,PLN,17,247,-333,-333,1,248,14016,11983,"7831,487","-0,043","1,530",N
IV Q 2019,PLN,10,-9,2942,2942,1,-8,15382,14926,"7831,487","0,376","1,906",N
I Q 2020,PLN,0,-204,563,563,1,-203,15950,15489,"7831,487","0,072","1,978",N
II Q 2018,PLN,136,-229,-7479,-7479,2,-227,17239,15167,"9400,000","-0,796","1,614",N
III Q 2018,PLN,90,663,-159,-165,1,664,17021,15002,"9400,000","-0,018","1,596",N
IV Q 2018,PLN,28,-322,-273,-274,1,-321,14931,12844,"9400,000","-0,029","1,366",N
I Q 2019,PLN,17,-181,-154,-154,1,-180,14734,12690,"9400,000","-0,016","1,350",N
II Q 2017,PLN,155,-990,-3525,-3525,5,-985,28598,26684,"9400,000","-0,375","2,839",N
III Q 2017,PLN,172,-77,-283,-283,4,-73,28281,26401,"9400,000","-0,030","2,809",N
IV Q 2017,PLN,158,-113,-3661,-3662,2,-111,24784,22739,"9400,000","-0,390","2,419",N
I Q 2018,PLN,146,-78,-93,-93,2,-76,24679,22646,"9400,000","-0,010","2,409",N
II Q 2016,PLN,245,-152,-1592,-1592,4,-148,27256,25384,"9400,000","-0,169","2,700",N
III Q 2016,PLN,232,-147,-884,-884,4,-143,26345,24500,"9400,000","-0,094","2,606",N
IV Q 2016,PLN,203,48,11215,11215,4,52,40016,35715,"9400,000","1,193","3,799",N
I Q 2017,PLN,199,-210,-5488,-5506,1,-209,33107,30209,"9400,000","-0,586","3,214",N
II Q 2015,PLN,281,-221,-4348,-4351,4,-217,27708,25251,"9400,000","-0,463","2,686",N
III Q 2015,PLN,250,-149,1097,1148,4,-145,30217,26399,"9400,000","0,122","2,808",N
IV Q 2015,PLN,310,-125,-901,-893,4,-121,28425,25506,"9400,000","-0,095","2,713",N
I Q 2016,PLN,154,-215,1470,1470,4,-211,30392,26976,"9400,000","0,156","2,870",N
II Q 2014,PLN,293,-3285,-12641,-12582,5,-3280,43560,32660,"9400,000","-1,339","3,474",N
III Q 2014,PLN,321,-2628,-4996,-5080,5,-2623,28204,27580,"9400,000","-0,540","2,934",N
IV Q 2014,PLN,362,1728,-2926,-2938,5,1733,25406,24642,"9400,000","-0,313","2,621",N
I Q 2015,PLN,322,-292,4979,4960,4,-288,32009,29602,"9400,000","0,528","3,149",N
II Q 2013,PLN,987,-1882,-4000,-3892,-169,-2051,79000,53125,"9400,122","-0,414","5,652",N
III Q 2013,PLN,1789,-384,-14979,-14849,15,-369,51199,35910,"9400,122","-1,580","3,820",N
IV Q 2013,PLN,451,2139,12571,12150,1416,3555,49316,44560,"9400,122","1,293","4,740",N
I Q 2014,PLN,338,189,1069,1069,11,200,51933,44801,"9400,000","0,114","4,766",N
III Q 2012,PLN,536,-2089,-7549,-7563,0,-2089,112477,73812,"8566,789","-0,883","8,616",N
IV Q 2012,PLN,608,-4475,-18231,-17454,198,-4277,91922,60216,"8566,789","-2,037","7,029",N
I Q 2013,PLN,554,-1781,-4054,-3871,197,-1584,91074,58105,"8566,789","-0,452","6,783",N
