kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,17415,2645,2358,4073,1439,4084,62325,48803,"3260,762","1,249","14,967",N
I Q 2023,PLN,12922,552,458,445,1573,2125,60673,49248,"3260,762","0,136","15,103",N
II Q 2023,PLN,12660,-381,-662,-615,1570,1189,59397,48633,"3260,762","-0,189","14,915",N
III Q 2023,PLN,14129,1825,2071,2058,1383,3208,61279,49888,"3260,762","0,631","15,299",N
IV Q 2021,PLN,20723,4331,4258,5034,1103,5434,60671,46046,"3260,762","1,544","14,121",N
I Q 2022,PLN,10731,-426,-477,-477,1270,844,56692,45569,"3260,762","-0,146","13,975",N
II Q 2022,PLN,14699,-143,-81,-272,1269,1126,60735,45297,"3260,762","-0,083","13,892",N
III Q 2022,PLN,14521,-476,-534,-567,1372,896,63314,44730,"3260,762","-0,174","13,718",N
IV Q 2020,PLN,10925,-766,-800,-160,996,230,53015,39582,"3260,762","-0,049","12,139",N
I Q 2021,PLN,6484,-5212,-5243,-5355,1089,-4123,52318,34493,"3260,762","-1,642","10,578",N
II Q 2021,PLN,16341,7364,7174,7346,1005,8369,54215,41839,"3260,762","2,253","12,831",N
III Q 2021,PLN,10499,-562,-449,-561,1000,438,55630,41278,"3260,762","-0,172","12,659",N
IV Q 2019,PLN,16423,1632,1541,1406,1179,2811,54464,37446,"3260,762","0,431","11,484",N
I Q 2020,PLN,11362,-1218,-980,-1124,1282,64,52448,36322,"3260,762","-0,345","11,139",N
II Q 2020,PLN,9516,2400,2247,2407,1349,3749,54833,38729,"3260,762","0,738","11,877",N
III Q 2020,PLN,11272,1247,1279,1279,1088,2335,54289,40008,"3260,762","0,392","12,270",N
IV Q 2018,PLN,13435,1116,1211,1293,1040,2156,44442,32856,"3260,762","0,397","10,076",N
I Q 2019,PLN,10579,1486,1851,1807,1141,2627,44228,34663,"3260,762","0,554","10,630",N
II Q 2019,PLN,11323,1103,1106,894,1270,2373,47878,33951,"3260,762","0,274","10,412",N
III Q 2019,PLN,13286,2192,2153,2089,1172,3364,48926,36040,"3260,762","0,641","11,053",N
IV Q 2017,PLN,13713,1133,1253,1260,669,1802,44092,32101,"3260,762","0,386","9,845",N
I Q 2018,PLN,11205,1843,1810,1602,855,2698,44018,33686,"3260,762","0,491","10,331",N
II Q 2018,PLN,11297,1916,2065,1738,821,2737,41210,30766,"3260,762","0,533","9,435",N
III Q 2018,PLN,11730,1767,1642,1434,987,2754,42831,31752,"3260,762","0,440","9,738",N
IV Q 2016,PLN,9823,1561,1495,1010,732,2293,37991,27970,"3260,762","0,310","8,578",N
I Q 2017,PLN,9724,1470,1385,1165,877,2347,43612,29135,"3260,762","0,357","8,935",N
II Q 2017,PLN,12699,1665,1744,1357,923,2588,42378,30492,"3260,762","0,416","9,351",N
III Q 2017,PLN,11432,1459,1471,1257,901,2360,44573,31749,"3260,762","0,385","9,737",N
IV Q 2015,PLN,9126,1595,1675,1216,769,2364,33320,23930,"3260,762","0,373","7,339",N
I Q 2016,PLN,7233,1031,1062,1014,749,1780,32600,24944,"3260,762","0,311","7,650",N
II Q 2016,PLN,8442,1480,1423,1003,758,2238,33977,25472,"3260,762","0,308","7,812",N
III Q 2016,PLN,7586,1525,1532,1485,739,2264,35158,26960,"3260,762","0,455","8,268",N
IV Q 2014,PLN,6060,-48,18,-345,436,388,28738,20199,"3260,762","-0,106","6,195",N
I Q 2015,PLN,6220,679,759,672,485,1164,29080,20871,"3260,762","0,206","6,401",N
II Q 2015,PLN,8077,1649,1624,1264,472,2121,30173,22146,"3260,762","0,388","6,792",N
III Q 2015,PLN,5771,346,440,355,677,1023,30471,22513,"3260,762","0,109","6,904",N
IV Q 2013,PLN,9146,506,611,597,433,939,32132,21274,"3260,762","0,183","6,524",N
I Q 2014,PLN,5702,686,646,611,590,1276,31641,21885,"3260,762","0,187","6,712",N
II Q 2014,PLN,8028,1035,1010,654,293,1328,32176,22539,"3260,762","0,201","6,912",N
III Q 2014,PLN,6208,442,431,200,440,882,31435,22743,"3260,762","0,061","6,975",N
IV Q 2012,PLN,5995,46,-15,-29,510,556,28395,19341,"3260,762","-0,009","5,931",N
I Q 2013,PLN,6000,386,322,309,597,983,29150,19616,"3260,762","0,095","6,016",N
II Q 2013,PLN,8052,939,999,963,494,1433,29997,20554,"3260,762","0,295","6,303",N
III Q 2013,PLN,7307,547,546,533,445,992,31296,21039,"3260,762","0,163","6,452",N
IV Q 2011,PLN,6250,93,185,110,554,647,25140,18301,"3260,762","0,034","5,612",N
I Q 2012,PLN,5876,699,660,625,497,1196,25964,18927,"3260,762","0,192","5,804",N
II Q 2012,PLN,6457,450,371,333,495,945,26300,19260,"3260,762","0,102","5,907",N
III Q 2012,PLN,7092,253,228,197,499,752,28470,19457,"3260,762","0,060","5,967",N
IV Q 2010,PLN,6808,794,645,587,556,1350,25000,17082,"3260,762","0,180","5,239",N
I Q 2011,PLN,4943,433,354,351,521,954,24542,17434,"3260,762","0,108","5,347",N
II Q 2011,PLN,6077,449,319,326,519,968,24895,17760,"3260,762","0,100","5,447",N
III Q 2011,PLN,5522,423,372,354,528,951,0,0,"3260,762","0,109","0,000",N
IV Q 2009,PLN,5551,395,311,269,596,991,23051,15635,"3260,762","0,082","4,795",N
I Q 2010,PLN,4124,305,321,304,556,861,22947,15940,"3260,762","0,093","4,888",N
II Q 2010,PLN,5002,470,282,247,556,1026,23546,16187,"3260,762","0,076","4,964",N
III Q 2010,PLN,4606,336,324,309,553,889,0,0,"3260,762","0,095","0,000",N
IV Q 2008,PLN,3864,-3130,-4571,-4178,621,-2509,24211,14824,"3260,762","-1,281","4,546",N
I Q 2009,PLN,4169,409,-103,-91,790,1199,25073,14734,"3260,762","-0,028","4,519",N
II Q 2009,PLN,4509,242,329,303,445,687,24215,15037,"3260,762","0,093","4,611",N
III Q 2009,PLN,4348,187,330,330,582,769,0,0,"3260,762","0,101","0,000",N
IV Q 2007,PLN,4395,753,721,540,524,1277,26796,16457,"3067,036","0,176","5,366",N
I Q 2008,PLN,3515,559,527,434,485,1044,26769,16891,"3067,036","0,142","5,507",N
II Q 2008,PLN,4385,715,658,541,410,1125,26287,18733,"3260,762","0,166","5,745",N
III Q 2008,PLN,3562,367,465,384,583,950,0,0,"3260,762","0,118","0,000",N
IV Q 2006,PLN,2046,648,566,443,330,978,7472,4496,"3067,036","0,144","1,466",N
I Q 2007,PLN,2051,365,335,263,460,825,19573,15305,"3067,036","0,086","4,990",N
II Q 2007,PLN,2891,424,410,317,480,904,20386,15621,"3067,036","0,103","5,093",N
III Q 2007,PLN,3252,409,420,384,498,907,0,0,"3067,036","0,125","0,000",N
I Q 2006,PLN,1347,14,-3,-32,322,336,5111,3340,"0,000",,,N
II Q 2006,PLN,1914,459,440,350,306,765,5771,3689,"0,000",,,N
III Q 2006,PLN,1259,-110,-147,-123,321,211,0,0,"0,000",,,N
