kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,131167,4220,-6685,-7262,5977,10197,520708,342465,"7334,822","-0,990","46,690",N
I Q 2023,PLN,117450,-14414,-16022,-12845,5289,-9125,523207,334923,"7334,822","-1,751","45,662",N
II Q 2023,PLN,104932,9639,10049,7564,5143,14782,460514,277992,"7334,822","1,031","37,900",N
III Q 2023,PLN,105572,25032,23205,22150,4969,30001,501498,310545,"7334,822","3,020","42,338",N
IV Q 2021,PLN,147095,40413,35225,30391,2763,43176,520280,351051,"7301,783","4,162","48,077",N
I Q 2022,PLN,150335,29392,30975,25585,2789,32181,544694,372813,"7301,783","3,504","51,058",N
II Q 2022,PLN,124143,17444,18289,14950,3968,21412,483887,318796,"7301,783","2,047","43,660",N
III Q 2022,PLN,132913,21636,20860,19063,3742,25378,525143,354371,"7334,822","2,599","48,313",N
IV Q 2020,PLN,134296,38322,37091,31865,873,39195,323684,238051,"7267,311","4,385","32,756",N
I Q 2021,PLN,174114,55919,58432,52682,941,56860,386649,302419,"7267,311","7,249","41,614",N
II Q 2021,PLN,164885,38696,37034,33396,978,39674,422663,274431,"7267,311","4,595","37,762",N
III Q 2021,PLN,147951,31192,31291,24795,3305,34497,463049,321211,"7301,783","3,396","43,991",N
IV Q 2019,PLN,78301,34376,33691,34827,374,34750,106046,92145,"7241,245","4,810","12,725",N
I Q 2020,PLN,95018,37555,39192,35341,694,38249,156173,128394,"7241,245","4,881","17,731",N
II Q 2020,PLN,169622,29422,28814,25622,737,30159,170355,133578,"7241,245","3,538","18,447",N
III Q 2020,PLN,179259,66475,65849,58771,782,67257,241497,199277,"7267,311","8,087","27,421",N
IV Q 2018,PLN,41551,16492,16685,13713,196,16688,54468,42084,"7275,000","1,885","5,785",N
I Q 2019,PLN,45304,12296,12674,10356,186,12482,74132,52538,"7275,000","1,424","7,222",N
II Q 2019,PLN,49878,16130,15944,13054,270,16400,52293,38584,"7275,000","1,794","5,304",N
III Q 2019,PLN,67650,21776,22316,18149,320,22096,76197,57037,"7241,245","2,506","7,877",N
IV Q 2017,PLN,10012,4210,3956,3235,140,4350,14572,11689,"7275,000","0,445","1,607",N
I Q 2018,PLN,14400,6265,6229,4997,179,6444,20123,10437,"7275,000","0,687","1,435",N
II Q 2018,PLN,23871,8743,9302,7527,114,8857,25313,18023,"7275,000","1,035","2,477",N
III Q 2018,PLN,35436,12815,12633,10234,208,13023,38776,28314,"7275,000","1,407","3,892",N
IV Q 2016,PLN,0,0,0,0,0,0,6903,5446,"7275,000","0,000","0,749",N
I Q 2017,PLN,5171,2062,1942,1570,151,2213,8461,7027,"7275,000","0,216","0,966",N
II Q 2017,PLN,5055,1914,1643,1406,140,2054,8514,5581,"7275,000","0,193","0,767",N
III Q 2017,PLN,6794,2675,2692,2202,147,2822,9880,7828,"7275,000","0,303","1,076",N
IV Q 2015,PLN,0,0,0,0,0,0,7390,4873,"7275,000","0,000","0,670",N
