kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,1060128,9588,-13380,7228,9238,18826,2016268,540881,"12096,502","0,598","44,714",N
I Q 2023,PLN,720580,-7785,-15002,-13392,8728,943,2017997,527014,"12096,502","-1,107","43,567",N
II Q 2023,PLN,861610,21865,6311,3466,9218,31083,1971989,514498,"11929,836","0,291","43,127",N
III Q 2023,PLN,865039,41828,97798,67621,9346,51174,2155358,581839,"11929,836","5,668","48,772",N
IV Q 2021,PLN,930425,49005,35514,13290,8743,57748,1833190,552867,"12399,359","1,072","44,588",N
I Q 2022,PLN,763949,4725,2462,179,7506,12231,1998612,553778,"12399,359","0,014","44,662",N
II Q 2022,PLN,1026168,9525,3129,-2042,8911,18436,2086472,530381,"12096,502","-0,169","43,846",N
III Q 2022,PLN,1005405,8092,6175,2926,7474,15566,2114242,536251,"12096,502","0,242","44,331",N
IV Q 2020,PLN,621461,24804,20920,13128,6212,31016,1199863,301052,"12399,359","1,059","24,280",N
I Q 2021,PLN,536650,-1731,-2062,-7431,5260,3529,1197079,322882,"12399,359","-0,599","26,040",N
II Q 2021,PLN,754051,33288,28715,21048,7201,40489,1525673,319268,"12399,359","1,698","25,749",N
III Q 2021,PLN,880968,25440,23230,-19731,6445,31885,1872848,575242,"12399,359","-1,591","46,393",N
IV Q 2019,PLN,524319,16711,11240,6191,17200,33911,1173495,266685,"12811,859","0,483","20,815",N
I Q 2020,PLN,439746,4604,1274,-521,4656,9260,1210698,269633,"12811,859","-0,041","21,046",N
II Q 2020,PLN,644776,16766,16754,11689,6618,23384,1192600,280292,"12811,859","0,912","21,878",N
III Q 2020,PLN,522361,24327,25305,22369,5456,29783,1278324,286881,"12811,859","1,746","22,392",N
IV Q 2018,PLN,707332,9835,7454,3232,4668,14503,1098400,233174,"12811,859","0,252","18,200",N
I Q 2019,PLN,600967,5601,3372,1819,4391,9992,1088363,235282,"12811,859","0,142","18,364",N
II Q 2019,PLN,597755,19595,17638,14006,5996,25591,1193264,248795,"12811,859","1,093","19,419",N
III Q 2019,PLN,590322,18519,16635,11619,3709,22228,1143212,261754,"12811,859","0,907","20,431",N
IV Q 2017,PLN,523261,12824,10981,7605,3539,16363,942685,275857,"12811,859","0,594","21,531",N
I Q 2018,PLN,432355,4925,7079,4463,2775,7700,963768,275336,"12811,859","0,348","21,491",N
II Q 2018,PLN,527407,-45345,-43778,-32887,4459,-40886,1022145,223031,"12811,859","-2,567","17,408",N
III Q 2018,PLN,664802,13306,7629,4814,3079,16385,1052264,227835,"12811,859","0,376","17,783",N
IV Q 2016,PLN,576217,1548,2752,5661,2514,4062,947297,251660,"12811,859","0,442","19,643",N
I Q 2017,PLN,344085,3944,341,333,1988,5932,841295,254989,"12811,859","0,026","19,903",N
II Q 2017,PLN,432235,10902,9049,6803,3316,14218,950882,261177,"12811,859","0,531","20,386",N
III Q 2017,PLN,505878,10191,10022,7821,2345,12536,997279,268264,"12811,859","0,610","20,939",N
IV Q 2015,PLN,421642,7245,4530,1692,3210,10455,1078767,278753,"12811,859","0,132","21,757",N
I Q 2016,PLN,367976,12397,10980,7234,2785,15182,1017023,304471,"12811,859","0,565","23,765",N
II Q 2016,PLN,446318,23374,24561,-18183,3257,26631,1094069,248538,"12811,859","-1,419","19,399",N
III Q 2016,PLN,425391,8822,5209,7079,2340,11162,1068022,256850,"12811,859","0,553","20,048",N
IV Q 2014,PLN,556455,10227,8420,12113,2959,13186,1051445,274339,"12761,925","0,949","21,497",N
I Q 2015,PLN,336236,8539,6069,5198,1855,10394,938461,283532,"12761,925","0,407","22,217",N
II Q 2015,PLN,492823,12097,11888,10109,3119,15216,1050039,285229,"12761,925","0,792","22,350",N
III Q 2015,PLN,487956,16365,14984,10847,2384,18749,1078880,295724,"12761,925","0,850","23,172",N
IV Q 2013,PLN,400518,11750,8615,7445,2297,14047,795930,255218,"12714,546","0,586","20,073",N
I Q 2014,PLN,283602,6140,3290,1303,1457,7597,801877,256735,"12714,546","0,102","20,192",N
II Q 2014,PLN,425487,10473,9986,6740,2632,13105,893604,256276,"12714,546","0,530","20,156",N
III Q 2014,PLN,428274,9608,7512,6998,1827,11435,951293,263305,"12714,546","0,550","20,709",N
IV Q 2012,PLN,418674,5871,6964,5156,2285,8156,819693,237652,"12677,956","0,407","18,745",N
I Q 2013,PLN,206433,2313,825,353,1310,3623,699993,238868,"12677,956","0,028","18,841",N
II Q 2013,PLN,319469,5847,4325,1998,2387,8234,686948,241412,"12677,956","0,158","19,042",N
III Q 2013,PLN,298684,12518,10072,7668,1672,14190,763214,248771,"12677,956","0,605","19,622",N
IV Q 2011,PLN,388178,8372,4357,3248,2281,10653,774762,220464,"12644,169","0,257","17,436",N
I Q 2012,PLN,234402,7500,4402,3206,1165,8665,741519,222798,"12644,169","0,254","17,621",N
II Q 2012,PLN,369010,6683,6411,4739,2504,9187,758548,228148,"12644,169","0,375","18,044",N
III Q 2012,PLN,362368,9359,5722,4122,1575,10934,890704,232058,"12677,956","0,325","18,304",N
IV Q 2010,PLN,266094,-19230,-19050,-15893,2399,-16831,623886,239199,"12602,711","-1,261","18,980",N
