kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2004,PLN,403593,65223,242151,27153,20063,27725,20842698,1755195,"849181,744","2,067","0,024",N
II Q 2004,PLN,295881,71068,407577,117035,91937,27248,0,0,"849181,744","0,000","0,108",N
III Q 2004,PLN,290873,68434,217771,24255,17242,25570,0,0,"849181,744","0,000","0,020",N
IV Q 2004,PLN,284338,75138,639700,180184,108302,260146,20148555,1986840,"849181,744","2,340","0,128",N
I Q 2003,PLN,375739,61722,234680,-22948,29963,40681,18731911,1761848,"849181,744","2,075","0,035",N
II Q 2003,PLN,347790,63819,264504,-5224,3885,27662,20435464,1734989,"849181,744","2,043","0,005",N
III Q 2003,PLN,357459,66323,210449,-8578,3058,26491,20828992,1731465,"849181,744","2,039","0,004",N
IV Q 2003,PLN,373858,71637,242918,-15506,3989,32337,20832592,1734906,"849181,744","2,043","0,005",N
I Q 2002,PLN,537445,69697,285526,-5009,47118,42038,19475177,1537129,"849181,744","1,810","0,055",N
II Q 2002,PLN,504834,69430,331452,6164,72582,39211,19237121,1586494,"849181,744","1,868","0,085",N
III Q 2002,PLN,463290,68702,333552,91135,127451,39341,19804713,1714876,"849181,744","2,019","0,150",N
IV Q 2002,PLN,426067,67394,283510,-127474,-63221,42785,18475116,1737572,"849181,744","2,046","-0,074",N
I Q 2001,PLN,673175,61148,256063,-51744,-62977,117528,19636512,1567228,"0,000",,,N
II Q 2001,PLN,708207,62715,223125,-15278,37890,56621,19738920,1342103,"0,000",,,N
III Q 2001,PLN,518753,63696,272383,106360,40847,117369,19636259,1382951,"0,000",,,N
IV Q 2001,PLN,662863,75833,322945,-10694,40979,36644,19926258,1470649,"0,000",,,N
I Q 2000,PLN,470314,68707,471782,198148,91576,106012,17020246,1705468,"0,000",,,N
II Q 2000,PLN,527799,62670,228242,47785,9778,110887,17784683,1704243,"0,000",,,N
III Q 2000,PLN,564969,62606,162078,-50820,-46130,114125,17541326,1665719,"0,000",,,N
IV Q 2000,PLN,590672,61834,77567,-234949,-37444,113456,18181217,1630234,"0,000",,,N
 Q 0000,PLN,504834,69430,331452,6164,72582,236267,19237121,1586494,"849181,744","0,085","1,868",N
I Q 1998,PLN,0,0,0,0,0,0,9945530,1066378,"0,000",,,N
III Q 1998,PLN,0,0,0,0,0,0,12669274,1169102,"0,000",,,N
III Q 1999,,0,0,0,0,0,0,16024578,1522939,"0,000",,,N
