kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,50969,9710,10594,8517,12977,22687,396390,343205,"5255,632","1,621","65,302",N
I Q 2023,PLN,43462,-1115,-371,-744,12481,11366,394842,342428,"5255,632","-0,142","65,154",N
II Q 2023,PLN,46686,4417,5618,5070,11325,15742,378519,322825,"5255,632","0,965","61,425",N
III Q 2023,PLN,50116,7342,7541,6001,10645,17987,388271,331307,"5255,632","1,142","63,038",N
IV Q 2021,PLN,65196,11904,11508,8810,11724,23628,400860,335434,"5255,632","1,676","63,824",N
I Q 2022,PLN,51628,-781,-959,-860,12357,11576,410809,334187,"5255,632","-0,164","63,586",N
II Q 2022,PLN,48864,2885,3050,2605,13564,16449,410080,337056,"5255,632","0,496","64,132",N
III Q 2022,PLN,49483,3495,5432,4193,13420,16915,392605,337369,"5255,632","0,798","64,192",N
IV Q 2020,PLN,45846,6185,5708,4284,10743,16928,390692,346477,"5255,632","0,815","65,925",N
I Q 2021,PLN,39839,1018,909,709,10737,11755,403799,349737,"5255,632","0,135","66,545",N
II Q 2021,PLN,45477,5221,5334,4043,10342,15563,369604,312571,"5255,632","0,769","59,474",N
III Q 2021,PLN,59339,13818,14117,11416,10863,24681,390827,327178,"5255,632","2,172","62,253",N
IV Q 2019,PLN,65068,20400,20337,16282,11123,31523,393172,344132,"5255,632","3,098","65,479",N
I Q 2020,PLN,48733,4962,4856,3950,10980,15942,395748,347275,"5255,632","0,752","66,077",N
II Q 2020,PLN,45089,5371,5458,4753,11549,16920,389849,337838,"5255,632","0,904","64,281",N
III Q 2020,PLN,50975,9041,8888,7202,11451,20492,391789,342556,"5255,632","1,370","65,179",N
IV Q 2018,PLN,58851,14804,15824,12725,9429,24233,368225,322850,"5255,632","2,421","61,429",N
I Q 2019,PLN,51567,9611,9931,7796,10513,20124,393630,331301,"5255,632","1,483","63,037",N
II Q 2019,PLN,56366,15398,15396,11828,10530,25928,361814,313290,"5255,632","2,251","59,610",N
III Q 2019,PLN,56365,13640,13422,10295,10950,24590,390075,329037,"5255,632","1,959","62,607",N
IV Q 2017,PLN,57963,16417,16254,13166,7928,24345,336196,295825,"5255,632","2,505","56,287",N
I Q 2018,PLN,49746,11251,11681,9314,7967,19218,348896,304507,"5255,632","1,772","57,939",N
II Q 2018,PLN,57471,13526,14425,11758,8556,22082,347185,297935,"5255,632","2,237","56,689",N
III Q 2018,PLN,57653,16236,16234,13200,9362,25598,358361,309417,"5255,632","2,512","58,873",N
IV Q 2016,PLN,46691,6138,6066,4575,12498,18636,335932,302465,"5255,632","0,870","57,551",N
I Q 2017,PLN,40486,1101,933,488,11823,12924,343795,302890,"5255,632","0,093","57,632",N
II Q 2017,PLN,49188,5190,5260,3976,12131,17321,330445,277604,"5255,632","0,757","52,820",N
III Q 2017,PLN,53658,8273,8507,6595,12514,20787,329123,283953,"5255,632","1,255","54,028",N
IV Q 2015,PLN,46696,5943,5351,3873,11887,17830,328893,289163,"5255,632","0,737","55,020",N
I Q 2016,PLN,39511,1259,848,431,11280,12539,337252,288864,"5255,632","0,082","54,963",N
II Q 2016,PLN,46486,3854,4787,3599,12222,16076,334379,293645,"5255,632","0,685","55,872",N
III Q 2016,PLN,47799,5358,5130,4287,12960,18318,334482,297106,"5255,632","0,816","56,531",N
IV Q 2014,PLN,48740,3981,3368,2560,14628,18609,332140,288154,"5255,632","0,487","54,828",N
I Q 2015,PLN,43025,1211,-175,-367,14985,16196,328579,285671,"5255,632","-0,070","54,355",N
II Q 2015,PLN,47204,471,642,529,13825,14296,327057,287126,"5255,632","0,101","54,632",N
III Q 2015,PLN,45485,1398,1472,1472,12273,13671,327697,286609,"5255,632","0,280","54,534",N
IV Q 2013,PLN,52327,567,-58,40,18470,19037,385254,299128,"5255,632","0,008","56,916",N
I Q 2014,PLN,48174,-6148,-6827,-6068,17737,11589,361885,288430,"5255,632","-1,155","54,880",N
II Q 2014,PLN,48526,-2021,-3001,-2255,19290,17269,359869,286096,"5255,632","-0,429","54,436",N
III Q 2014,PLN,47052,9,107,173,16548,16557,345247,286389,"5255,632","0,033","54,492",N
IV Q 2012,PLN,65811,7215,5950,4829,20599,27814,454534,310156,"5255,632","0,919","59,014",N
I Q 2013,PLN,46239,-3344,-4588,-3744,20378,17034,429588,306958,"5255,632","-0,712","58,406",N
