kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,34239,17436,15528,14443,149,17585,349493,254525,"11700,000","1,234","21,754",N
I Q 2023,PLN,25827,5822,3807,4115,166,5988,353976,258640,"11700,000","0,352","22,106",N
II Q 2023,PLN,35716,17959,15781,9181,164,18123,356010,264610,"11700,000","0,785","22,616",N
III Q 2023,PLN,24616,8245,6510,6992,173,8418,357567,271602,"11700,000","0,598","23,214",N
IV Q 2021,PLN,52041,37968,36411,12964,254,38222,362477,225840,"11680,000","1,110","19,336",N
I Q 2022,PLN,31885,5947,4476,4203,169,6116,357900,230043,"11700,000","0,359","19,662",N
II Q 2022,PLN,27065,11529,8072,7412,111,11640,352116,233943,"11700,000","0,634","19,995",N
III Q 2022,PLN,22636,7723,5712,6138,142,7865,345939,240082,"11700,000","0,525","20,520",N
IV Q 2020,PLN,19820,6209,3901,1039,184,6393,293702,191048,"11680,000","0,089","16,357",N
I Q 2021,PLN,22512,8222,7362,6778,195,8417,302614,197826,"11680,000","0,580","16,937",N
II Q 2021,PLN,24633,10668,8738,9235,192,10860,314711,205723,"11680,000","0,791","17,613",N
III Q 2021,PLN,26423,11527,9676,7027,188,11715,332160,212750,"11680,000","0,602","18,215",N
IV Q 2019,PLN,10328,2396,672,187,160,2556,291201,186698,"11680,000","0,016","15,984",N
I Q 2020,PLN,10015,1897,533,734,159,2056,294377,187432,"11680,000","0,063","16,047",N
II Q 2020,PLN,17655,2900,1219,1014,170,3070,287025,188446,"11680,000","0,087","16,134",N
III Q 2020,PLN,18025,5329,4025,2766,168,5497,291174,190009,"11680,000","0,237","16,268",N
IV Q 2018,PLN,13446,7419,6031,5708,113,7532,264595,177090,"11640,000","0,490","15,214",N
I Q 2019,PLN,10258,4564,3588,3434,120,4684,267959,180524,"11640,000","0,295","15,509",N
II Q 2019,PLN,13205,6355,4661,4599,139,6494,288421,181508,"11640,000","0,395","15,593",N
III Q 2019,PLN,13587,6219,4295,4677,160,6379,284470,186511,"11680,000","0,400","15,968",N
IV Q 2017,PLN,19142,7402,5740,5628,54,7456,266670,170303,"11591,938","0,486","14,692",N
I Q 2018,PLN,11185,5894,4877,4448,65,5959,270835,174751,"11591,938","0,384","15,075",N
II Q 2018,PLN,10793,4500,2915,3369,97,4597,261510,166611,"11591,938","0,291","14,373",N
III Q 2018,PLN,11823,5840,4584,4363,104,5944,258817,171382,"11640,000","0,375","14,724",N
IV Q 2016,PLN,19139,6625,5417,4978,53,6678,199040,138827,"11591,938","0,429","11,976",N
