kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,327053,63147,50856,32373,34537,97684,2010836,870031,"29284,372","1,105","29,710",N
I Q 2023,PLN,310455,38630,26118,14393,38556,77186,2092213,902018,"29291,058","0,491","30,795",N
II Q 2023,PLN,359561,58635,46343,31890,39683,98318,2148732,848521,"29295,898","1,089","28,964",N
III Q 2023,PLN,405295,109602,89971,70147,38393,147995,2067650,860350,"29298,814","2,394","29,365",N
IV Q 2021,PLN,250022,71008,78965,61703,22974,93982,1262947,728744,"29246,202","2,110","24,918",N
I Q 2022,PLN,213153,45499,54316,43405,23146,68645,1310615,772099,"29257,076","1,484","26,390",N
II Q 2022,PLN,266611,64537,61816,45825,24148,88685,1399413,779761,"29266,408","1,566","26,644",N
III Q 2022,PLN,270903,66410,64433,48928,24352,90762,1491614,829720,"29275,739","1,671","28,342",N
IV Q 2020,PLN,218461,54758,38653,39400,20490,75248,1243833,586658,"0,000",,,N
I Q 2021,PLN,178930,37359,35097,26473,20509,57868,1293309,615401,"29188,959","0,907","21,083",N
II Q 2021,PLN,218183,55895,53473,41120,20990,76885,1181346,613188,"29225,457","1,407","20,981",N
III Q 2021,PLN,225104,63325,64225,53406,22635,85960,1191362,667929,"29237,913","1,827","22,845",N
IV Q 2019,PLN,189659,43366,35987,26496,21751,65117,1145069,500881,"29011,826","0,913","17,265",N
I Q 2020,PLN,149808,18353,9875,6874,22215,40568,1158322,509062,"29056,923","0,237","17,519",N
II Q 2020,PLN,111019,12580,10788,7144,21191,33771,1153102,519689,"29084,370","0,246","17,868",N
III Q 2020,PLN,152998,36020,32083,25102,21387,57407,1189973,546074,"29114,984","0,862","18,756",N
IV Q 2018,PLN,173463,31882,28327,26508,15934,47816,1063446,457080,"28955,568","0,915","15,786",N
I Q 2019,PLN,156995,23717,19811,14088,19934,43651,1086059,472177,"28974,430","0,486","16,296",N
II Q 2019,PLN,178513,31958,15385,8003,20806,52764,1086055,452250,"28995,414","0,276","15,597",N
III Q 2019,PLN,183533,30904,27670,20411,21947,52851,1074100,473589,"29011,826","0,704","16,324",N
IV Q 2017,PLN,137568,26311,14782,8252,14179,40490,913657,400449,"28835,727","0,286","13,887",N
I Q 2018,PLN,117810,18549,12491,7138,14180,32729,900259,411020,"28835,727","0,248","14,254",N
II Q 2018,PLN,132244,27931,25016,18840,13947,41878,940068,403613,"28903,980","0,652","13,964",N
III Q 2018,PLN,143799,28909,27604,21436,15050,43959,891799,429874,"28941,256","0,741","14,853",N
IV Q 2016,PLN,122955,26840,-24854,23355,11587,38427,852196,392258,"28676,521","0,814","13,679",N
I Q 2017,PLN,103544,8722,4241,1554,12944,21666,851539,395463,"28698,624","0,054","13,780",N
II Q 2017,PLN,110884,21918,17665,12820,13507,35425,866724,378743,"28698,624","0,447","13,197",N
III Q 2017,PLN,113617,21678,17601,12699,13260,34938,841161,389578,"28809,752","0,441","13,522",N
IV Q 2015,PLN,102063,22942,2874,-1078,8432,31374,749879,341903,"28252,782","-0,038","12,102",N
I Q 2016,PLN,88449,14552,10560,7904,9844,24396,771364,349672,"28252,782","0,280","12,377",N
II Q 2016,PLN,100768,22273,16936,13437,10112,32385,801372,352600,"28252,782","0,476","12,480",N
III Q 2016,PLN,102972,17198,12758,9060,10834,28032,807899,366949,"28252,782","0,321","12,988",N
IV Q 2014,PLN,68965,10294,5440,3211,6172,16466,569820,234051,"0,000",,,N
I Q 2015,PLN,67499,10723,44,-790,7052,17775,566025,235516,"0,000",,,N
II Q 2015,PLN,77775,16348,13406,9917,7433,23781,665110,348142,"28252,782","0,351","12,322",N
III Q 2015,PLN,78246,13938,-924,-3717,7525,21463,671883,342258,"28252,782","-0,132","12,114",N
IV Q 2013,PLN,0,0,0,0,0,0,85215,70094,"0,000",,,N
I Q 2014,PLN,28829,-1898,-3497,-2864,3018,1120,551928,257294,"0,000",,,N
II Q 2014,PLN,50439,9509,3458,2862,5488,14997,0,0,"0,000",,,N
III Q 2014,PLN,52337,5949,1255,583,6097,12046,0,0,"0,000",,,N
IV Q 2012,PLN,0,0,0,0,0,0,75066,68476,"0,000",,,N
