kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
III Q 2020,PLN,95980,151,1453,1563,3109,3260,253485,106232,"12251,813","0,128","8,671",N
IV Q 2020,PLN,86274,6887,4402,2817,2795,9682,210447,84563,"12251,813","0,230","6,902",N
I Q 2021,PLN,84750,1945,1941,1549,3152,5097,252538,86118,"12251,813","0,126","7,029",N
II Q 2021,PLN,117650,3071,3906,3023,3119,6190,260671,89150,"12251,813","0,247","7,276",N
III Q 2019,PLN,95637,3901,2545,2034,2546,6447,180595,53674,"12251,813","0,166","4,381",N
IV Q 2019,PLN,63419,1391,1121,1357,2165,3556,172336,55039,"12251,813","0,111","4,492",N
I Q 2020,PLN,68892,1034,-18,-56,2809,3843,190745,54985,"12251,813","-0,005","4,488",N
II Q 2020,PLN,194796,66283,65714,52608,3128,69411,255165,104664,"12251,813","4,294","8,543",N
III Q 2018,PLN,79240,2046,2414,2155,1905,3951,163510,55998,"12251,813","0,176","4,571",N
IV Q 2018,PLN,63199,1404,544,521,2248,3652,151545,56028,"12251,813","0,043","4,573",N
I Q 2019,PLN,52193,264,-27,-30,2258,2522,159186,56007,"12251,813","-0,002","4,571",N
II Q 2019,PLN,85534,4998,4621,3702,2389,7387,182908,51651,"12251,813","0,302","4,216",N
III Q 2017,PLN,57130,1537,1217,930,1913,3450,143884,54194,"12251,813","0,076","4,423",N
IV Q 2017,PLN,50625,864,1614,1571,1950,2814,132848,53909,"12251,813","0,128","4,400",N
I Q 2018,PLN,54937,2094,1579,1312,2009,4103,145282,55205,"12251,813","0,107","4,506",N
II Q 2018,PLN,71895,2601,1491,1062,2009,4610,160314,53834,"12251,813","0,087","4,394",N
III Q 2016,PLN,44173,452,-84,-617,1513,1965,132990,56894,"12251,813","-0,050","4,644",N
IV Q 2016,PLN,31322,-4153,-5534,-3832,1960,-2193,122104,50671,"12251,813","-0,313","4,136",N
I Q 2017,PLN,39866,2115,1634,1266,1826,3941,132789,53660,"12251,813","0,103","4,380",N
II Q 2017,PLN,58119,2549,2164,1481,1929,4478,154821,53264,"12251,813","0,121","4,347",N
III Q 2015,PLN,53018,6085,5641,5056,1007,7092,114195,43166,"10653,751","0,475","4,052",N
IV Q 2015,PLN,29199,4221,3850,3373,1608,5829,107437,60625,"12251,813","0,275","4,948",N
I Q 2016,PLN,36399,2680,2346,1711,1186,3866,119355,62467,"12251,813","0,140","5,099",N
II Q 2016,PLN,56420,4790,4836,4187,1293,6083,135403,57457,"12251,813","0,342","4,690",N
IV Q 2013,PLN,0,0,0,0,0,0,88475,37102,"10653,751","0,000","3,483",N
IV Q 2014,PLN,38622,3067,2913,1470,857,3924,91838,38583,"10653,751","0,138","3,622",N
I Q 2015,PLN,32323,1899,1789,1300,896,2795,110344,45991,"10653,751","0,122","4,317",N
II Q 2015,PLN,56792,5931,5709,4443,946,6877,114093,44261,"10653,751","0,417","4,154",N
IV Q 2012,PLN,0,0,0,0,0,0,75897,32396,"10653,751","0,000","3,041",N
