kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,92814,6268,1218,943,907,7175,354967,266521,"30563,089","0,031","8,720",N
I Q 2023,PLN,67506,-218,826,286,2267,2049,329861,266787,"30563,089","0,009","8,729",N
II Q 2023,PLN,74888,6363,6288,4736,2783,9146,344738,271523,"30563,089","0,155","8,884",N
III Q 2023,PLN,72669,1993,3098,2556,2776,4769,332017,273995,"30563,089","0,084","8,965",N
IV Q 2021,PLN,83726,19092,17231,13941,4405,23497,336116,209354,"30563,089","0,456","6,850",N
I Q 2022,PLN,55223,70,-488,-652,2538,2608,335528,210799,"30563,089","-0,021","6,897",N
II Q 2022,PLN,73532,11683,55281,46237,1765,13448,358470,254919,"30563,089","1,513","8,341",N
III Q 2022,PLN,66162,10111,11164,10914,2722,12833,337207,265833,"30563,089","0,357","8,698",N
IV Q 2020,PLN,60043,-1058,-2354,-5000,3972,2914,309762,190950,"30563,089","-0,164","6,248",N
I Q 2021,PLN,42284,-5341,-6024,-6254,2704,-2637,291797,184697,"30563,089","-0,205","6,043",N
II Q 2021,PLN,49459,5002,9768,9906,2615,7617,322010,195132,"30563,089","0,324","6,385",N
III Q 2021,PLN,56131,-1128,-1391,692,1541,413,319377,195660,"30563,089","0,023","6,402",N
IV Q 2019,PLN,96352,15188,16938,14338,6382,21570,307707,225191,"30563,089","0,469","7,368",N
I Q 2020,PLN,53776,-6443,-8386,-7496,5223,-1220,291375,216166,"30563,089","-0,245","7,073",N
II Q 2020,PLN,39391,-11702,-11430,-10169,4843,-6859,301735,204562,"30563,089","-0,333","6,693",N
III Q 2020,PLN,56198,-8926,-8627,-7703,4992,-3934,287309,196986,"30563,089","-0,252","6,445",N
IV Q 2018,PLN,85916,15423,30756,13895,987,16410,262899,217949,"30563,089","0,455","7,131",N
I Q 2019,PLN,58282,-2168,-2213,-1731,5068,2900,271343,213385,"30563,089","-0,057","6,982",N
II Q 2019,PLN,64663,3182,3242,2838,5495,8677,292108,215985,"30563,089","0,093","7,067",N
III Q 2019,PLN,62905,-2951,-3766,-3127,4900,1949,288809,212105,"30563,089","-0,102","6,940",N
IV Q 2017,PLN,77781,15013,21126,17193,1141,16154,241876,203279,"30563,089","0,563","6,651",N
I Q 2018,PLN,48428,-1013,-676,-920,1088,75,229185,202114,"30563,089","-0,030","6,613",N
II Q 2018,PLN,61056,7645,8181,6093,1096,8741,242857,207219,"30563,089","0,199","6,780",N
III Q 2018,PLN,50895,-1321,-1706,-1747,1016,-305,234943,204666,"30563,089","-0,057","6,697",N
IV Q 2016,PLN,75296,12380,28042,24213,1369,13749,231679,188879,"30563,089","0,792","6,180",N
I Q 2017,PLN,53948,-1233,-629,-637,1206,-27,212014,186804,"30563,089","-0,021","6,112",N
II Q 2017,PLN,61517,6484,5457,4519,1109,7593,218383,189457,"30563,089","0,148","6,199",N
III Q 2017,PLN,54194,913,1011,653,1128,2041,220560,188227,"30563,089","0,021","6,159",N
IV Q 2015,PLN,75277,16204,15627,12619,1002,17206,194965,165767,"30563,089","0,413","5,424",N
I Q 2016,PLN,52610,4298,4043,3350,830,5128,186478,168215,"30563,089","0,110","5,504",N
II Q 2016,PLN,57359,7401,9052,8815,868,8269,201552,168151,"30563,089","0,288","5,502",N
III Q 2016,PLN,46508,-2498,-1125,-563,972,-1526,193428,167588,"30563,089","-0,018","5,483",N
IV Q 2014,PLN,61555,15932,17139,13897,868,16800,139369,119460,"30563,089","0,455","3,909",N
I Q 2015,PLN,43778,3411,3514,2860,791,4202,137992,122320,"30563,089","0,094","4,002",N
II Q 2015,PLN,51662,11171,12613,10220,920,12091,178910,132539,"30563,089","0,334","4,337",N
III Q 2015,PLN,42978,501,-969,20609,771,1272,169642,153149,"30563,089","0,674","5,011",N
IV Q 2013,PLN,49113,11384,11048,10813,878,12262,103613,89101,"30563,089","0,354","2,915",N
I Q 2014,PLN,35055,3380,3627,6091,691,4071,114627,95121,"30563,089","0,199","3,112",N
II Q 2014,PLN,41596,6337,6719,6415,854,7191,115977,101607,"30563,089","0,210","3,325",N
III Q 2014,PLN,36978,4049,4775,3956,804,4853,118956,105563,"30563,089","0,129","3,454",N
II Q 2009,PLN,45155,-41118,-65802,-65525,1591,-39527,125818,-19048,"13381,273","-4,897","-1,423",N
I Q 2013,PLN,30560,-504,1144,1113,572,68,0,0,"31010,073","0,036","0,000",N
II Q 2013,PLN,32203,4061,4431,4435,736,4797,0,0,"31010,073","0,143","0,000",N
III Q 2013,PLN,33642,2043,1140,1048,668,2711,0,0,"31010,073","0,034","0,000",N
II Q 2008,PLN,55104,4363,4024,3666,1460,5823,187890,97125,"13347,273","0,275","7,277",N
III Q 2008,PLN,68081,3388,2379,1714,1776,5164,0,0,"13347,273","0,128","0,000",N
IV Q 2008,PLN,75056,-26509,-37595,-35758,1967,-24542,199596,63266,"13347,273","-2,679","4,740",N
I Q 2009,PLN,58763,-15695,-16507,-16460,2021,-13674,196548,47275,"13381,273","-1,230","3,533",N
II Q 2007,PLN,30590,2264,7853,6279,698,2962,105787,84003,"13347,273","0,470","6,294",N
III Q 2007,PLN,37995,2821,2542,2105,895,3716,0,0,"13347,273","0,158","0,000",N
IV Q 2007,PLN,55940,8644,7865,6130,989,9633,142403,92201,"13347,273","0,459","6,908",N
I Q 2008,PLN,56888,2273,1751,1500,1330,3603,161355,93550,"13347,273","0,112","7,009",N
II Q 2006,PLN,22381,5329,5171,4159,326,5655,36022,20106,"0,000",,,N
III Q 2006,PLN,20812,1705,1277,1000,347,2052,0,0,"0,000",,,N
IV Q 2006,PLN,34562,8267,7842,6328,444,8711,55612,27446,"10847,270","0,583","2,530",N
I Q 2007,PLN,27104,1421,1868,1540,528,1949,98287,77716,"13347,273","0,115","5,823",N
 Q 0000,PLN,0,0,0,0,0,0,0,0,,,,N
I Q 2006,,13921,-137,-429,-342,300,163,33074,15947,"0,000",,,N
