kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,7353715,-311283,-824840,-743483,403306,92023,37434972,14874670,"529731,093","-1,404","28,080",N
I Q 2023,PLN,11305746,611492,362893,202213,404148,1015640,35325292,15038560,"529731,093","0,382","28,389",N
II Q 2023,PLN,10593124,112135,-486458,-346465,396112,508247,36091533,14585340,"529731,093","-0,654","27,533",N
III Q 2023,PLN,10982094,702644,899077,702690,425241,1127885,38281516,15244826,"529731,093","1,327","28,778",N
IV Q 2021,PLN,5941197,333414,543091,413772,395537,728951,34657143,14026324,"441442,578","0,937","31,774",N
I Q 2022,PLN,7241463,573305,658836,494982,379325,952630,36381100,14600693,"441442,578","1,121","33,075",N
II Q 2022,PLN,7462464,348440,396152,244073,392355,740795,35887569,15768366,"529731,093","0,461","29,767",N
III Q 2022,PLN,8018616,-32222,45238,49732,410005,377783,36774398,15791743,"529731,093","0,094","29,811",N
IV Q 2020,PLN,4722785,-2629568,-2693961,-2205995,408249,-2221319,29889863,12036815,"441442,578","-4,997","27,267",N
I Q 2021,PLN,5060023,553069,510274,388287,371171,924240,30965781,12464376,"441442,578","0,880","28,236",N
II Q 2021,PLN,4793793,356272,429191,316519,378410,734682,31026673,12820876,"441442,578","0,717","29,043",N
III Q 2021,PLN,5479576,730707,695160,572296,394168,1124875,33586878,13417090,"441442,578","1,296","30,394",N
IV Q 2019,PLN,4136953,312718,-405839,-468332,417016,729734,32843854,14455713,"441442,578","-1,061","32,747",N
I Q 2020,PLN,4587041,634498,555099,444597,381084,1015582,31895019,14820467,"441442,578","1,007","33,573",N
II Q 2020,PLN,4354816,-105540,-565436,-543815,389884,284344,31234646,14204746,"441442,578","-1,232","32,178",N
III Q 2020,PLN,4511863,394351,100749,36801,418846,813197,32126295,14249818,"441442,578","0,083","32,280",N
IV Q 2018,PLN,3288572,116838,104921,102622,373211,490049,29965625,14097005,"441442,578","0,232","31,934",N
I Q 2019,PLN,4007047,441340,372785,246154,361723,803063,30096052,14337891,"441442,578","0,558","32,480",N
II Q 2019,PLN,3579515,439555,369987,259634,382480,822035,32061109,14606079,"441442,578","0,588","33,087",N
III Q 2019,PLN,4072783,597967,534338,385749,387049,985016,32249814,14985733,"441442,578","0,874","33,947",N
