kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,80497,23926,23966,19535,15116,39042,296409,204109,"19821,404","0,986","10,297",N
I Q 2023,PLN,70746,17140,16913,13467,15014,32154,300250,217835,"19821,404","0,679","10,990",N
II Q 2023,PLN,74052,13384,13019,10305,14255,27639,313068,218377,"19821,404","0,520","11,017",N
III Q 2023,PLN,69941,12305,12608,8732,14258,26563,328254,230222,"19821,404","0,441","11,615",N
IV Q 2021,PLN,74665,22469,22490,18341,14722,37191,261814,168160,"19821,404","0,925","8,484",N
I Q 2022,PLN,66449,15084,14978,12709,14460,29544,280420,181005,"19821,404","0,641","9,132",N
II Q 2022,PLN,72887,11423,11290,8735,14375,25798,278517,179429,"19821,404","0,441","9,052",N
III Q 2022,PLN,64986,10305,9955,6687,13736,24041,270451,187451,"19821,404","0,337","9,457",N
IV Q 2020,PLN,59705,15011,14480,11819,13446,28457,230406,117084,"19821,404","0,596","5,907",N
I Q 2021,PLN,57394,8706,8502,6358,14346,23052,239821,125436,"19821,404","0,321","6,328",N
II Q 2021,PLN,61568,15868,15666,12983,14079,29947,236457,137025,"19821,404","0,655","6,913",N
III Q 2021,PLN,63535,12795,12674,10960,14286,27081,240488,148984,"19821,404","0,553","7,516",N
IV Q 2019,PLN,68686,8853,8191,6560,13447,22300,224889,89440,"19821,404","0,331","4,512",N
I Q 2020,PLN,49965,5910,5063,4201,13079,18989,235639,94154,"19821,404","0,212","4,750",N
II Q 2020,PLN,48738,6556,6047,5152,13522,20078,229514,97805,"19821,404","0,260","4,934",N
III Q 2020,PLN,53402,7635,7477,6070,13356,20991,234770,104201,"19821,404","0,306","5,257",N
IV Q 2018,PLN,46868,-1450,-2304,-2447,12182,10732,201493,77198,"19821,404","-0,123","3,895",N
I Q 2019,PLN,41630,5559,4804,3920,11524,17083,219490,83739,"19821,404","0,198","4,225",N
II Q 2019,PLN,47906,8605,7906,6511,12331,20936,214188,83182,"19821,404","0,328","4,197",N
