kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,CZK,76374000,36737000,36347000,28447000,9488000,46225000,1107380000,258886000,"537989,759","52,876","481,210",N
I Q 2023,CZK,92777000,24298000,24393000,10772000,9394000,33692000,943093000,285905000,"537989,759","20,023","531,432",N
II Q 2023,CZK,74266000,21020000,19678000,11458000,9481000,30501000,894730000,223440000,"537989,759","21,298","415,324",N
III Q 2023,CZK,76184000,21815000,19336000,7532000,10004000,31819000,789459000,233618000,"537989,759","14,000","434,242",N
IV Q 2021,CZK,71267000,2294000,2583000,3231000,10949000,13243000,1183081000,161098000,"537989,759","6,006","299,444",N
I Q 2022,CZK,70930000,36168000,33393000,26709000,8605000,44773000,1367773000,164986000,"537989,759","49,646","306,671",N
II Q 2022,CZK,53811000,8061000,8298000,6925000,8507000,16568000,1467923000,103765000,"537989,759","12,872","192,875",N
III Q 2022,CZK,79938000,20961000,21585000,18705000,10064000,31025000,1653964000,87830000,"537989,759","34,768","163,256",N
IV Q 2020,CZK,56896000,-10577000,-9564000,-7823000,7347000,-3230000,702458000,233871000,"537989,759","-14,541","434,713",N
I Q 2021,CZK,58214000,11235000,10419000,8404000,7715000,18950000,738067000,242722000,"537989,759","15,621","451,165",N
II Q 2021,CZK,48530000,-5091000,-6147000,-6971000,8150000,3059000,844245000,200576000,"537989,759","-12,957","372,825",N
III Q 2021,CZK,46811000,7660000,6571000,5127000,8924000,16584000,1226565000,179040000,"537989,759","9,530","332,794",N
IV Q 2019,CZK,56589000,4345000,1684000,935000,8698000,13043000,704574000,250761000,"537989,759","1,738","466,107",N
I Q 2020,CZK,56033000,18807000,17192000,13805000,8359000,27166000,783393000,268339000,"537989,759","25,660","498,781",N
II Q 2020,CZK,48189000,3153000,1057000,632000,8512000,11665000,699881000,246595000,"537989,759","1,175","458,364",N
III Q 2020,CZK,48404000,1202000,-779000,-1176000,8263000,9465000,672795000,244820000,"537989,759","-2,186","455,064",N
IV Q 2018,CZK,51492000,3040000,1955000,1336000,8194000,11234000,707443000,234721000,"537989,759","2,483","436,293",N
I Q 2019,CZK,50983000,13801000,12215000,9824000,7986000,21787000,675762000,251585000,"537989,759","18,261","467,639",N
II Q 2019,CZK,47014000,6040000,4161000,3529000,8275000,14315000,678804000,242984000,"537989,759","6,560","451,652",N
III Q 2019,CZK,47195000,2243000,351000,85000,8153000,10396000,671957000,243383000,"537989,759","0,158","452,393",N
IV Q 2017,CZK,54833000,6202000,3292000,2665000,7805000,14007000,623906000,250018000,"537989,759","4,954","464,726",N
I Q 2018,CZK,45596000,10399000,8903000,7121000,8071000,18470000,625839000,261207000,"537989,759","13,236","485,524",N
