kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,165957,4565,905,1123,3915,8480,471977,127902,"57911,485","0,019","2,209",N
I Q 2023,PLN,166569,6405,2485,2359,3764,10169,540878,130261,"57911,485","0,041","2,249",N
II Q 2023,PLN,142626,1104,-3156,-2764,3797,4901,493720,127497,"57911,485","-0,048","2,202",N
III Q 2023,PLN,177684,7698,2438,2136,3805,11503,492080,129633,"57911,485","0,037","2,238",N
IV Q 2021,PLN,133648,-4256,-7096,-6336,4016,-240,488586,118060,"57911,485","-0,109","2,039",N
I Q 2022,PLN,325695,12763,5473,5583,4004,16767,596772,123644,"57911,485","0,096","2,135",N
II Q 2022,PLN,189734,6831,2496,2507,3980,10811,544595,126150,"57911,485","0,043","2,178",N
III Q 2022,PLN,203579,7839,1075,756,3849,11688,515650,126906,"57911,485","0,013","2,191",N
IV Q 2020,PLN,142521,-1113,-4944,-5148,3828,2715,495488,111995,"57911,485","-0,089","1,934",N
I Q 2021,PLN,183273,8289,2817,2249,3970,12259,493625,114244,"57911,485","0,039","1,973",N
II Q 2021,PLN,160438,7902,7721,7505,3957,11859,429263,121748,"57911,485","0,130","2,102",N
III Q 2021,PLN,127368,6752,3128,2934,3990,10742,462364,124682,"57911,485","0,051","2,153",N
IV Q 2019,PLN,87693,-4860,-8871,-9294,3504,-1356,401935,121230,"57911,485","-0,160","2,093",N
I Q 2020,PLN,141373,1834,-1949,-2733,3530,5364,454347,118497,"57911,485","-0,047","2,046",N
II Q 2020,PLN,145903,4400,2802,2460,3631,8031,416755,120959,"57911,485","0,042","2,089",N
III Q 2020,PLN,121566,-171,-2962,-3455,3918,3747,427846,117502,"57911,485","-0,060","2,029",N
IV Q 2018,PLN,100817,-1475,-4959,-5365,3339,1864,327177,128762,"57911,485","-0,093","2,223",N
I Q 2019,PLN,107375,417,-2610,-2958,3508,3925,386767,125804,"57911,485","-0,051","2,172",N
II Q 2019,PLN,123661,6294,3159,3163,3202,9496,384284,128883,"57911,485","0,055","2,226",N
III Q 2019,PLN,130697,3638,2079,1683,3328,6966,397257,130566,"57911,485","0,029","2,255",N
IV Q 2017,PLN,66030,-16086,-16853,-16669,3235,-12851,257734,1557,"24543,252","-0,679","0,063",N
I Q 2018,PLN,81806,4857,4271,3613,3226,8083,284102,129671,"57911,485","0,062","2,239",N
II Q 2018,PLN,80949,1829,-419,-888,3385,5214,326055,131025,"57911,485","-0,015","2,263",N
III Q 2018,PLN,89599,106,-3068,-2893,3385,3491,327580,134188,"57911,485","-0,050","2,317",N
IV Q 2016,PLN,71590,-3848,-4720,-4356,3340,-508,264512,48502,"24543,252","-0,177","1,976",N
I Q 2017,PLN,73248,3115,2098,1458,3330,6445,271995,49959,"24543,252","0,059","2,036",N
II Q 2017,PLN,95482,-24223,-25868,-22302,3261,-20962,262137,27620,"24543,252","-0,909","1,125",N
III Q 2017,PLN,70997,-6531,-8301,-9344,3261,-3270,280273,18276,"24543,252","-0,381","0,745",N
IV Q 2015,PLN,57173,-54839,-57065,-49076,3071,-51768,262718,47993,"24543,252","-2,000","1,955",N
I Q 2016,PLN,60131,436,4,-1620,3130,3566,277740,46373,"24543,252","-0,066","1,889",N
II Q 2016,PLN,88677,4860,3316,4209,3291,8151,272772,50557,"24543,252","0,171","2,060",N
III Q 2016,PLN,88436,4957,3273,2547,3408,8365,276420,53104,"24543,252","0,104","2,164",N
IV Q 2014,PLN,130289,142,-2135,-396,2825,2967,327295,97731,"24543,252","-0,016","3,982",N
I Q 2015,PLN,106968,412,-19,-714,2920,3332,358057,96403,"24543,252","-0,029","3,928",N
II Q 2015,PLN,79069,2015,-251,1044,2936,4951,352201,97527,"24543,252","0,043","3,974",N
III Q 2015,PLN,68164,442,-775,-912,3081,3523,330930,96615,"24543,252","-0,037","3,937",N
IV Q 2013,PLN,89626,-2660,-4609,-8531,2973,313,317273,101255,"24543,252","-0,348","4,126",N
I Q 2014,PLN,81553,1871,773,488,2734,4605,313272,101743,"24543,252","0,020","4,145",N
II Q 2014,PLN,115256,917,-551,-944,2754,3671,345533,100772,"24543,252","-0,038","4,106",N
III Q 2014,PLN,112889,1098,-449,-697,2752,3850,349918,100075,"24543,252","-0,028","4,077",N
IV Q 2012,PLN,123497,4703,2152,1598,2890,7593,382444,155112,"24543,252","0,065","6,320",N
I Q 2013,PLN,79678,-2251,-3806,-4280,2980,729,431233,154191,"24543,252","-0,174","6,282",N
II Q 2013,PLN,90488,-42222,-44714,-42621,2973,-39249,362817,108211,"24543,252","-1,737","4,409",N
III Q 2013,PLN,76744,5590,3520,1520,3024,8614,319698,109731,"24543,252","0,062","4,471",N
IV Q 2011,PLN,109086,10399,6064,5067,2726,13125,446813,162114,"24543,252","0,206","6,605",N
I Q 2012,PLN,164843,6828,3892,3660,2737,9565,444274,160075,"24543,252","0,149","6,522",N
II Q 2012,PLN,94156,455,-1918,-1615,2740,3195,427130,154503,"24543,252","-0,066","6,295",N
III Q 2012,PLN,114104,3994,-168,-735,2856,6850,391768,153424,"24543,252","-0,030","6,251",N
IV Q 2010,PLN,84021,-6221,-12953,-5465,3229,-2992,339122,160902,"24543,252","-0,223","6,556",N
I Q 2011,PLN,94621,6378,4865,4013,2741,9119,362132,164916,"24543,252","0,164","6,719",N
II Q 2011,PLN,79734,-899,-306,-311,2734,1835,349900,164605,"24543,252","-0,013","6,707",N
III Q 2011,PLN,80132,-3509,-5308,-4823,2732,-777,0,0,"24543,252","-0,197","0,000",N
IV Q 2009,PLN,60641,1916,803,606,3212,5128,303207,166355,"24543,252","0,025","6,778",N
I Q 2010,PLN,51287,-2062,-2856,-3852,3221,1159,310678,171736,"24543,252","-0,157","6,997",N
II Q 2010,PLN,71974,-3053,-4070,-3751,3193,140,326964,167985,"24543,252","-0,153","6,844",N
III Q 2010,PLN,66809,-2262,3455,3168,3216,954,0,0,"24543,252","0,129","0,000",N
IV Q 2008,PLN,75548,4605,6056,786,2684,7289,340529,163413,"24543,252","0,032","6,658",N
I Q 2009,PLN,76520,6720,-17690,-16393,2820,9540,348040,147020,"24543,252","-0,668","5,990",N
II Q 2009,PLN,81225,-4056,18742,18684,3269,-787,323539,164008,"24543,252","0,761","6,682",N
III Q 2009,PLN,77264,9390,8363,5948,3204,12594,0,0,"24543,252","0,242","0,000",N
IV Q 2007,PLN,72195,4559,3833,1893,2351,6910,299265,114912,"12271,626","0,154","9,364",N
I Q 2008,PLN,73988,1534,2333,1228,2526,4060,301487,154059,"24543,252","0,050","6,277",N
II Q 2008,PLN,87215,3570,3102,2218,2613,6183,307522,156304,"24543,252","0,090","6,369",N
III Q 2008,PLN,97769,6286,7591,6341,2685,8971,0,0,"24543,252","0,258","0,000",N
IV Q 2006,PLN,63651,3583,1843,1850,2261,5844,246811,102907,"12271,626","0,151","8,386",N
I Q 2007,PLN,66539,1158,1566,1339,2256,3414,255537,104246,"12271,626","0,109","8,495",N
II Q 2007,PLN,78907,5076,4871,4093,2245,7321,260322,108340,"12271,626","0,334","8,828",N
III Q 2007,PLN,81359,4624,4765,4679,2353,6977,0,0,"12271,626","0,381","0,000",N
IV Q 2005,PLN,37967,1561,544,464,2284,3845,221960,89877,"12271,626","0,038","7,324",N
I Q 2006,PLN,40779,-527,64,64,2279,1752,212047,89941,"12271,626","0,005","7,329",N
