kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
III Q 2021,PLN,441,-927,-920,-1009,12,-915,25958,23630,"27530,111","-0,037","0,858",N
IV Q 2021,PLN,387,-1409,-1514,-1488,12,-1397,24636,22142,"27530,111","-0,054","0,804",N
I Q 2022,PLN,348,-859,-912,-910,11,-848,33346,21232,"27530,111","-0,033","0,771",N
II Q 2022,PLN,344,-866,14360,14359,17,-849,17999,16003,"27530,111","0,522","0,581",N
III Q 2020,PLN,502,-2063,-2056,-2051,18,-2045,31562,27761,"27530,111","-0,075","1,008",N
IV Q 2020,PLN,308,-1304,-1300,-1516,17,-1287,29969,26245,"27530,111","-0,055","0,953",N
I Q 2021,PLN,345,-895,-1077,-1149,19,-876,29087,25096,"27530,111","-0,042","0,912",N
II Q 2021,PLN,335,-626,-514,-457,10,-616,27923,24639,"27530,111","-0,017","0,895",N
III Q 2019,PLN,8527,34,167,-1425,28,62,39020,33260,"33646,319","-0,042","0,989",N
IV Q 2019,PLN,4252,-1477,-1490,-1492,20,-1457,35146,31768,"33646,319","-0,044","0,944",N
I Q 2020,PLN,3159,-872,-865,-875,23,-849,34030,30893,"33646,319","-0,026","0,918",N
II Q 2020,PLN,353,-1134,-1078,-1081,23,-1111,32941,29812,"27530,111","-0,039","1,083",N
III Q 2018,PLN,82482,-16876,-18474,-24394,67,-16809,187016,46237,"40985,768","-0,595","1,128",N
IV Q 2018,PLN,41013,5168,4893,4351,135,5303,151018,50588,"33646,319","0,129","1,504",N
I Q 2019,PLN,31393,3784,3797,877,59,3843,117545,51465,"33646,319","0,026","1,530",N
II Q 2019,PLN,34453,3366,4583,3220,64,3430,61698,34685,"33646,319","0,096","1,031",N
III Q 2017,PLN,10137,-9746,-11854,-10070,129,-9617,534899,289183,"91302,638","-0,110","3,167",N
IV Q 2017,PLN,55552,-7269,-14106,-6778,97,-7172,439835,185021,"91302,638","-0,074","2,026",N
I Q 2018,PLN,9860,-10984,-28850,-28505,68,-10916,344949,122249,"61172,768","-0,466","1,998",N
II Q 2018,PLN,7670,-1902,-2181,-1601,66,-1836,326281,120648,"61172,768","-0,026","1,972",N
III Q 2016,PLN,6304,-658,-3450,-3680,112,-546,523343,332999,"111333,650","-0,033","2,991",N
IV Q 2016,PLN,5068,-1370,-1285,-1789,141,-1229,530541,328971,"111333,650","-0,016","2,955",N
I Q 2017,PLN,23135,5817,3999,8734,131,5948,572939,339622,"111333,650","0,078","3,050",N
II Q 2017,PLN,50181,6081,6000,4178,118,6199,507350,300164,"111333,650","0,038","2,696",N
III Q 2015,PLN,13753,183,2953,3874,169,352,458857,317088,"0,000",,,N
IV Q 2015,PLN,6320,3126,2591,3460,189,3315,465646,317606,"111333,650","0,031","2,853",N
I Q 2016,PLN,4488,-893,15361,15165,115,-778,472930,331921,"111333,650","0,136","2,981",N
