kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2018,PLN,40910,913,-356,-487,366,1279,82812,42429,"9230,079","-0,053","4,597",N
I Q 2019,PLN,28013,-1835,-1985,-2207,534,-1301,83982,40222,"9230,079","-0,239","4,358",N
II Q 2019,PLN,33011,-1755,-1977,-2048,529,-1226,78572,33362,"9230,079","-0,222","3,614",N
III Q 2019,PLN,31180,-2102,-2345,-1399,520,-1582,88283,31963,"9230,079","-0,152","3,463",N
IV Q 2017,PLN,25725,-122,-336,-441,520,398,74774,46911,"9230,079","-0,048","5,082",N
I Q 2018,PLN,29945,-715,-886,-1087,548,-167,88002,45824,"9230,079","-0,118","4,965",N
II Q 2018,PLN,27400,-1524,-1641,-1326,549,-975,76517,44963,"9230,079","-0,144","4,871",N
III Q 2018,PLN,34574,-2125,-2323,-2038,561,-1564,85508,42915,"9230,079","-0,221","4,649",N
IV Q 2016,PLN,25483,66,-78,-2200,544,610,85430,54112,"9230,079","-0,238","5,863",N
I Q 2017,PLN,11569,-1710,-1820,-1746,529,-1181,70710,52365,"9230,079","-0,189","5,673",N
II Q 2017,PLN,15994,-2580,-2723,-3974,521,-2059,70671,48392,"9230,079","-0,431","5,243",N
III Q 2017,PLN,24589,-900,-1017,-1040,507,-393,79471,47352,"9230,079","-0,113","5,130",N
IV Q 2015,PLN,56569,3498,3320,2585,597,4095,103760,60994,"9230,079","0,280","6,608",N
I Q 2016,PLN,30819,-156,-514,-461,598,442,95796,60532,"9230,079","-0,050","6,558",N
II Q 2016,PLN,36430,-586,-715,-606,569,-17,96555,59465,"9230,079","-0,066","6,443",N
III Q 2016,PLN,22906,-3716,-3871,-3153,553,-3163,92438,56311,"9230,079","-0,342","6,101",N
IV Q 2014,PLN,42146,-750,-839,-747,656,-94,106594,60380,"9230,079","-0,081","6,542",N
I Q 2015,PLN,20189,-2455,-2382,-1981,638,-1817,83372,58399,"9230,079","-0,215","6,327",N
II Q 2015,PLN,27137,93,118,-65,650,743,89842,57594,"9230,079","-0,007","6,240",N
III Q 2015,PLN,40525,1007,924,814,667,1674,95039,58409,"9230,079","0,088","6,328",N
IV Q 2013,PLN,36842,1847,1816,1335,681,2528,106943,61216,"9230,079","0,145","6,632",N
I Q 2014,PLN,20117,758,742,597,682,1440,91885,61412,"9230,079","0,065","6,653",N
II Q 2014,PLN,34975,1105,1053,693,678,1783,108705,60629,"9230,079","0,075","6,569",N
III Q 2014,PLN,23272,843,749,498,654,1497,95604,61127,"9230,079","0,054","6,623",N
IV Q 2012,PLN,33124,-5861,-6030,-4918,713,-5148,108599,59571,"9230,079","-0,533","6,454",N
I Q 2013,PLN,20077,218,182,142,711,929,91131,59500,"9230,079","0,015","6,446",N
II Q 2013,PLN,23510,24,161,116,702,726,92346,59616,"9230,079","0,013","6,459",N
III Q 2013,PLN,26518,538,512,265,692,1230,92525,59881,"9230,079","0,029","6,488",N
IV Q 2011,PLN,60874,2721,2248,1782,728,3449,149735,71652,"9230,079","0,193","7,763",N
I Q 2012,PLN,41154,1138,727,574,738,1876,151121,72226,"9230,079","0,062","7,825",N
II Q 2012,PLN,27619,-5144,-5603,-4668,725,-4419,126647,67558,"9230,079","-0,506","7,319",N
III Q 2012,PLN,27452,-3459,-3799,-3069,729,-2730,102974,64489,"9230,079","-0,332","6,987",N
IV Q 2010,PLN,58623,5377,5329,4161,615,5992,140483,68659,"9160,079","0,454","7,495",N
I Q 2011,PLN,34541,3284,3206,2317,678,3962,124967,71059,"9160,079","0,253","7,757",N
II Q 2011,PLN,32821,1919,1740,1618,699,2618,113718,70901,"9230,079","0,175","7,682",N
III Q 2011,PLN,26701,-837,-1294,-1045,722,-115,0,0,"9230,079","-0,113","0,000",N
IV Q 2009,PLN,39798,1959,2305,2411,577,2536,135222,53403,"9090,079","0,265","5,875",N
I Q 2010,PLN,33127,3336,3364,2365,642,3978,120489,55917,"9090,079","0,260","6,151",N
II Q 2010,PLN,46977,4441,4453,3466,573,5014,140877,59452,"9090,079","0,381","6,540",N
III Q 2010,PLN,62094,6385,6250,4826,580,6965,0,0,"9160,079","0,527","0,000",N
IV Q 2008,PLN,38225,3045,678,428,704,3749,94412,42043,"0,000",,,N
I Q 2009,PLN,27318,3791,3403,2174,538,4329,84563,43727,"0,000",,,N
II Q 2009,PLN,35481,3228,3539,2479,544,3772,96282,46604,"0,000",,,N
III Q 2009,PLN,34553,4082,4157,2911,561,4643,0,0,"0,000",,,N
IV Q 2007,PLN,25129,2459,2531,2067,0,2459,34797,12727,"0,000",,,N
I Q 2008,PLN,18894,2325,2228,1720,576,2901,31717,14522,"0,000",,,N
II Q 2008,PLN,28855,3711,3417,2384,745,4456,49773,16974,"0,000",,,N
III Q 2008,PLN,28173,4684,4624,3760,605,5289,0,0,"0,000",,,N
IV Q 2005,PLN,0,0,0,0,0,0,15276,8413,"0,000",,,N
IV Q 2006,PLN,0,0,0,0,0,0,25653,10389,"0,000",,,N
