kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,3659519,218299,213296,173125,6116,224415,1665277,704074,"8197,818","21,118","85,886",N
I Q 2023,PLN,3272244,109027,104270,81830,5570,114597,1928043,785887,"8197,818","9,982","95,865",N
II Q 2023,PLN,3228079,63841,43430,31872,18360,82201,2394569,705581,"8197,818","3,888","86,069",N
III Q 2023,PLN,3387643,-9645,-25744,-22231,21303,11658,2729671,683352,"8197,818","-2,712","83,358",N
IV Q 2021,PLN,2839813,33076,30140,25281,3046,36122,1231288,326149,"8197,818","3,084","39,785",N
I Q 2022,PLN,2325031,144156,140264,114742,3132,147288,2133255,440861,"8197,818","13,997","53,778",N
II Q 2022,PLN,3587288,64566,59339,44998,3568,68134,2176666,486104,"8197,818","5,489","59,297",N
III Q 2022,PLN,3797526,58353,51325,41090,3669,62022,1683548,527052,"8197,818","5,012","64,292",N
IV Q 2020,PLN,1250051,34264,32470,26300,2783,37047,790335,265980,"8197,818","3,208","32,445",N
I Q 2021,PLN,1579142,39375,38030,30088,3209,42584,1067700,296232,"8197,818","3,670","36,135",N
II Q 2021,PLN,1685840,23645,22126,16861,3455,27100,1144220,296765,"8197,818","2,057","36,200",N
III Q 2021,PLN,2088218,8314,6057,4022,2975,11289,1311274,300917,"8197,818","0,491","36,707",N
IV Q 2019,PLN,1326624,27211,13759,11931,1755,28966,687120,246936,"8197,818","1,455","30,122",N
I Q 2020,PLN,1182032,-11382,-12805,-10616,1518,-9864,762430,236268,"8197,818","-1,295","28,821",N
II Q 2020,PLN,1045532,24406,23085,18561,1995,26401,715397,238726,"8197,818","2,264","29,121",N
III Q 2020,PLN,1341873,1967,982,911,2729,4696,698827,239637,"8197,818","0,111","29,232",N
IV Q 2018,PLN,997466,-1118,-3063,-2082,1334,216,603285,187476,"8197,818","-0,254","22,869",N
I Q 2019,PLN,875309,18422,20164,16222,940,19362,648860,203698,"8197,818","1,979","24,848",N
II Q 2019,PLN,1001917,8418,10454,8294,2141,10559,677019,212000,"8197,818","1,012","25,861",N
III Q 2019,PLN,1261093,29456,30334,23960,1606,31062,803713,236075,"8197,818","2,923","28,797",N
IV Q 2017,PLN,805709,-2232,-4484,-2582,1317,-915,618520,201302,"8197,818","-0,315","24,556",N
I Q 2018,PLN,679878,-5486,-2429,-1704,1375,-4111,621238,199598,"8197,818","-0,208","24,348",N
II Q 2018,PLN,843821,-5531,-7893,-7785,1403,-4128,690518,177877,"8197,818","-0,950","21,698",N
III Q 2018,PLN,846297,12862,13164,11681,1421,14283,643773,189558,"8197,818","1,425","23,123",N
IV Q 2016,PLN,1005541,13391,12259,9865,1045,14436,580291,85588,"5831,797","1,692","14,676",N
I Q 2017,PLN,661680,11100,10033,8211,1120,12220,554997,188435,"8031,797","1,022","23,461",N
II Q 2017,PLN,758242,6459,5081,4405,1180,7639,533661,181399,"8031,797","0,548","22,585",N
III Q 2017,PLN,779371,14569,13370,10671,1256,15825,517220,192070,"8031,797","1,329","23,914",N
IV Q 2015,PLN,444033,5795,5029,4215,601,6396,216201,52668,"5831,797","0,723","9,031",N
I Q 2016,PLN,378331,10326,9903,7837,670,10996,361381,60505,"5831,797","1,344","10,375",N
II Q 2016,PLN,474814,5211,4317,2978,913,6124,371354,59066,"5831,797","0,511","10,128",N
III Q 2016,PLN,672994,12949,11998,10165,995,13944,406731,69231,"5831,797","1,743","11,871",N
IV Q 2014,PLN,226884,1917,1430,1029,512,2429,120600,41444,"5831,797","0,176","7,107",N
I Q 2015,PLN,281813,3704,3363,2095,558,4262,225505,43540,"5831,797","0,359","7,466",N
II Q 2015,PLN,335859,3234,2701,1851,571,3805,186178,43975,"5831,797","0,317","7,541",N
III Q 2015,PLN,306543,4336,3913,4491,599,4935,211727,48453,"5831,797","0,770","8,308",N
IV Q 2013,PLN,82162,290,254,440,285,575,36418,14505,"3203,797","0,137","4,528",N
I Q 2014,PLN,82610,238,226,161,322,560,39991,14667,"3203,797","0,050","4,578",N
II Q 2014,PLN,176654,4425,2395,2012,346,4771,115259,16358,"3203,797","0,628","5,106",N
III Q 2014,PLN,190532,816,1375,1038,0,816,158403,17396,"3203,797","0,324","5,430",N
III Q 2013,PLN,67450,139,-290,-289,249,388,31859,14210,"3203,797","-0,090","4,435",N
