kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2022,PLN,24972,2034,-1238,-1830,2244,4278,121861,81293,"19309,260","-0,095","4,210",N
I Q 2023,PLN,27405,7181,8064,6897,2785,9966,130184,88136,"19309,260","0,357","4,564",N
II Q 2023,PLN,23206,2256,759,736,3406,5662,123699,88783,"19309,260","0,038","4,598",N
III Q 2023,PLN,26629,3712,5234,3982,4505,8217,133693,92899,"19309,260","0,206","4,811",N
IV Q 2021,PLN,18471,4930,6238,3051,2875,7805,86170,54942,"17672,990","0,173","3,109",N
I Q 2022,PLN,17989,5692,6082,5107,2838,8530,100013,69542,"17672,990","0,289","3,935",N
II Q 2022,PLN,17514,2573,3635,3721,1680,4253,102002,73431,"19309,260","0,193","3,803",N
III Q 2022,PLN,24320,8036,11449,9471,3667,11703,112145,83083,"19309,260","0,491","4,303",N
IV Q 2020,PLN,14217,2693,2207,2304,2569,5262,84025,34692,"17672,990","0,130","1,963",N
I Q 2021,PLN,13281,5665,6109,5979,2942,8607,86067,40706,"17672,990","0,338","2,303",N
II Q 2021,PLN,17360,8153,8396,8220,2916,11069,86841,48892,"17672,990","0,465","2,766",N
III Q 2021,PLN,13657,4038,4018,3703,2882,6920,84785,53555,"17672,990","0,210","3,030",N
IV Q 2019,PLN,8888,77,-216,-1167,334,411,61163,27565,"17672,990","-0,066","1,560",N
I Q 2020,PLN,8608,2496,2433,2331,1162,3658,63786,29968,"17672,990","0,132","1,696",N
II Q 2020,PLN,11978,3392,6218,5893,1547,4939,68124,35779,"17672,990","0,333","2,024",N
III Q 2020,PLN,12501,757,621,494,1948,2705,79340,36193,"17672,990","0,028","2,048",N
IV Q 2018,PLN,6523,665,690,193,226,891,45176,24344,"17672,990","0,011","1,377",N
I Q 2019,PLN,5851,1268,1290,1056,246,1514,50317,26348,"17672,990","0,060","1,491",N
II Q 2019,PLN,4935,125,73,92,256,381,50448,25492,"17672,990","0,005","1,442",N
III Q 2019,PLN,9210,3239,3149,3123,259,3498,55418,28615,"17672,990","0,177","1,619",N
IV Q 2017,PLN,1588,-5211,-5611,-4538,68,-5143,33458,20716,"17672,990","-0,257","1,172",N
I Q 2018,PLN,4645,958,949,749,109,1067,39386,26027,"17672,990","0,042","1,473",N
II Q 2018,PLN,7459,1000,1036,683,119,1119,38779,22148,"17672,990","0,039","1,253",N
III Q 2018,PLN,6014,2086,2087,2002,112,2198,40637,24151,"17672,990","0,113","1,367",N
IV Q 2016,PLN,4876,1586,2549,2219,257,1843,31831,24102,"17672,990","0,126","1,364",N
I Q 2017,PLN,3356,617,630,601,239,856,33523,23795,"17672,990","0,034","1,346",N
II Q 2017,PLN,5190,747,488,366,232,979,33296,25069,"17672,990","0,021","1,418",N
III Q 2017,PLN,4238,1383,1373,1045,186,1569,35078,26114,"17672,990","0,059","1,478",N
IV Q 2015,PLN,5825,6084,4035,3263,136,6220,22850,16395,"17672,990","0,185","0,928",N
I Q 2016,PLN,2993,378,463,374,188,566,24175,15615,"17672,990","0,021","0,884",N
II Q 2016,PLN,4157,2140,3904,3165,189,2329,27340,20028,"17672,990","0,179","1,133",N
III Q 2016,PLN,4661,2417,2414,1950,203,2620,30064,21833,"17672,990","0,110","1,235",N
IV Q 2014,PLN,1431,255,290,214,187,442,10685,3278,"13307,890","0,016","0,246",N
I Q 2015,PLN,1121,-51,-220,-222,155,104,21436,14645,"17672,990","-0,013","0,829",N
II Q 2015,PLN,2391,242,195,180,307,549,20248,13035,"17672,990","0,010","0,738",N
III Q 2015,PLN,2546,981,905,758,205,1186,19441,13416,"17672,990","0,043","0,759",N
IV Q 2013,PLN,1081,-36,-91,-87,202,166,7373,3880,"13307,890","-0,007","0,292",N
I Q 2014,PLN,1537,708,583,505,118,826,11004,6279,"13307,890","0,038","0,472",N
II Q 2014,PLN,1116,-111,-297,-294,119,8,8790,4096,"13307,890","-0,022","0,308",N
III Q 2014,PLN,2546,981,905,758,205,1186,10962,4854,"13307,890","0,057","0,365",N
IV Q 2012,PLN,847,184,172,196,82,266,7384,5840,"13307,890","0,015","0,439",N
I Q 2013,PLN,778,-6,-8,27,131,125,7372,5867,"13307,890","0,002","0,441",N
II Q 2013,PLN,156,0,50,50,0,0,6407,5882,"13307,890","0,004","0,442",N
III Q 2013,PLN,1984,59,-96,-49,0,59,8965,6025,"13307,890","-0,004","0,453",N
IV Q 2011,PLN,0,0,0,0,0,0,6432,5990,"13307,890","0,000","0,450",N
III Q 2012,PLN,0,0,0,0,0,0,6141,5638,"13307,890","0,000","0,424",N
