kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
II Q 2022,PLN,74597,1359,1616,-1825,1406,2765,126546,43186,"4269,520","-0,427","10,115",N
III Q 2022,PLN,78771,1937,873,1569,1429,3366,116263,41847,"4269,520","0,367","9,801",N
IV Q 2022,PLN,80877,-8522,-11786,-9273,1912,-6610,111839,44109,"4269,520","-2,172","10,331",N
I Q 2023,PLN,82034,2744,1912,1091,1199,3943,121470,45037,"4269,520","0,256","10,548",N
II Q 2021,PLN,79657,3225,4124,4218,1882,5107,116521,49026,"4269,520","0,988","11,483",N
III Q 2021,PLN,63555,2792,2817,2133,1601,4393,118238,51159,"4269,520","0,500","11,982",N
IV Q 2021,PLN,84107,-1958,-2873,-2897,1712,-246,114858,48261,"4269,520","-0,679","11,304",N
I Q 2022,PLN,80296,5254,5229,4714,1363,6617,124674,52976,"4269,520","1,104","12,408",N
II Q 2020,PLN,45186,-1871,-2291,-2493,1408,-463,116976,47271,"4269,520","-0,584","11,072",N
III Q 2020,PLN,51786,-1126,-1345,-1402,1494,368,110929,45868,"4269,520","-0,328","10,743",N
IV Q 2020,PLN,50834,-1760,-2763,-2255,1448,-312,103210,43614,"4269,520","-0,528","10,215",N
I Q 2021,PLN,64912,1843,1782,1193,1900,3743,116405,44808,"4269,520","0,279","10,495",N
II Q 2019,PLN,52078,1364,924,691,1546,2910,121865,49429,"4269,520","0,162","11,577",N
III Q 2019,PLN,49509,1192,813,613,1516,2708,127587,50042,"4269,520","0,144","11,721",N
IV Q 2019,PLN,40732,2018,1590,994,1467,3485,128600,50362,"4269,520","0,233","11,796",N
I Q 2020,PLN,46726,548,274,-598,1459,2007,120902,49764,"4269,520","-0,140","11,656",N
II Q 2018,PLN,42483,1341,613,385,1674,3015,116134,46869,"4269,520","0,090","10,978",N
III Q 2018,PLN,41258,922,630,429,1637,2559,116210,47297,"4269,520","0,100","11,078",N
IV Q 2018,PLN,50220,1871,1468,1303,1650,3521,121728,48601,"4269,520","0,305","11,383",N
I Q 2019,PLN,47955,804,467,360,1610,2414,124958,48887,"4269,520","0,084","11,450",N
II Q 2017,PLN,42856,961,529,-17,1503,2464,163279,89345,"4269,520","-0,004","20,926",N
III Q 2017,PLN,40878,1979,1535,1218,1459,3438,159640,90563,"4269,520","0,285","21,212",N
IV Q 2017,PLN,43687,759,-43093,-43718,1462,2221,115136,46845,"4269,520","-10,240","10,972",N
I Q 2018,PLN,43021,1151,705,484,1705,2856,117202,46989,"4269,520","0,113","11,006",N
II Q 2016,PLN,46339,2650,2320,1926,1480,4130,163855,86253,"4269,520","0,451","20,202",N
III Q 2016,PLN,43462,2637,2201,2373,1511,4148,169306,88626,"4269,520","0,556","20,758",N
IV Q 2016,PLN,44320,3044,890,983,1525,4569,168632,89609,"4269,520","0,230","20,988",N
I Q 2017,PLN,41331,1289,851,735,1616,2905,167450,90344,"4269,520","0,172","21,160",N
II Q 2015,PLN,35660,2860,2428,2793,1291,4151,138776,80503,"4273,820","0,654","18,836",N
III Q 2015,PLN,41046,3374,2818,3206,1390,4764,162305,83709,"4269,520","0,751","19,606",N
IV Q 2015,PLN,61106,3751,3174,2166,1476,5227,168515,83110,"4269,520","0,507","19,466",N
I Q 2016,PLN,44791,2590,1951,2091,1485,4075,161503,85202,"4269,520","0,490","19,956",N
II Q 2014,PLN,40086,3895,3205,2434,1046,4941,127938,69797,"4273,820","0,570","16,331",N
III Q 2014,PLN,38134,2207,1649,2003,1043,3250,134580,71800,"4273,820","0,469","16,800",N
IV Q 2014,PLN,35584,4229,3790,3961,1164,5393,131830,75747,"4273,820","0,927","17,723",N
I Q 2015,PLN,38746,2442,1771,2108,1228,3670,138512,77710,"4273,820","0,493","18,183",N
II Q 2013,PLN,35019,3008,2621,2729,1583,4591,121831,62360,"4273,820","0,639","14,591",N
III Q 2013,PLN,30851,2378,1801,2369,1566,3944,123290,64729,"4273,820","0,554","15,145",N
IV Q 2013,PLN,35779,3348,2678,3197,1580,4928,118467,67926,"4273,820","0,748","15,894",N
I Q 2014,PLN,35724,2527,2080,1997,1030,3557,124316,69918,"4273,820","0,467","16,360",N
II Q 2012,PLN,31626,2886,2340,2242,873,3759,103808,53191,"4273,820","0,525","12,446",N
III Q 2012,PLN,28329,2469,1966,2117,1481,3950,107502,55258,"4273,820","0,495","12,929",N
IV Q 2012,PLN,40671,3692,2699,2705,1461,5153,118966,59570,"4273,820","0,633","13,938",N
I Q 2013,PLN,29983,2269,1755,1864,1603,3872,120410,61424,"4273,820","0,436","14,372",N
II Q 2011,PLN,26402,3147,2422,2207,811,3958,99260,42046,"4273,820","0,516","9,838",N
III Q 2011,PLN,29206,2131,1794,1800,618,2749,0,0,"4273,820","0,421","0,000",N
IV Q 2011,PLN,35243,4548,2652,2309,1084,5632,109415,51073,"4273,820","0,540","11,950",N
I Q 2012,PLN,27962,2046,1613,1462,892,2938,104172,46036,"4273,820","0,342","10,772",N
II Q 2010,PLN,26846,2623,1926,2013,773,3396,89680,36591,"4273,820","0,471","8,562",N
III Q 2010,PLN,27110,2255,1789,1509,860,3115,0,0,"4273,820","0,353","0,000",N
IV Q 2010,PLN,31465,3697,3157,1896,717,4414,98582,40172,"4273,820","0,444","9,400",N
I Q 2011,PLN,25694,2073,1639,1228,746,2819,97859,41400,"4273,820","0,287","9,687",N
II Q 2009,PLN,28781,1672,1252,1233,780,2452,76566,37076,"4273,820","0,289","8,675",N
III Q 2009,PLN,32793,1376,1258,946,742,2118,0,0,"4273,820","0,221","0,000",N
IV Q 2009,PLN,32746,1909,1156,479,1311,3220,82244,37824,"4273,820","0,112","8,850",N
I Q 2010,PLN,25639,1145,739,291,939,2084,93632,39897,"4273,820","0,068","9,335",N
II Q 2008,PLN,27885,2587,2562,1509,0,2587,39311,22136,"3419,056","0,441","6,474",N
III Q 2008,PLN,30532,1515,1472,772,598,2113,0,0,"3419,056","0,226","0,000",N
IV Q 2008,PLN,37093,3285,3184,2366,1176,4461,62214,25207,"3419,056","0,692","7,373",N
I Q 2009,PLN,33191,2316,2205,1534,712,3028,60023,26741,"3419,056","0,449","7,821",N
II Q 2007,PLN,18237,1060,879,753,0,1060,29894,17910,"3419,056","0,220","5,238",N
III Q 2007,PLN,41594,770,971,714,0,770,0,0,"3419,056","0,209","0,000",N
IV Q 2007,PLN,31761,2037,2035,1417,437,2474,41937,20235,"3419,056","0,414","5,918",N
I Q 2008,PLN,30392,1137,1082,750,0,1137,44212,20791,"3419,056","0,219","6,081",N
III Q 2006,PLN,2832,297,252,223,159,456,0,0,"0,000",,,N
IV Q 2006,PLN,4371,1303,1269,1107,150,1453,21848,16805,"3419,056","0,324","4,915",N
I Q 2007,PLN,6353,121,276,352,127,248,25706,17157,"3419,056","0,103","5,018",N
