kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
III Q 2003,PLN,44966,888,236,11,2739,3627,186015,93641,"7228,000","0,002","12,955",N
IV Q 2003,PLN,124033,12288,10102,8854,653,12941,265985,103497,"6726,600","1,316","15,386",N
I Q 2002,PLN,29301,2266,1944,184,2869,5135,136393,112961,"7228,000","0,025","15,628",N
II Q 2002,PLN,41141,-77,760,212,1733,1656,188779,113964,"7228,000","0,029","15,767",N
III Q 2002,PLN,41712,1127,856,-93,2393,3520,189913,114318,"7228,000","-0,013","15,816",N
IV Q 2002,PLN,82911,5837,4915,4100,2701,8538,216161,119157,"7228,000","0,567","16,485",N
I Q 2001,PLN,40691,6204,6239,3617,2361,8565,156635,126121,"0,000",,,N
II Q 2001,PLN,44418,327,2434,1438,13460,13787,136187,110422,"0,000",,,N
III Q 2001,PLN,43579,-68,445,291,2078,2010,138533,116306,"0,000",,,N
IV Q 2001,PLN,46618,3200,3674,1819,1862,5062,151465,118125,"0,000",,,N
II Q 1999,PLN,0,0,0,0,0,0,45913,29217,"0,000",,,N
IV Q 1999,PLN,0,0,0,0,0,0,77787,36246,"0,000",,,N
II Q 2000,PLN,0,0,0,0,0,0,142340,106394,"0,000",,,N
IV Q 2000,PLN,0,0,0,0,0,0,153783,117897,"0,000",,,N
 Q 0000,PLN,104165,7250,6048,6075,2578,9828,271316,117790,"6852,387","0,887","17,190",N
II Q 1998,PLN,0,0,0,0,0,0,8698,3324,"0,000",,,N
IV Q 1998,,0,0,0,0,0,0,42756,9464,"0,000",,,N
