kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2023,PLN,2346543,388609,1733644,631475,487985,107169,148179538,11986235,"147593,150","81,211","3,306",N
II Q 2023,PLN,2441413,371876,1815836,668931,459647,116370,150561628,12614117,"147676,946","85,417","3,113",N
III Q 2023,PLN,2482114,353198,1928355,659475,445479,115918,156870541,13130934,"147676,946","88,917","3,017",N
IV Q 2023,PLN,2557190,358916,1870439,-196726,-380565,117279,161025747,12861275,"147676,946","87,091","-2,577",N
I Q 2022,PLN,1266075,362306,1472897,434942,277741,99236,138009142,11246066,"147518,782","76,235","1,883",N
II Q 2022,PLN,1776129,361414,1600494,383364,257668,107239,142319932,11189139,"147593,150","75,811","1,746",N
III Q 2022,PLN,1103035,350204,614718,-360992,-346597,101853,146387229,10863409,"147593,150","73,604","-2,348",N
IV Q 2022,PLN,2337166,331434,1747664,414613,252685,103421,150108602,11262221,"147593,150","76,306","1,712",N
I Q 2021,PLN,800608,304436,1170480,275832,163986,98104,122095011,12104532,"147418,918","82,110","1,112",N
II Q 2021,PLN,812433,303557,1173082,233873,131957,100094,124022771,12158148,"147518,782","82,418","0,895",N
III Q 2021,PLN,842538,311808,1250320,268631,153859,97448,127616365,12188077,"147518,782","82,621","1,043",N
IV Q 2021,PLN,965235,364744,1283325,-162207,-273504,103907,131777481,11361631,"147518,782","77,018","-1,854",N
I Q 2020,PLN,1027700,266538,1174020,189853,115081,89592,112043941,11282357,"147418,918","76,533","0,781",N
II Q 2020,PLN,919168,249691,1194229,323444,219046,89960,118707148,11560600,"147418,918","78,420","1,486",N
III Q 2020,PLN,825402,301050,1161574,332568,231502,90982,121574248,11820287,"147418,918","80,182","1,570",N
IV Q 2020,PLN,815791,314772,1222405,264702,167466,97424,119577288,12030527,"147418,918","81,608","1,136",N
I Q 2019,PLN,1035086,251853,1138819,237739,161601,105472,108845223,10686003,"147418,918","72,487","1,096",N
II Q 2019,PLN,1059509,256554,1139914,283234,217060,115755,106544101,10923686,"147418,918","74,100","1,472",N
III Q 2019,PLN,1053372,259542,1159886,169525,114762,131016,107555619,11046676,"147418,918","74,934","0,778",N
IV Q 2019,PLN,1040116,292216,1202278,182457,121271,101905,109954142,11159383,"147418,918","75,698","0,823",N
I Q 2018,PLN,635030,149911,655932,121194,85458,40933,71920674,6333757,"97538,318","64,936","0,876",N
II Q 2018,PLN,713312,171739,691163,148476,103143,41729,71355941,6410305,"97538,318","65,721","1,057",N
III Q 2018,PLN,705126,173749,731770,174480,130898,41564,71823883,7343953,"97538,318","75,293","1,342",N
IV Q 2018,PLN,930361,229315,969850,24746,40879,65488,109022519,10559813,"147418,918","71,631","0,277",N
I Q 2017,PLN,652353,151883,662129,79455,39563,47891,71598515,6260680,"97538,318","64,187","0,406",N
II Q 2017,PLN,665207,159486,692089,128669,81216,44093,71975471,6381018,"97538,318","65,421","0,833",N
III Q 2017,PLN,693817,150444,691203,167314,109790,38516,71900179,6472556,"97538,318","66,359","1,126",N
IV Q 2017,PLN,653841,143046,660772,78447,49138,43564,72655491,6559463,"97538,318","67,250","0,504",N
I Q 2016,PLN,622538,146553,611328,57317,31265,43087,66260601,6361643,"97538,318","65,222","0,321",N
II Q 2016,PLN,648069,147120,687724,65149,33373,53299,69717354,6329250,"97538,318","64,890","0,342",N
III Q 2016,PLN,659021,160113,665778,35617,10218,52443,69087079,6319777,"97538,318","64,793","0,105",N
IV Q 2016,PLN,654935,154226,661656,16424,2004,57768,72304999,6146821,"97538,318","63,020","0,021",N
I Q 2015,PLN,402617,82267,368636,21589,14516,27317,39763747,4168612,"56138,764","74,256","0,259",N
II Q 2015,PLN,498964,127610,512988,3940,3287,35740,62602243,6127564,"97538,318","62,822","0,034",N
III Q 2015,PLN,565122,138312,577155,56229,40416,41776,61736810,6198728,"97538,318","63,552","0,414",N
IV Q 2015,PLN,603055,145656,622177,-52066,-44926,43624,65372338,6268354,"97538,318","64,266","-0,461",N
I Q 2014,PLN,425840,84293,359887,53810,44638,24608,36172259,3552907,"51136,764","69,479","0,873",N
II Q 2014,PLN,438336,92295,374223,80013,63860,25227,38774537,4049007,"56138,764","72,125","1,138",N
III Q 2014,PLN,476437,92769,394860,90912,68766,24369,40203026,4169931,"56138,764","74,279","1,225",N
IV Q 2014,PLN,454484,87886,391148,-46559,-39233,26791,40496575,4156304,"56138,764","74,036","-0,699",N
I Q 2013,PLN,537124,77225,324279,38262,29544,24475,40844244,3474705,"51136,764","67,949","0,578",N
II Q 2013,PLN,480510,76838,358495,67218,52988,24782,36701973,3460809,"51136,764","67,678","1,036",N
III Q 2013,PLN,447884,86162,356811,67324,51752,25487,35750376,3471346,"51136,764","67,884","1,012",N
IV Q 2013,PLN,433896,93487,373753,40496,25860,24475,35777141,3509190,"51136,764","68,624","0,506",N
I Q 2012,PLN,505366,82831,351808,54494,40479,22129,34731747,2701726,"43136,764","62,632","0,938",N
II Q 2012,PLN,528243,91302,359568,-7,-1023,23296,35069762,2725906,"43136,764","63,192","-0,024",N
III Q 2012,PLN,550142,91794,369364,50809,38202,24076,36258770,3319386,"51136,764","64,912","0,747",N
IV Q 2012,PLN,571165,80186,383349,68984,52391,25016,37246734,3472617,"51136,764","67,908","1,025",N
I Q 2011,PLN,367712,72144,272604,38707,33829,18648,28208437,2521973,"43136,764","58,465","0,784",N
II Q 2011,PLN,398177,78129,286022,33351,26453,19558,28353340,2575802,"43136,764","59,712","0,613",N
III Q 2011,PLN,442767,79688,319348,42425,40600,21357,31754010,2613215,"43136,764","60,580","0,941",N
IV Q 2011,PLN,483495,80896,338239,32613,27215,23437,33407213,2637862,"43136,764","61,151","0,631",N
IV Q 2009,PLN,0,0,0,0,0,0,24545501,2386366,"43136,764","55,321","0,000",N
II Q 2010,PLN,335039,77181,243427,11066,13618,17802,26263604,2406796,"43136,764","55,795","0,316",N
III Q 2010,PLN,342405,79381,276358,29010,23009,18797,0,0,"43136,764","0,000","0,533",N
IV Q 2010,PLN,365589,78140,285105,77103,66037,19432,28629599,2495017,"43136,764","57,840","1,531",N
IV Q 2007,PLN,0,0,0,0,0,0,20033719,2069785,"43136,764","47,982","0,000",N
