kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
I Q 2023,PLN,3139000,392000,330000,270000,618000,1010000,25697000,13554000,"1312357,479","0,206","10,328",N
II Q 2023,PLN,3224000,343000,298000,239000,650000,993000,26139000,13229000,"1312357,479","0,182","10,080",N
III Q 2023,PLN,3115000,377000,290000,237000,626000,1003000,25698000,13429000,"1312357,479","0,181","10,233",N
IV Q 2023,PLN,3492000,109000,90000,72000,677000,786000,26826000,13444000,"1312357,479","0,055","10,244",N
I Q 2022,PLN,2931000,244000,156000,125000,627000,871000,26238000,12983000,"1312357,479","0,095","9,893",N
II Q 2022,PLN,3055000,337000,269000,243000,629000,966000,26554000,13245000,"1312357,479","0,185","10,093",N
III Q 2022,PLN,3123000,324000,238000,193000,639000,963000,26394000,13579000,"1312357,479","0,147","10,347",N
IV Q 2022,PLN,3379000,256000,204000,163000,646000,902000,26766000,13451000,"1312357,479","0,124","10,249",N
I Q 2021,PLN,2918000,116000,50000,39000,691000,807000,24207000,10681000,"1312357,479","0,030","8,139",N
II Q 2021,PLN,2954000,224000,179000,116000,660000,884000,23733000,10809000,"1312357,479","0,088","8,236",N
III Q 2021,PLN,2885000,1856000,1770000,1586000,665000,2521000,25401000,12431000,"1312357,479","1,209","9,472",N
IV Q 2021,PLN,3171000,15000,-69000,-69000,714000,729000,26157000,12609000,"1312357,479","-0,053","9,608",N
I Q 2020,PLN,2804000,88000,-44000,-38000,714000,802000,24199000,10484000,"1312357,479","-0,029","7,989",N
II Q 2020,PLN,2828000,109000,60000,52000,744000,853000,24610000,10537000,"1312357,479","0,040","8,029",N
III Q 2020,PLN,2793000,150000,67000,53000,728000,878000,24189000,10610000,"1312357,479","0,040","8,085",N
IV Q 2020,PLN,3083000,57000,-21000,-21000,759000,816000,24300000,10597000,"1312357,479","-0,016","8,075",N
I Q 2019,PLN,2778000,71000,-3000,-2000,654000,725000,24011000,10492000,"1312357,479","-0,002","7,995",N
II Q 2019,PLN,2759000,139000,66000,52000,667000,806000,24475000,10533000,"1312357,479","0,040","8,026",N
III Q 2019,PLN,2870000,378000,271000,222000,694000,1072000,24152000,10752000,"1312357,479","0,169","8,193",N
IV Q 2019,PLN,2999000,-176000,-224000,-187000,801000,625000,24922000,10555000,"1312357,479","-0,142","8,043",N
I Q 2018,PLN,2710000,33000,-53000,-50000,641000,674000,23103000,10448000,"1312357,479","-0,038","7,961",N
II Q 2018,PLN,2706000,73000,-14000,-16000,636000,709000,23237000,10446000,"1312357,479","-0,012","7,960",N
III Q 2018,PLN,2755000,175000,114000,91000,617000,792000,22929000,10530000,"1312357,479","0,069","8,024",N
IV Q 2018,PLN,2930000,64000,-7000,-15000,647000,711000,23295000,10501000,"1312357,479","-0,011","8,002",N
I Q 2017,PLN,2818000,109000,38000,39000,639000,748000,22141000,10015000,"1312357,479","0,030","7,631",N
II Q 2017,PLN,2839000,169000,83000,71000,642000,811000,22576000,10089000,"1312357,479","0,054","7,688",N
III Q 2017,PLN,2814000,128000,40000,28000,643000,771000,22675000,10131000,"1312357,479","0,021","7,720",N
IV Q 2017,PLN,2910000,-177000,-236000,-198000,648000,471000,22933000,9936000,"1312357,479","-0,151","7,571",N
I Q 2016,PLN,2803000,215000,119000,98000,653000,868000,24455000,12044000,"1312357,479","0,075","9,177",N
II Q 2016,PLN,2903000,142000,46000,17000,683000,825000,24446000,11774000,"1312357,479","0,013","8,972",N
III Q 2016,PLN,2851000,137000,58000,37000,695000,832000,23940000,11816000,"1312357,479","0,028","9,004",N
IV Q 2016,PLN,2981000,-1848000,-1936000,-1898000,694000,-1154000,22826000,10007000,"1312357,479","-1,446","7,625",N
I Q 2015,PLN,2930000,246000,188000,171000,710000,956000,21855000,12554000,"1312357,479","0,130","9,566",N
II Q 2015,PLN,3013000,232000,156000,126000,733000,965000,22186000,12074000,"1312357,479","0,096","9,200",N
III Q 2015,PLN,2971000,212000,136000,110000,716000,928000,21963000,12203000,"1312357,479","0,084","9,299",N
IV Q 2015,PLN,2926000,-118000,-199000,-153000,712000,594000,21652000,11975000,"1312357,479","-0,117","9,125",N
I Q 2014,PLN,2995000,200000,272000,271000,750000,950000,22499000,12908000,"1312357,479","0,206","9,836",N
II Q 2014,PLN,3084000,200000,83000,94000,794000,994000,22658000,12329000,"1312357,479","0,072","9,395",N
III Q 2014,PLN,3046000,277000,192000,140000,759000,1036000,21923000,12411000,"1312357,479","0,107","9,457",N
IV Q 2014,PLN,3087000,309000,35000,30000,770000,1079000,22104000,12396000,"1312357,479","0,023","9,446",N
I Q 2013,PLN,3267000,241000,107000,81000,791000,1032000,23572000,13043000,"1335649,021","0,061","9,765",N
II Q 2013,PLN,3303000,218000,110000,76000,783000,1001000,23196000,12459000,"1312357,479","0,058","9,494",N
III Q 2013,PLN,3196000,390000,272000,239000,775000,1165000,22775000,12716000,"1312357,479","0,182","9,689",N
IV Q 2013,PLN,3157000,-61000,-179000,-102000,758000,697000,22802000,12629000,"1312357,479","-0,078","9,623",N
I Q 2012,PLN,3520000,404000,296000,242000,819000,1223000,25284000,14492000,"1335649,021","0,181","10,850",N
II Q 2012,PLN,3667000,458000,331000,255000,834000,1292000,25069000,12670000,"1335649,021","0,191","9,486",N
III Q 2012,PLN,3472000,523000,377000,307000,801000,1324000,23927000,12945000,"1335649,021","0,230","9,692",N
IV Q 2012,PLN,3482000,189000,14000,51000,813000,1002000,24163000,12956000,"1335649,021","0,038","9,700",N
I Q 2011,PLN,3729000,367000,236000,189000,978000,1345000,28707000,14803000,"1335649,021","0,142","11,083",N
II Q 2011,PLN,3790000,-37000,1062000,994000,989000,952000,29705000,13793000,"1335649,021","0,744","10,327",N
III Q 2011,PLN,3679000,500000,389000,376000,900000,1400000,26968000,14200000,"1335649,021","0,282","10,632",N
IV Q 2011,PLN,3724000,203000,98000,358000,836000,1039000,28219000,14331000,"1335649,021","0,268","10,730",N
I Q 2010,PLN,3873000,474000,359000,285000,941000,1415000,29144000,16845000,"1335649,021","0,213","12,612",N
II Q 2010,PLN,3987000,507000,409000,324000,965000,1472000,29395000,15161000,"1335649,021","0,243","11,351",N
III Q 2010,PLN,3898000,-503000,-631000,-720000,941000,438000,27718000,14402000,"1335649,021","-0,539","10,783",N
IV Q 2010,PLN,3957000,430000,312000,218000,945000,1375000,28873000,14620000,"1335649,021","0,163","10,946",N
I Q 2009,PLN,4312000,610000,411000,328000,1060000,1670000,30433000,17580000,"1335649,021","0,246","13,162",N
II Q 2009,PLN,4185000,501000,436000,375000,1053000,1554000,30923000,15966000,"1335649,021","0,281","11,954",N
III Q 2009,PLN,4058000,529000,421000,327000,1048000,1577000,0,0,"1335649,021","0,245","0,000",N
IV Q 2009,PLN,4005000,457000,330000,251000,989000,1446000,29365000,16539000,"1335649,021","0,188","12,383",N
I Q 2008,PLN,4527000,940000,823000,681000,1067000,2007000,31915000,18457000,"1368773,241","0,498","13,484",N
II Q 2008,PLN,4520000,984000,900000,698000,1094000,2078000,31323000,17123000,"1368773,241","0,510","12,510",N
III Q 2008,PLN,4539000,915000,773000,630000,1061000,1976000,0,0,"1368773,241","0,460","0,000",N
IV Q 2008,PLN,4579000,474000,99000,179000,1095000,1569000,31234000,17217000,"1368773,241","0,131","12,578",N
I Q 2007,PLN,4440000,784000,644000,518000,1115000,1899000,31922000,18615000,"1400000,000","0,370","13,296",N
II Q 2007,PLN,4507000,677000,612000,495000,1133000,1810000,32332000,17092000,"1400000,000","0,354","12,209",N
III Q 2007,PLN,4647000,963000,817000,644000,1091000,2054000,0,0,"1400000,000","0,460","0,000",N
IV Q 2007,PLN,4650000,821000,757000,616000,1100000,1921000,32422000,17760000,"1400000,000","0,440","12,686",N
